                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8133,                 4.0253,                 1.6774,                0.00307,                0.77566,                0.09665,                0.05059,                 1.4199,                 3.3372,                 1.3964,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.6392,                 3.8063,                 1.5446,                0.00326,                0.79948,                0.11918,                0.06133,                 1.4039,                  3.154,                 1.3272,               0.079224,              0.0022241,              0.0022241
                      3,                 1.5052,                 3.4258,                  1.362,                0.00333,                 0.8563,                0.13187,                0.06012,                 1.4538,                 3.0582,                  1.279,               0.068269,               0.003269,               0.003269
                      4,                 1.5118,                 2.9618,                 1.3154,                0.40936,                0.08243,                0.16519,                0.06904,                 1.6598,                 3.0205,                  1.434,               0.057235,              0.0042347,              0.0042347
                      5,                 1.5146,                 2.5901,                 1.3074,                0.77045,                0.03307,                 0.2421,                0.12054,                 1.6066,                 3.1499,                 1.5212,               0.046121,              0.0051212,              0.0051212
                      6,                 1.5197,                 2.4333,                 1.3165,                0.49893,                0.04273,                0.09539,                0.04017,                 1.8868,                 3.0913,                 1.6445,               0.034929,              0.0059285,              0.0059285
                      7,                  1.513,                 2.2122,                 1.3398,                0.32505,                 0.0695,                0.09886,                0.04077,                 1.9755,                 3.1547,                 1.7846,               0.023657,              0.0066566,              0.0066566
                      8,                   1.57,                 2.1278,                 1.3651,                0.29675,                0.10226,                0.10105,                0.04278,                 2.0836,                 3.1494,                 1.8044,               0.012305,              0.0073055,              0.0073055
                      9,                 1.5648,                 2.0645,                 1.3934,                0.28532,                0.20565,                0.11645,                0.05052,                 2.0573,                 3.1539,                 2.0194,                0.00736,                0.00736,                0.00736
                     10,                  1.549,                 2.0198,                 1.3972,                0.21419,                0.25801,                0.14402,                0.05688,                 2.0962,                 3.2163,                  2.169,                0.00703,                0.00703,                0.00703
                     11,                 1.5353,                 1.9593,                 1.3878,                 0.1786,                0.14956,                0.05799,                0.02344,                 2.2877,                 5.0456,                 2.7747,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5342,                 1.8654,                 1.3651,                0.32208,                0.12772,                0.08278,                0.04089,                 2.2459,                 4.6916,                    2.5,                0.00637,                0.00637,                0.00637
                     13,                 1.5278,                 1.8372,                 1.3522,                0.41364,                0.35158,                0.28972,                0.12946,                 1.9154,                  2.702,                 1.9186,                0.00604,                0.00604,                0.00604
                     14,                 1.4912,                 1.6749,                 1.3183,                0.32883,                0.26654,                0.18169,                 0.0858,                 1.9401,                 3.0842,                 1.8054,                0.00571,                0.00571,                0.00571
                     15,                 1.5145,                 1.6884,                 1.3501,                0.36083,                0.25404,                0.17603,                0.08064,                 2.0649,                  3.329,                 2.0789,                0.00538,                0.00538,                0.00538
                     16,                 1.4766,                 1.6556,                 1.3405,                0.41466,                0.33055,                0.26415,                0.12534,                  1.899,                 3.1279,                 1.9082,                0.00505,                0.00505,                0.00505
                     17,                 1.3882,                 1.4906,                 1.2675,                0.41741,                0.41305,                0.33337,                0.17087,                 1.7128,                 2.4276,                 1.6746,                0.00472,                0.00472,                0.00472
                     18,                 1.4057,                 1.4903,                 1.2906,                0.57483,                0.40503,                0.44111,                0.22352,                 1.7375,                 2.1988,                 1.6365,                0.00439,                0.00439,                0.00439
                     19,                 1.3515,                 1.4345,                 1.2517,                0.64136,                0.51319,                0.54892,                0.27892,                 1.6738,                 1.7708,                 1.5606,                0.00406,                0.00406,                0.00406
                     20,                 1.3219,                  1.374,                  1.242,                0.63244,                0.50544,                0.50141,                0.27309,                 1.5689,                 1.9792,                 1.4824,                0.00373,                0.00373,                0.00373
                     21,                  1.372,                 1.5333,                 1.2797,                0.70367,                0.55416,                0.59842,                0.33464,                 1.5711,                  1.642,                 1.4617,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3799,                   1.44,                 1.2699,                0.67418,                0.52642,                0.57551,                0.28915,                 1.7293,                 1.6782,                 1.5213,                0.00307,                0.00307,                0.00307
                     23,                 1.3045,                 1.3409,                 1.2294,                0.73346,                0.54465,                0.61574,                0.34687,                 1.5737,                 1.5826,                 1.4248,                0.00274,                0.00274,                0.00274
                     24,                 1.2852,                 1.2923,                 1.2204,                0.75749,                0.58535,                0.66041,                0.37486,                 1.5651,                 1.4626,                 1.4156,                0.00241,                0.00241,                0.00241
                     25,                 1.2491,                 1.2338,                 1.2071,                0.68452,                0.54612,                0.58218,                0.31519,                  1.623,                 1.5621,                 1.4405,                0.00208,                0.00208,                0.00208
                     26,                 1.2563,                 1.2214,                 1.2003,                0.74944,                0.61457,                0.67711,                0.39223,                 1.4835,                  1.381,                 1.3418,                0.00175,                0.00175,                0.00175
                     27,                 1.2264,                 1.1754,                 1.1926,                0.77482,                0.62981,                 0.6924,                0.39779,                 1.4869,                 1.3383,                 1.3493,                0.00142,                0.00142,                0.00142
                     28,                 1.1712,                  1.135,                 1.1666,                 0.7915,                0.63659,                0.71722,                0.42497,                 1.4229,                 1.2974,                 1.3084,                0.00109,                0.00109,                0.00109
                     29,                  1.166,                 1.0838,                  1.152,                0.77092,                0.64288,                0.70752,                0.42081,                 1.4214,                 1.3092,                 1.3176,                0.00076,                0.00076,                0.00076
                     30,                 1.1273,                 1.0517,                 1.1443,                0.80023,                 0.6623,                0.73719,                0.44145,                  1.404,                 1.2331,                 1.3084,                0.00043,                0.00043,                0.00043
