                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7583,                 4.0693,                 1.6747,                0.00304,                0.67636,                0.03452,                0.02055,                 1.5113,                 3.4226,                 1.4975,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.6749,                 3.9152,                 1.5888,                0.00292,                0.70871,                0.05264,                0.03179,                  1.456,                 3.3761,                 1.4263,                0.08645,              0.0014505,              0.0014505
                      3,                 1.5811,                 3.7765,                  1.495,                0.00291,                  0.721,                0.11176,                0.06445,                 1.4257,                 3.2258,                 1.3775,               0.079148,              0.0021482,              0.0021482
                      4,                 1.3835,                 3.3335,                 1.3854,                0.00322,                0.76116,                0.14197,                0.07202,                 1.5393,                 3.2092,                 1.4258,               0.071793,              0.0027931,              0.0027931
                      5,                 1.3692,                 3.1088,                 1.3328,                0.00302,                 0.7731,                0.12791,                0.06841,                 1.5079,                  3.122,                 1.3664,               0.064385,              0.0033852,              0.0033852
                      6,                 1.3805,                 2.9544,                 1.3822,                0.71894,                0.07026,                 0.1054,                0.04953,                 1.6233,                  3.104,                 1.4761,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4908,                 2.7192,                 1.3404,                0.70979,                0.04155,                0.08677,                0.03313,                 1.9065,                 3.1033,                 1.5936,               0.049411,               0.004411,               0.004411
                      8,                 1.3954,                 2.4121,                 1.2976,                0.65603,                0.05615,                0.19048,                0.08053,                  1.788,                 2.9099,                 1.4685,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4707,                 2.3272,                 1.3064,                 0.4316,                0.05679,                 0.1131,                0.04039,                 2.0212,                 3.1944,                 1.8376,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4945,                 2.2586,                  1.373,                0.39258,                0.06357,                0.07756,                0.02753,                 2.2575,                 3.4143,                 2.2059,               0.026554,              0.0055537,              0.0055537
                     11,                 1.4461,                 2.1424,                 1.3234,                0.56059,                 0.0205,                0.02682,                0.00988,                 2.5941,                 3.7399,                 2.7246,               0.018829,               0.005829,               0.005829
                     12,                 1.5111,                 2.1886,                 1.3867,                0.34053,                0.06701,                0.13507,                0.05846,                 1.9096,                 3.2174,                 1.7875,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5967,                 2.1674,                 1.4445,                0.39917,                0.03822,                0.07358,                0.02708,                 2.6714,                 3.7747,                 3.0937,                0.00604,                0.00604,                0.00604
                     14,                 1.5507,                 2.0588,                 1.4306,                0.36873,                0.25002,                 0.1997,                 0.0818,                 2.1614,                 3.0019,                 2.2694,                0.00571,                0.00571,                0.00571
                     15,                  1.419,                   1.89,                 1.3816,                0.28041,                0.24655,                0.18409,                0.08707,                  1.994,                 2.9198,                  2.173,                0.00538,                0.00538,                0.00538
                     16,                 1.5213,                  2.082,                 1.3936,                0.27187,                0.18768,                0.14596,                0.06297,                 2.2409,                 3.4772,                 2.3958,                0.00505,                0.00505,                0.00505
                     17,                 1.6562,                 2.0215,                 1.4831,                0.24145,                0.05599,                0.05007,                  0.018,                 2.5535,                 4.1059,                 2.8596,                0.00472,                0.00472,                0.00472
                     18,                 1.4479,                 1.8138,                  1.366,                0.30345,                0.15655,                0.11349,                0.04538,                   2.48,                 3.7683,                 2.9028,                0.00439,                0.00439,                0.00439
                     19,                 1.4244,                 1.7527,                 1.3421,                0.48762,                0.32871,                0.31923,                0.14251,                  2.132,                 2.6435,                 2.1758,                0.00406,                0.00406,                0.00406
                     20,                 1.3498,                 1.7024,                 1.3157,                0.42096,                0.29062,                0.26788,                0.13102,                 1.9898,                 3.0966,                 1.9579,                0.00373,                0.00373,                0.00373
                     21,                 1.4279,                 1.8523,                 1.3869,                0.37371,                0.25616,                0.23432,                0.11094,                 1.9877,                 2.7439,                 1.9915,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.366,                 1.8572,                 1.3061,                0.54055,                0.47173,                0.46664,                0.24121,                 1.7102,                 2.1461,                 1.6655,                0.00307,                0.00307,                0.00307
                     23,                 1.3972,                  1.773,                 1.4125,                0.52296,                0.42342,                0.42069,                0.22606,                 1.7227,                 2.2277,                 1.7228,                0.00274,                0.00274,                0.00274
                     24,                 1.3988,                 1.7815,                 1.3345,                0.50718,                0.41647,                0.37074,                0.19975,                 1.7715,                 2.3497,                 1.7508,                0.00241,                0.00241,                0.00241
                     25,                 1.2781,                 1.6721,                 1.3481,                0.67975,                0.51708,                0.57599,                0.32633,                 1.5486,                 1.8469,                 1.4889,                0.00208,                0.00208,                0.00208
                     26,                  1.304,                 1.6057,                 1.2459,                0.70712,                0.53834,                0.60468,                0.33726,                 1.5601,                 1.7277,                 1.4889,                0.00175,                0.00175,                0.00175
                     27,                 1.4291,                 2.1847,                 1.3978,                0.69768,                0.53826,                0.60292,                0.33419,                 1.5665,                 1.7282,                   1.49,                0.00142,                0.00142,                0.00142
                     28,                  1.154,                 1.4249,                 1.2233,                0.75157,                 0.5608,                0.64536,                0.36689,                 1.5401,                 1.6079,                 1.4635,                0.00109,                0.00109,                0.00109
                     29,                 1.2353,                 1.4662,                 1.2237,                0.75093,                 0.5968,                0.67597,                0.38911,                 1.4988,                 1.5465,                  1.424,                0.00076,                0.00076,                0.00076
                     30,                 1.0916,                 1.2814,                 1.1644,                0.75368,                 0.6039,                0.67983,                0.39608,                 1.4754,                 1.5156,                 1.4065,                0.00043,                0.00043,                0.00043
