                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7272,                 3.9591,                 1.6064,                0.00303,                 0.7574,                0.10215,                0.05419,                 1.4149,                 3.1991,                  1.359,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.5281,                 3.6416,                 1.4403,                0.00309,                0.79295,                0.13774,                0.06742,                 1.4588,                 3.1551,                 1.3429,               0.073804,              0.0028043,              0.0028043
                      3,                 1.4514,                 2.9813,                 1.3392,                0.00337,                 0.7553,                0.16999,                0.07284,                 1.7295,                  3.195,                   1.48,                0.06011,              0.0041096,              0.0041096
                      4,                 1.5148,                 2.4978,                 1.3532,                 0.3632,                 0.0861,                0.12151,                0.04995,                 1.8263,                  3.177,                 1.5282,               0.046316,              0.0053159,              0.0053159
                      5,                 1.5359,                 2.3954,                 1.3964,                0.56053,                0.12857,                0.27772,                0.12926,                 1.6748,                 2.8952,                 1.5709,               0.032423,              0.0064232,              0.0064232
                      6,                 1.5358,                 2.2355,                 1.3797,                0.60124,                 0.0548,                0.05973,                0.02227,                 2.1339,                 3.6059,                 2.3301,               0.018431,              0.0074315,              0.0074315
                      7,                 1.5992,                 2.1917,                 1.4596,                0.07282,                0.04254,                0.00963,                 0.0028,                 2.6194,                 4.6484,                 2.9655,                0.00802,                0.00802,                0.00802
                      8,                  1.621,                 2.2147,                 1.5022,                0.23601,                0.02587,                 0.0229,                0.00648,                 2.8469,                 3.6639,                 2.9623,                0.00769,                0.00769,                0.00769
                      9,                 1.6256,                 2.1184,                 1.4864,                0.33903,                0.19253,                0.10673,                0.04422,                 2.5436,                  4.311,                 3.2082,                0.00736,                0.00736,                0.00736
                     10,                 1.5676,                 1.9739,                 1.4609,                0.37942,                0.06721,                0.04348,                0.01741,                 2.5315,                 3.9887,                 2.7261,                0.00703,                0.00703,                0.00703
                     11,                 1.5696,                 1.8727,                 1.4549,                0.23564,                0.09319,                 0.0335,                0.01578,                 2.4985,                 4.6919,                 2.5582,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5647,                 1.8337,                 1.4359,                0.28636,                0.42404,                0.26532,                0.12286,                 1.9349,                 3.5761,                 1.9552,                0.00637,                0.00637,                0.00637
                     13,                 1.4901,                   1.74,                 1.4159,                 0.5083,                0.37847,                0.37703,                0.18689,                 1.8298,                 2.8207,                 1.8548,                0.00604,                0.00604,                0.00604
                     14,                 1.5176,                 1.7438,                 1.4363,                0.39245,                0.36225,                0.26952,                0.12637,                 1.8438,                 5.1792,                 1.8337,                0.00571,                0.00571,                0.00571
                     15,                 1.4933,                 1.6162,                 1.4119,                0.15998,                0.37012,                0.08854,                0.03736,                 2.0425,                 10.838,                 2.0854,                0.00538,                0.00538,                0.00538
                     16,                 1.4326,                 1.5187,                 1.3649,                0.56576,                0.36631,                0.36414,                 0.1902,                 1.6984,                 2.4582,                 1.6338,                0.00505,                0.00505,                0.00505
                     17,                  1.398,                 1.4918,                 1.3514,                0.59571,                 0.4532,                0.47792,                0.23665,                  1.772,                 2.5616,                 1.6777,                0.00472,                0.00472,                0.00472
                     18,                 1.4482,                 1.4301,                 1.3282,                0.61895,                0.49299,                 0.5037,                0.25811,                 1.7153,                 1.9405,                 1.6307,                0.00439,                0.00439,                0.00439
                     19,                 1.3821,                 1.3631,                 1.3189,                0.48613,                0.40653,                0.35112,                0.18579,                 1.7127,                  2.509,                 1.6551,                0.00406,                0.00406,                0.00406
                     20,                 1.2961,                 1.3439,                 1.2883,                0.69056,                0.49916,                0.56596,                 0.3195,                 1.5996,                 1.8946,                 1.5449,                0.00373,                0.00373,                0.00373
                     21,                 1.4268,                 1.5243,                 1.3579,                0.61872,                0.47609,                0.51524,                0.28149,                 1.6289,                 2.0321,                 1.5453,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3883,                 1.4511,                 1.3363,                0.72806,                0.61274,                0.66186,                0.37504,                 1.5553,                 1.4754,                 1.4797,                0.00307,                0.00307,                0.00307
                     23,                 1.3646,                 1.3621,                  1.308,                0.76972,                0.56976,                 0.6627,                0.38204,                 1.5335,                 1.5146,                 1.4188,                0.00274,                0.00274,                0.00274
                     24,                 1.3267,                 1.3103,                 1.2913,                0.73631,                0.59942,                0.66292,                0.37943,                 1.5385,                 1.4909,                 1.4306,                0.00241,                0.00241,                0.00241
                     25,                 1.3475,                 1.2577,                 1.2932,                0.76627,                  0.646,                0.69067,                0.40696,                 1.4781,                 1.3665,                 1.3958,                0.00208,                0.00208,                0.00208
                     26,                 1.2875,                 1.2109,                 1.2783,                0.79701,                0.66592,                0.73624,                0.44526,                 1.4565,                 1.3071,                 1.3658,                0.00175,                0.00175,                0.00175
                     27,                 1.2622,                 1.2112,                 1.2576,                0.80998,                0.64848,                0.73124,                0.43341,                 1.4695,                  1.289,                 1.3692,                0.00142,                0.00142,                0.00142
                     28,                 1.2125,                 1.0894,                 1.2009,                0.80748,                0.68104,                0.75606,                0.45053,                 1.4583,                 1.2108,                 1.3668,                0.00109,                0.00109,                0.00109
                     29,                 1.2004,                 1.0301,                 1.1945,                0.80064,                0.67848,                0.75637,                0.45302,                 1.4514,                  1.221,                 1.3506,                0.00076,                0.00076,                0.00076
                     30,                 1.1856,                 1.0111,                 1.1798,                0.82804,                0.68586,                0.77381,                0.46691,                 1.4279,                 1.1788,                 1.3426,                0.00043,                0.00043,                0.00043
