                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7083,                 4.1218,                 1.6289,                0.00276,                0.69111,                0.03793,                0.02178,                 1.4824,                 3.3894,                 1.4592,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.7309,                 4.4244,                 1.6661,                0.00304,                0.71826,                0.03428,                0.02096,                 1.4591,                 3.2617,                 1.4321,                0.08645,              0.0014505,              0.0014505
                      3,                 1.4343,                 3.6322,                 1.3958,                 0.0032,                 0.7772,                0.10061,                0.05739,                 1.3967,                 3.1773,                  1.321,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4681,                 3.5898,                 1.3405,                0.00336,                0.81652,                0.21519,                0.10852,                  1.447,                 3.1496,                 1.3313,               0.071793,              0.0027931,              0.0027931
                      5,                   1.43,                 2.8469,                 1.3789,                0.00305,                0.70698,                0.17022,                0.08356,                 1.5717,                 3.2956,                 1.5019,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4659,                 2.7197,                 1.4083,                0.27877,                0.06308,                0.18376,                0.08033,                 1.6321,                 3.0785,                   1.36,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4908,                 2.3599,                 1.3491,                0.42675,                0.12522,                 0.1701,                0.07657,                 1.7011,                 3.1329,                 1.5011,               0.049411,               0.004411,               0.004411
                      8,                 1.4509,                 2.2651,                 1.3103,                 0.5363,                0.03883,                0.24605,                 0.1214,                 1.6409,                 3.0396,                 1.5141,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4593,                 2.0691,                  1.339,                0.59636,                 0.0792,                0.27132,                0.13112,                 1.8158,                 3.0423,                 1.6838,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4276,                 1.8948,                 1.3145,                0.55739,                0.15061,                0.23503,                0.10041,                 1.9329,                 3.1465,                 1.9118,               0.026554,              0.0055537,              0.0055537
                     11,                 1.5043,                 1.9895,                  1.309,                0.58796,                0.13072,                0.23746,                0.10406,                 1.8592,                 3.2137,                  1.829,               0.018829,               0.005829,               0.005829
                     12,                 1.4577,                 1.9123,                 1.2925,                0.43284,                0.10133,                0.16218,                  0.084,                 1.9827,                 3.4394,                 1.9825,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5266,                 1.9104,                 1.2887,                0.60847,                  0.128,                0.23582,                0.12147,                  1.938,                 3.2689,                 1.9542,                0.00604,                0.00604,                0.00604
                     14,                 1.5014,                 1.8949,                 1.3443,                0.39441,                0.25675,                0.22517,                0.10226,                 2.0362,                 2.9824,                 1.9728,                0.00571,                0.00571,                0.00571
                     15,                  1.389,                 1.7695,                 1.2791,                0.43483,                0.11448,                0.12684,                0.05244,                  2.199,                 3.5192,                 2.2642,                0.00538,                0.00538,                0.00538
                     16,                 1.4912,                 2.0733,                 1.4264,                0.43094,                0.15632,                0.15988,                0.07612,                 1.8959,                 4.4748,                  1.928,                0.00505,                0.00505,                0.00505
                     17,                 1.3794,                 1.7873,                 1.3002,                0.25086,                0.16308,                  0.082,                0.03588,                  2.188,                 4.2672,                 2.3359,                0.00472,                0.00472,                0.00472
                     18,                 1.4019,                 1.8097,                 1.3007,                0.15823,                0.24004,                0.07506,                0.03066,                 2.1526,                 9.1293,                 2.2436,                0.00439,                0.00439,                0.00439
                     19,                 1.4111,                 1.6463,                 1.2953,                0.38578,                0.40746,                0.26543,                0.13138,                 1.7576,                 3.9446,                 1.7452,                0.00406,                0.00406,                0.00406
                     20,                 1.5067,                 1.7274,                 1.4616,                0.44359,                0.40106,                0.28095,                0.13886,                 1.8362,                 3.4387,                 1.8513,                0.00373,                0.00373,                0.00373
                     21,                 1.4389,                 1.7583,                 1.3069,                0.56726,                0.39313,                0.42685,                0.23107,                 1.7726,                 2.3657,                 1.7425,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3691,                 1.6343,                 1.3758,                 0.6329,                0.47804,                0.52095,                0.28525,                 1.7096,                 1.9849,                 1.5998,                0.00307,                0.00307,                0.00307
                     23,                 1.2485,                 1.5067,                 1.2003,                 0.5252,                0.45003,                 0.4009,                0.21652,                 1.6534,                 2.2976,                 1.5767,                0.00274,                0.00274,                0.00274
                     24,                 1.2845,                 1.5614,                 1.2203,                0.51699,                0.44978,                0.44659,                0.24378,                 1.6949,                 2.1833,                 1.6171,                0.00241,                0.00241,                0.00241
                     25,                 1.1752,                 1.3761,                 1.2154,                0.57911,                0.51525,                0.49514,                0.27473,                 1.5722,                 1.9349,                 1.4848,                0.00208,                0.00208,                0.00208
                     26,                 1.1639,                 1.3285,                 1.1741,                 0.7567,                0.58784,                 0.6632,                 0.3679,                 1.5054,                 1.4777,                 1.4228,                0.00175,                0.00175,                0.00175
                     27,                 1.1705,                  1.378,                 1.2245,                0.71235,                0.60764,                0.65438,                0.36656,                 1.4951,                 1.5154,                 1.4004,                0.00142,                0.00142,                0.00142
                     28,                 1.2349,                 1.2961,                 1.1969,                0.77108,                 0.6236,                0.69333,                0.39189,                 1.5013,                 1.3783,                 1.3967,                0.00109,                0.00109,                0.00109
                     29,                 1.2546,                 1.3925,                 1.2138,                0.79676,                0.63257,                0.71722,                0.41029,                 1.4923,                 1.3433,                 1.3653,                0.00076,                0.00076,                0.00076
                     30,                 1.1178,                 1.3429,                 1.1177,                0.81654,                0.63864,                0.72724,                0.42333,                 1.4726,                 1.2864,                 1.3464,                0.00043,                0.00043,                0.00043
