                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6569,                 3.8779,                 1.5383,                  0.003,                0.71396,                0.06141,                0.03435,                 1.4804,                 3.3586,                 1.4324,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.8846,                 4.3044,                 1.7048,                0.00295,                0.74935,                0.08711,                0.04964,                 1.4199,                 3.3542,                 1.4123,                0.08645,              0.0014505,              0.0014505
                      3,                  1.455,                  3.749,                 1.4202,                 0.0032,                0.73355,                0.12889,                0.07238,                 1.4575,                 3.2769,                 1.4787,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4192,                 3.6051,                 1.3121,                0.00321,                0.76516,                  0.185,                0.09236,                 1.5491,                 3.2213,                 1.4387,               0.071793,              0.0027931,              0.0027931
                      5,                 1.3438,                 3.3047,                 1.2873,                0.00333,                0.84623,                0.29696,                   0.15,                 1.4208,                 3.0505,                 1.2829,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4713,                 3.1324,                 1.2797,                0.00326,                0.83683,                0.28845,                0.14182,                 1.5281,                 3.0425,                 1.3322,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4879,                 2.6254,                 1.2665,                0.00317,                0.81948,                0.24986,                0.11511,                 1.6437,                 3.1625,                 1.4675,               0.049411,               0.004411,               0.004411
                      8,                 1.4119,                 2.4223,                 1.2737,                0.54007,                0.04722,                0.13395,                0.05439,                 1.8251,                 3.0065,                 1.4501,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4959,                 2.3608,                 1.3232,                0.38318,                0.17829,                0.19933,                0.08132,                 1.6339,                 2.9598,                 1.4286,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4307,                 2.1927,                 1.2716,                0.58734,                0.20298,                0.32194,                0.15283,                 1.5747,                 2.6158,                 1.3868,               0.026554,              0.0055537,              0.0055537
                     11,                 1.3919,                 2.1259,                 1.2818,                0.32739,                0.30391,                0.23047,                0.11231,                 1.6176,                 2.5584,                 1.5204,               0.018829,               0.005829,               0.005829
                     12,                 1.5032,                 2.0048,                 1.3294,                0.33549,                0.31876,                0.22444,                0.09718,                 1.8041,                 2.7674,                 1.6372,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5557,                 2.1067,                 1.3163,                0.27239,                0.31083,                0.19114,                0.08268,                 1.8399,                 2.9289,                  1.696,                0.00604,                0.00604,                0.00604
                     14,                 1.3937,                 2.0048,                 1.2999,                0.42077,                0.23646,                0.22255,                0.10625,                 2.0789,                 3.3234,                 2.0978,                0.00571,                0.00571,                0.00571
                     15,                  1.436,                 1.9585,                 1.3207,                 0.3135,                 0.0056,                0.01447,                0.00595,                 3.0907,                 4.0494,                 3.3539,                0.00538,                0.00538,                0.00538
                     16,                 1.4941,                 2.0303,                 1.3378,                0.19146,                0.04024,                0.00922,                0.00412,                 2.8676,                 4.8523,                 3.1224,                0.00505,                0.00505,                0.00505
                     17,                 1.3173,                 1.7493,                 1.2618,                0.39212,                0.36396,                 0.2862,                0.12362,                 1.9897,                 2.8461,                 1.9959,                0.00472,                0.00472,                0.00472
                     18,                 1.4602,                 1.7861,                 1.3297,                 0.4411,                 0.3142,                0.25822,                0.11801,                 1.8594,                  3.016,                 1.8519,                0.00439,                0.00439,                0.00439
                     19,                 1.4701,                 1.7764,                 1.3154,                0.51852,                0.32425,                0.33766,                0.16088,                 1.8719,                 2.6014,                 1.7142,                0.00406,                0.00406,                0.00406
                     20,                 1.3592,                 1.6955,                 1.2627,                0.43505,                0.34834,                0.31316,                0.14414,                 1.8821,                   2.46,                 1.6836,                0.00373,                0.00373,                0.00373
                     21,                 1.4902,                 1.7972,                 1.3253,                0.52646,                  0.408,                0.40366,                0.18822,                 1.8538,                 2.1351,                 1.5991,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3217,                 1.7007,                 1.2431,                0.57041,                0.46511,                0.46017,                0.22507,                 1.7603,                 2.1057,                 1.5916,                0.00307,                0.00307,                0.00307
                     23,                  1.329,                 1.6083,                 1.2387,                0.67406,                0.52831,                0.57005,                0.30307,                 1.6278,                 1.7818,                 1.4828,                0.00274,                0.00274,                0.00274
                     24,                 1.3237,                 1.5103,                 1.2107,                0.66164,                0.47451,                0.55142,                 0.3017,                 1.6954,                 1.9855,                 1.5541,                0.00241,                0.00241,                0.00241
                     25,                 1.3006,                 1.5313,                 1.2476,                0.70499,                0.51899,                0.59012,                0.32596,                 1.6355,                 1.8051,                 1.5035,                0.00208,                0.00208,                0.00208
                     26,                 1.2484,                 1.6641,                 1.1805,                0.73718,                0.59332,                0.65499,                 0.3657,                 1.5781,                 1.5311,                 1.4613,                0.00175,                0.00175,                0.00175
                     27,                 1.1223,                 1.3511,                 1.1452,                0.71867,                0.62234,                0.67446,                 0.3859,                 1.5091,                 1.4936,                 1.4085,                0.00142,                0.00142,                0.00142
                     28,                 1.1907,                 1.3216,                 1.1757,                0.73304,                0.61276,                0.66905,                0.38116,                 1.5049,                 1.4842,                 1.4059,                0.00109,                0.00109,                0.00109
                     29,                 1.1592,                 1.3395,                 1.1432,                0.74559,                 0.6234,                0.68239,                0.38797,                 1.4856,                 1.4293,                 1.3906,                0.00076,                0.00076,                0.00076
                     30,                 1.0621,                 1.2628,                 1.1198,                0.76911,                0.62173,                0.69224,                0.39918,                 1.4733,                 1.3947,                 1.3796,                0.00043,                0.00043,                0.00043
