                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8372,                  4.043,                 1.7448,                0.00275,                0.70071,                0.03643,                0.02102,                 1.4836,                 3.3956,                 1.4674,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.7064,                 4.1883,                 1.6261,                0.00304,                 0.7405,                0.06817,                0.04056,                   1.39,                  3.225,                 1.3734,                0.08645,              0.0014505,              0.0014505
                      3,                 1.4596,                 3.7242,                 1.4062,                0.00325,                0.79034,                0.07741,                 0.0471,                 1.4037,                 3.1774,                 1.3334,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4775,                  3.545,                 1.4224,                0.00324,                0.82514,                0.21789,                0.11585,                 1.3858,                 3.1175,                 1.2799,               0.071793,              0.0027931,              0.0027931
                      5,                  1.418,                 3.1921,                 1.3777,                0.00338,                0.80288,                0.33088,                0.16739,                 1.4478,                 3.1451,                 1.3673,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4297,                 2.9008,                  1.421,                0.00328,                0.50441,                0.11003,                0.04972,                 1.8399,                 3.4932,                 1.8062,               0.056925,              0.0039245,              0.0039245
                      7,                 1.6369,                 2.8825,                 1.4559,                0.72356,                0.03601,                0.20547,                 0.0913,                 1.7665,                 3.2378,                 1.6224,               0.049411,               0.004411,               0.004411
                      8,                 1.4885,                  2.291,                 1.3738,                0.58681,                0.03818,                0.15647,                0.08136,                 1.8152,                 3.3508,                 1.7567,               0.041845,              0.0048447,              0.0048447
                      9,                 1.5096,                 2.3348,                 1.3701,                0.70904,                0.05738,                0.23183,                0.10605,                 1.9299,                 3.0431,                 1.7314,               0.034226,              0.0052256,              0.0052256
                     10,                 1.6156,                 2.2923,                 1.4156,                0.66675,                0.03734,                0.09682,                0.04605,                 1.8615,                 3.4292,                 1.8505,               0.026554,              0.0055537,              0.0055537
                     11,                 1.6742,                 2.3362,                 1.4083,                0.51595,                0.12522,                0.21146,                0.09881,                 1.7631,                 3.1481,                 1.6966,               0.018829,               0.005829,               0.005829
                     12,                 1.6821,                  2.388,                  1.414,                0.38424,                0.29359,                0.24963,                0.10789,                 1.9495,                 2.7737,                 1.8263,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5548,                 2.1625,                 1.3572,                  0.483,                0.26335,                0.28102,                0.13071,                 1.7886,                 2.9127,                 1.7865,                0.00604,                0.00604,                0.00604
                     14,                 1.5421,                 2.1341,                 1.3791,                0.25938,                0.24543,                0.09859,                0.03886,                 2.0671,                 4.0141,                 2.1256,                0.00571,                0.00571,                0.00571
                     15,                 1.4183,                 1.9978,                 1.3458,                0.34342,                0.30163,                0.13077,                 0.0569,                 2.0293,                 12.895,                 2.2508,                0.00538,                0.00538,                0.00538
                     16,                 1.6578,                 2.1883,                 1.6055,                0.21445,                0.32511,                0.15477,                0.06633,                 2.0424,                 4.8076,                 2.2031,                0.00505,                0.00505,                0.00505
                     17,                 1.5651,                 2.0845,                  1.422,                 0.3676,                0.36604,                0.26535,                0.12958,                 1.8975,                 4.9095,                 2.0155,                0.00472,                0.00472,                0.00472
                     18,                 1.5342,                 1.9909,                 1.3968,                0.25135,                0.24994,                0.16979,                0.08466,                 2.0086,                  3.444,                 2.1762,                0.00439,                0.00439,                0.00439
                     19,                 1.5102,                 1.9505,                 1.3757,                0.35763,                0.33649,                0.27475,                0.12949,                 1.9147,                 2.9388,                  1.913,                0.00406,                0.00406,                0.00406
                     20,                 1.5759,                 1.8724,                 1.4718,                0.45863,                0.41968,                0.36198,                0.17926,                 1.7823,                 2.3345,                 1.7208,                0.00373,                0.00373,                0.00373
                     21,                 1.5087,                 2.0403,                 1.3811,                0.44604,                 0.3425,                 0.3106,                0.16221,                 1.8777,                 2.8725,                 1.8197,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3556,                 1.8848,                 1.2817,                0.47879,                0.42522,                0.36911,                0.19406,                 1.7489,                 2.4554,                 1.6367,                0.00307,                0.00307,                0.00307
                     23,                 1.3972,                 1.8337,                 1.2893,                 0.4576,                0.37308,                0.30766,                 0.1598,                 1.7766,                 2.7139,                 1.6887,                0.00274,                0.00274,                0.00274
                     24,                 1.3083,                 1.6784,                 1.2561,                0.57186,                0.44445,                0.44086,                0.23936,                 1.6898,                 2.1009,                 1.5624,                0.00241,                0.00241,                0.00241
                     25,                 1.4064,                 1.9042,                  1.304,                0.68916,                0.50937,                0.57187,                0.31551,                 1.5981,                 1.7518,                 1.4554,                0.00208,                0.00208,                0.00208
                     26,                 1.3658,                 1.6084,                 1.2456,                0.70913,                0.53208,                0.60043,                 0.3317,                 1.5755,                 1.6847,                 1.4138,                0.00175,                0.00175,                0.00175
                     27,                 1.3144,                 1.5469,                 1.2161,                0.72651,                0.55435,                0.63042,                0.35487,                 1.5409,                 1.6284,                   1.38,                0.00142,                0.00142,                0.00142
                     28,                  1.347,                 1.5831,                 1.2678,                0.75838,                0.58946,                0.67145,                0.38147,                 1.5196,                 1.5009,                 1.3727,                0.00109,                0.00109,                0.00109
                     29,                 1.4462,                 1.5404,                 1.3058,                0.77097,                0.60495,                0.68633,                0.38929,                 1.5133,                 1.4667,                 1.3507,                0.00076,                0.00076,                0.00076
                     30,                 1.2123,                 1.4286,                 1.1594,                0.79238,                0.61799,                0.71315,                0.40728,                 1.4898,                 1.4079,                 1.3422,                0.00043,                0.00043,                0.00043
