                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6838,                  3.973,                 1.5698,                0.00261,                0.64826,                0.01207,                0.00718,                 1.4989,                 3.4179,                 1.4875,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.5744,                 3.8794,                 1.5099,                0.00311,                0.76541,                0.04602,                0.02465,                 1.3903,                 3.1856,                 1.3479,               0.082837,              0.0018373,              0.0018373
                      3,                 1.4003,                 3.5987,                 1.3669,                0.00348,                0.79652,                0.14172,                0.07503,                 1.3929,                 3.1744,                 1.3519,               0.073709,              0.0027086,              0.0027086
                      4,                 1.4484,                  3.243,                 1.3475,                0.00308,                  0.772,                0.22229,                0.11398,                 1.4808,                 3.2066,                 1.4136,               0.064514,              0.0035139,              0.0035139
                      5,                 1.4545,                 2.7579,                 1.3432,                0.69367,                0.02343,                0.24524,                0.13021,                 1.4902,                  3.179,                 1.4333,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4732,                   2.58,                 1.3522,                 0.7342,                0.04418,                0.25608,                0.13138,                  1.504,                 3.1552,                 1.4634,               0.045927,              0.0049265,              0.0049265
                      7,                   1.49,                 2.3049,                 1.3373,                0.17404,                0.11191,                0.17073,                0.08166,                 1.6071,                 2.9891,                 1.5109,               0.036534,              0.0055338,              0.0055338
                      8,                 1.4591,                 2.2674,                 1.3527,                0.58288,                0.16395,                0.25788,                 0.1261,                 1.6252,                 2.7507,                  1.447,               0.027075,              0.0060751,              0.0060751
                      9,                 1.5466,                 2.2941,                 1.3828,                0.38679,                  0.153,                0.18034,                0.07721,                 1.8972,                 3.2659,                 1.8795,                0.01755,              0.0065504,              0.0065504
                     10,                 1.5631,                 2.1947,                 1.3816,                0.37094,                0.04191,                 0.0492,                0.02226,                 2.3027,                 3.7235,                 2.2555,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5313,                 2.0337,                 1.3524,                0.25742,                0.28175,                0.13749,                 0.0521,                 2.1481,                 3.4511,                 1.9241,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5725,                 2.1017,                 1.4134,                0.34721,                0.29724,                0.23725,                0.09079,                 1.9874,                 3.0134,                 2.0532,                0.00637,                0.00637,                0.00637
                     13,                 1.5454,                 2.0526,                 1.4502,                0.26469,                0.28072,                0.17565,                0.06833,                 2.0668,                 3.6446,                 2.3443,                0.00604,                0.00604,                0.00604
                     14,                 1.5776,                 1.9789,                 1.4492,                0.30723,                 0.3659,                0.20398,                0.07302,                 2.1299,                 3.9691,                 2.2887,                0.00571,                0.00571,                0.00571
                     15,                 1.5373,                 1.8912,                 1.4075,                0.49102,                0.24983,                0.22443,                0.08626,                 2.2134,                 3.7127,                 2.2385,                0.00538,                0.00538,                0.00538
                     16,                 1.4636,                 1.7652,                 1.4047,                0.30919,                 0.3179,                0.19661,                0.09312,                 1.9194,                 4.0115,                 1.9325,                0.00505,                0.00505,                0.00505
                     17,                 1.4456,                 1.7058,                 1.3639,                 0.5295,                0.24624,                0.23096,                0.10712,                 1.9466,                  3.044,                 1.8459,                0.00472,                0.00472,                0.00472
                     18,                 1.4172,                 1.6061,                 1.3312,                0.48951,                0.28046,                0.28334,                 0.1386,                 1.8353,                 2.6839,                 1.7391,                0.00439,                0.00439,                0.00439
                     19,                 1.3702,                 1.5917,                 1.3332,                0.60292,                0.40303,                0.43329,                0.22258,                 1.7554,                  2.288,                 1.7092,                0.00406,                0.00406,                0.00406
                     20,                 1.3636,                 1.4985,                 1.3027,                0.58933,                0.40268,                0.43746,                0.22048,                 1.7186,                 2.2656,                 1.7001,                0.00373,                0.00373,                0.00373
                     21,                 1.3259,                  1.665,                 1.3089,                0.50098,                 0.3648,                  0.349,                0.18437,                 1.8063,                 2.6187,                  1.813,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3106,                 1.5384,                 1.2815,                0.64906,                0.51215,                0.52652,                0.29086,                  1.649,                  1.842,                 1.5737,                0.00307,                0.00307,                0.00307
                     23,                 1.2855,                 1.4848,                 1.2703,                 0.7072,                0.56517,                0.60874,                 0.3402,                 1.5973,                 1.6036,                 1.4743,                0.00274,                0.00274,                0.00274
                     24,                 1.2696,                 1.4059,                 1.2629,                0.68481,                0.53074,                0.57789,                0.31838,                 1.5922,                 1.7045,                 1.5037,                0.00241,                0.00241,                0.00241
                     25,                 1.2507,                 1.3504,                  1.249,                0.76195,                 0.5786,                0.64805,                0.37033,                 1.5448,                 1.5208,                 1.4655,                0.00208,                0.00208,                0.00208
                     26,                 1.2278,                 1.3049,                 1.2462,                0.74387,                0.61994,                0.67802,                0.39156,                 1.4955,                 1.4214,                 1.4218,                0.00175,                0.00175,                0.00175
                     27,                 1.1582,                 1.2349,                 1.1957,                0.73595,                0.59862,                0.66065,                0.37745,                 1.5092,                 1.4708,                 1.4278,                0.00142,                0.00142,                0.00142
                     28,                 1.1451,                 1.2016,                 1.1779,                0.77699,                0.63356,                0.70419,                0.41214,                 1.4778,                 1.3421,                 1.4021,                0.00109,                0.00109,                0.00109
                     29,                 1.1647,                 1.1929,                 1.1813,                0.78798,                 0.6426,                0.72154,                0.42392,                 1.4615,                 1.3102,                 1.3706,                0.00076,                0.00076,                0.00076
                     30,                 1.1088,                   1.12,                 1.1591,                0.77387,                0.66028,                0.72714,                0.43205,                 1.4452,                 1.2892,                 1.3549,                0.00043,                0.00043,                0.00043
