                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8274,                 4.1768,                 1.6696,                0.00269,                0.66256,                0.08176,                0.04717,                 1.4556,                 3.3916,                 1.4514,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.6584,                 3.8899,                 1.5339,                0.00318,                0.81197,                0.15451,                0.08508,                 1.3473,                 3.1303,                 1.2615,               0.079224,              0.0022241,              0.0022241
                      3,                 1.5894,                 3.4852,                 1.4134,                0.00326,                0.82895,                0.21206,                0.09967,                 1.5286,                 3.1285,                 1.3413,               0.068269,               0.003269,               0.003269
                      4,                   1.58,                 3.0198,                 1.3536,                0.00326,                0.77178,                0.24261,                0.11565,                 1.6138,                 3.1505,                 1.5125,               0.057235,              0.0042347,              0.0042347
                      5,                  1.594,                 2.6178,                 1.3461,                 0.6886,                0.03149,                0.23133,                0.11315,                 1.6069,                 3.1134,                 1.5212,               0.046121,              0.0051212,              0.0051212
                      6,                 1.5683,                   2.44,                 1.3573,                0.68491,                0.03789,                0.26416,                0.12799,                 1.7269,                 3.0454,                 1.6102,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5997,                 2.3704,                  1.414,                0.61469,                0.03208,                0.18477,                 0.0761,                 1.8508,                 3.1423,                 1.5833,               0.023657,              0.0066566,              0.0066566
                      8,                 1.6279,                 2.2709,                 1.4292,                0.39615,                0.22518,                0.22448,                0.10135,                 1.8153,                 2.8582,                 1.7204,               0.012305,              0.0073055,              0.0073055
                      9,                 1.6611,                 2.2495,                 1.4757,                0.37081,                0.18553,                0.18535,                0.07589,                 2.1196,                 3.2046,                 2.3298,                0.00736,                0.00736,                0.00736
                     10,                 1.6696,                 2.1726,                 1.4906,                0.55809,                0.06102,                0.07865,                0.03209,                 2.2607,                 4.5984,                 2.5549,                0.00703,                0.00703,                0.00703
                     11,                 1.5943,                 2.0646,                  1.443,                0.39161,                 0.2904,                0.23879,                0.10968,                 2.0069,                 3.9808,                 2.0617,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6301,                 2.0263,                 1.4755,                0.35254,                0.31046,                0.23805,                0.11784,                 1.9579,                  3.482,                 2.0793,                0.00637,                0.00637,                0.00637
                     13,                 1.5886,                 1.9121,                 1.4726,                0.38382,                0.29976,                0.24969,                0.12401,                   1.94,                 2.9532,                 1.9743,                0.00604,                0.00604,                0.00604
                     14,                 1.5901,                 1.8499,                 1.4303,                 0.5408,                0.42195,                0.40477,                0.20147,                 1.9233,                 2.4954,                 1.9141,                0.00571,                0.00571,                0.00571
                     15,                 1.5211,                 1.7603,                 1.3908,                0.55005,                0.48483,                0.46649,                 0.2311,                  1.713,                 3.6863,                 1.7038,                0.00538,                0.00538,                0.00538
                     16,                 1.4812,                 1.6726,                 1.3908,                0.61375,                0.49977,                0.51285,                0.25114,                 1.7386,                 2.1381,                 1.7286,                0.00505,                0.00505,                0.00505
                     17,                 1.5053,                 1.6411,                 1.3826,                0.61795,                0.49528,                0.51186,                0.27047,                 1.6917,                 1.9417,                 1.6674,                0.00472,                0.00472,                0.00472
                     18,                 1.4599,                 1.5046,                 1.3405,                0.66038,                0.45207,                0.51201,                0.27382,                 1.7142,                 2.0028,                 1.5778,                0.00439,                0.00439,                0.00439
                     19,                 1.4327,                 1.5322,                 1.3284,                0.67574,                0.53665,                0.57727,                0.31177,                 1.6194,                  1.749,                 1.5031,                0.00406,                0.00406,                0.00406
                     20,                  1.377,                  1.427,                 1.2846,                 0.6779,                0.51869,                0.57366,                0.30926,                 1.6441,                 1.7753,                 1.5068,                0.00373,                0.00373,                0.00373
                     21,                 1.4565,                 1.5996,                 1.3157,                0.69903,                0.55643,                0.59429,                0.32382,                 1.6406,                 1.6739,                  1.474,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4092,                 1.5031,                 1.2984,                0.69128,                0.58889,                0.62092,                0.33368,                 1.6222,                 1.6461,                 1.4765,                0.00307,                0.00307,                0.00307
                     23,                 1.3669,                 1.3847,                 1.2835,                0.59392,                0.57332,                0.55636,                0.30333,                 1.5369,                 1.7756,                 1.4355,                0.00274,                0.00274,                0.00274
                     24,                 1.3603,                 1.3558,                  1.275,                0.75564,                0.57796,                0.64617,                0.36267,                 1.5379,                  1.575,                  1.437,                0.00241,                0.00241,                0.00241
                     25,                 1.3389,                 1.3374,                 1.2541,                 0.8045,                0.65846,                0.73958,                0.42351,                 1.4825,                 1.2987,                 1.4041,                0.00208,                0.00208,                0.00208
                     26,                 1.3021,                 1.2898,                 1.2301,                0.73888,                0.59142,                0.65158,                0.36707,                  1.529,                  1.559,                 1.4483,                0.00175,                0.00175,                0.00175
                     27,                 1.2606,                 1.2017,                 1.2245,                0.76311,                0.66087,                0.72379,                0.41996,                 1.4492,                 1.2968,                 1.3683,                0.00142,                0.00142,                0.00142
                     28,                 1.2485,                 1.1876,                 1.2109,                0.72888,                0.62137,                0.68783,                0.39896,                  1.437,                  1.442,                 1.3697,                0.00109,                0.00109,                0.00109
                     29,                 1.2346,                 1.1395,                 1.1983,                0.81652,                0.67499,                0.75725,                0.45065,                 1.4241,                 1.2158,                 1.3417,                0.00076,                0.00076,                0.00076
                     30,                 1.1905,                 1.1047,                 1.1779,                0.80941,                0.67947,                0.75572,                0.44887,                 1.4147,                 1.1928,                 1.3407,                0.00043,                0.00043,                0.00043
