                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7675,                 4.0738,                 1.6393,                 0.0027,                0.66446,                0.08693,                0.04718,                  1.458,                 3.3676,                 1.4276,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.5338,                 3.8239,                 1.4666,                0.00311,                0.79935,                0.16294,                0.07964,                 1.4854,                 3.1395,                 1.3219,               0.079224,              0.0022241,              0.0022241
                      3,                 1.5023,                 3.4033,                  1.377,                0.00332,                0.83008,                0.26281,                0.13281,                 1.4574,                  3.053,                 1.3172,               0.068269,               0.003269,               0.003269
                      4,                 1.5015,                   2.84,                 1.3433,                0.73346,                0.05297,                0.30842,                 0.1531,                  1.548,                 2.9722,                 1.3513,               0.057235,              0.0042347,              0.0042347
                      5,                 1.5328,                  2.502,                 1.3523,                0.73649,                0.05288,                0.27425,                0.13956,                 1.5737,                 2.9973,                 1.4264,               0.046121,              0.0051212,              0.0051212
                      6,                 1.5028,                 2.3109,                 1.3824,                0.38443,                0.08873,                 0.2729,                0.13316,                 1.8111,                 2.9304,                  1.555,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5142,                 2.2158,                 1.4066,                 0.4861,                0.13532,                0.18855,                0.09053,                 1.8279,                 3.1795,                 1.7151,               0.023657,              0.0066566,              0.0066566
                      8,                 1.5251,                 2.0905,                 1.3901,                0.39734,                0.13359,                0.16031,                0.07373,                 1.8482,                 3.1918,                 1.6909,               0.012305,              0.0073055,              0.0073055
                      9,                 1.5744,                 2.1119,                 1.4367,                0.17695,                0.34416,                0.11211,                0.04326,                 2.1965,                 4.8922,                 2.0878,                0.00736,                0.00736,                0.00736
                     10,                 1.6263,                 2.1405,                 1.4912,                 0.4002,                0.18896,                0.12221,                0.05293,                 2.1065,                  4.549,                 1.9924,                0.00703,                0.00703,                0.00703
                     11,                 1.5867,                 2.0044,                 1.4615,                0.17081,                0.04994,                0.01872,                0.00745,                 2.4391,                 9.2008,                 2.6564,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5657,                  1.961,                 1.4545,                0.10572,                0.16305,                0.03086,                0.01176,                 2.4053,                 6.5025,                 2.6368,                0.00637,                0.00637,                0.00637
                     13,                 1.5125,                 1.8428,                 1.4037,                0.20557,                0.31703,                0.12241,                 0.0439,                 2.1925,                 6.0114,                 2.1978,                0.00604,                0.00604,                0.00604
                     14,                 1.5178,                 1.7439,                 1.3955,                0.17523,                0.12732,                0.08001,                0.03527,                 2.2642,                 4.7328,                  2.888,                0.00571,                0.00571,                0.00571
                     15,                 1.4851,                 1.7014,                  1.366,                0.27256,                 0.2093,                0.08677,                0.03996,                 2.1463,                 8.9852,                 1.9961,                0.00538,                0.00538,                0.00538
                     16,                 1.4472,                 1.5815,                 1.3847,                0.57875,                0.24312,                0.18659,                0.07912,                 1.9353,                 5.5073,                 1.8313,                0.00505,                0.00505,                0.00505
                     17,                 1.4041,                 1.5323,                  1.343,                0.55697,                0.18671,                0.14255,                   0.06,                 2.0701,                  5.932,                 1.9888,                0.00472,                0.00472,                0.00472
                     18,                 1.3803,                 1.4669,                 1.3299,                0.49375,                0.44493,                0.40873,                0.19712,                 1.8448,                 2.4499,                 1.6952,                0.00439,                0.00439,                0.00439
                     19,                 1.3914,                 1.4633,                 1.3349,                0.63781,                0.47926,                0.51471,                0.27417,                 1.6582,                 1.9945,                 1.5304,                0.00406,                0.00406,                0.00406
                     20,                 1.3391,                 1.3847,                 1.2953,                0.54189,                0.52174,                0.49299,                0.26817,                 1.5597,                 2.1258,                 1.4879,                0.00373,                0.00373,                0.00373
                     21,                 1.3755,                 1.5691,                 1.3345,                0.56665,                0.43164,                0.45205,                0.24731,                 1.6948,                 2.0973,                 1.6362,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4047,                 1.4894,                  1.346,                0.55001,                0.50052,                0.47573,                0.24562,                   1.63,                 1.9243,                 1.5797,                0.00307,                0.00307,                0.00307
                     23,                 1.3261,                  1.406,                 1.3156,                0.69907,                0.55787,                0.60658,                0.33773,                 1.5746,                 1.6381,                 1.4935,                0.00274,                0.00274,                0.00274
                     24,                 1.3278,                 1.3448,                  1.304,                0.66278,                 0.5409,                0.57296,                0.31671,                  1.558,                 1.6853,                 1.4716,                0.00241,                0.00241,                0.00241
                     25,                 1.2842,                 1.2581,                 1.2704,                0.70605,                0.56695,                0.61294,                0.33762,                 1.5962,                 1.5641,                 1.4805,                0.00208,                0.00208,                0.00208
                     26,                 1.2652,                 1.2201,                  1.257,                0.68486,                0.57536,                0.60257,                0.32678,                 1.5652,                 1.5497,                 1.4438,                0.00175,                0.00175,                0.00175
                     27,                 1.2628,                 1.2149,                 1.2548,                 0.7351,                0.61823,                0.66586,                 0.3731,                  1.487,                 1.3709,                 1.3975,                0.00142,                0.00142,                0.00142
                     28,                 1.2361,                 1.1733,                 1.2509,                0.80631,                0.65395,                0.73275,                0.42806,                 1.4757,                 1.2662,                 1.3743,                0.00109,                0.00109,                0.00109
                     29,                 1.1764,                 1.1117,                  1.214,                0.81738,                0.66298,                0.74436,                0.44854,                 1.4239,                 1.2274,                 1.3359,                0.00076,                0.00076,                0.00076
                     30,                 1.1551,                  1.074,                 1.1956,                0.80179,                0.68024,                0.75113,                0.45405,                 1.4048,                 1.2086,                 1.3216,                0.00043,                0.00043,                0.00043
