                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7513,                  3.921,                 1.6462,                 0.0025,                0.61823,                0.01848,                 0.0103,                 1.4822,                 3.4035,                 1.4653,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.6041,                 3.7653,                 1.5348,                0.00319,                 0.7783,                0.03658,                0.01999,                 1.3705,                 3.1879,                 1.3413,               0.082837,              0.0018373,              0.0018373
                      3,                  1.468,                 3.4625,                 1.4133,                0.00318,                 0.8076,                0.19641,                0.09686,                 1.4419,                 3.1375,                 1.3216,               0.073709,              0.0027086,              0.0027086
                      4,                 1.4405,                 2.9771,                 1.3679,                0.00333,                0.81173,                0.21723,                  0.106,                 1.5046,                  3.159,                 1.4028,               0.064514,              0.0035139,              0.0035139
                      5,                 1.4835,                 2.6996,                 1.3621,                 0.0033,                0.78106,                0.21521,                0.09848,                 1.5991,                 3.1938,                 1.4623,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4983,                 2.3989,                 1.3529,                0.00309,                0.79253,                0.24117,                 0.1092,                 1.6989,                 3.1003,                 1.4868,               0.045927,              0.0049265,              0.0049265
                      7,                 1.4648,                 2.2448,                 1.3515,                0.75436,                0.02868,                0.25321,                0.11886,                 1.6459,                 3.1122,                 1.5079,               0.036534,              0.0055338,              0.0055338
                      8,                 1.4703,                 2.2017,                 1.3672,                0.60076,                0.12751,                0.29124,                0.14162,                 1.6536,                 2.9478,                 1.5441,               0.027075,              0.0060751,              0.0060751
                      9,                 1.4973,                  2.045,                 1.3831,                0.51694,                0.15729,                0.25669,                0.12762,                  1.752,                 2.9631,                 1.6553,                0.01755,              0.0065504,              0.0065504
                     10,                 1.4637,                 2.0163,                 1.3664,                0.34384,                0.14822,                0.11315,                0.04506,                  2.097,                 3.4332,                 2.0357,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5556,                 2.0559,                 1.4281,                0.28125,                0.17969,                0.12499,                0.05419,                 1.9881,                 3.4068,                  2.015,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5272,                 1.9794,                 1.4285,                0.23538,                0.21646,                0.10058,                0.04632,                 1.9433,                 3.7364,                 1.8653,                0.00637,                0.00637,                0.00637
                     13,                 1.5028,                 1.9098,                 1.4327,                0.40087,                0.08561,                0.08804,                0.03318,                  2.346,                 3.5148,                 2.3162,                0.00604,                0.00604,                0.00604
                     14,                 1.5228,                 1.8218,                  1.417,                0.57171,                0.09556,                0.04032,                0.01434,                 2.6002,                 3.7593,                 2.4804,                0.00571,                0.00571,                0.00571
                     15,                 1.4866,                 1.7895,                 1.4004,                0.12312,                0.17675,                 0.0553,                0.02209,                 2.3262,                 5.2261,                 2.1634,                0.00538,                0.00538,                0.00538
                     16,                 1.3999,                 1.6466,                 1.3434,                0.32859,                 0.2229,                0.15119,                0.07357,                 2.0763,                 6.3075,                 2.0434,                0.00505,                0.00505,                0.00505
                     17,                 1.4389,                 1.6614,                 1.3568,                0.26987,                0.28233,                0.15648,                0.07574,                 1.9604,                 6.7138,                 1.9797,                0.00472,                0.00472,                0.00472
                     18,                 1.3855,                 1.5313,                 1.3048,                0.41212,                0.41679,                 0.2842,                0.14334,                 1.7634,                  4.744,                 1.7292,                0.00439,                0.00439,                0.00439
                     19,                 1.3553,                 1.4706,                 1.3087,                0.52038,                0.43478,                0.38418,                0.20202,                 1.6989,                 3.4411,                 1.6276,                0.00406,                0.00406,                0.00406
                     20,                 1.3933,                 1.5095,                 1.3462,                0.64395,                0.40052,                 0.4294,                0.22777,                 1.6037,                 2.4331,                 1.5434,                0.00373,                0.00373,                0.00373
                     21,                   1.32,                  1.568,                 1.2845,                0.48563,                0.43349,                0.38038,                0.21291,                 1.6969,                 2.4776,                  1.632,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3073,                  1.477,                 1.2777,                0.69524,                0.49943,                0.55532,                0.29187,                 1.6409,                 1.8601,                 1.4924,                0.00307,                0.00307,                0.00307
                     23,                 1.2884,                 1.3763,                  1.252,                0.66033,                0.41438,                0.42931,                0.23968,                 1.6641,                 2.3789,                 1.5394,                0.00274,                0.00274,                0.00274
                     24,                 1.2275,                 1.3591,                 1.2448,                0.62586,                0.54701,                0.57251,                0.32793,                 1.5399,                 1.7417,                 1.4122,                0.00241,                0.00241,                0.00241
                     25,                 1.2374,                 1.3249,                 1.2226,                0.58195,                0.52244,                0.51893,                0.28696,                 1.5611,                 1.8289,                 1.4461,                0.00208,                0.00208,                0.00208
                     26,                 1.2221,                  1.285,                 1.2373,                0.67137,                0.57173,                0.63173,                0.36969,                 1.4821,                 1.6331,                  1.373,                0.00175,                0.00175,                0.00175
                     27,                 1.1626,                 1.2168,                  1.189,                0.75801,                 0.6014,                0.67547,                0.39567,                 1.5083,                 1.4691,                 1.3798,                0.00142,                0.00142,                0.00142
                     28,                 1.1506,                 1.1535,                 1.1778,                0.76568,                 0.6338,                0.69935,                0.41337,                 1.4502,                 1.3673,                 1.3484,                0.00109,                0.00109,                0.00109
                     29,                 1.1176,                 1.1202,                 1.1621,                0.76818,                 0.6313,                0.70173,                0.41574,                 1.4471,                  1.375,                 1.3312,                0.00076,                0.00076,                0.00076
                     30,                 1.1218,                 1.0918,                 1.1445,                0.77057,                0.64098,                0.70943,                0.41673,                 1.4409,                  1.331,                 1.3265,                0.00043,                0.00043,                0.00043
