                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7219,                 4.0747,                 1.6507,                0.00274,                0.65854,                0.05163,                0.02983,                 1.5044,                 3.4248,                 1.4998,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.4701,                 5.2216,                 1.4205,                  0.003,                0.71827,                0.08099,                0.04756,                 1.4124,                 3.1978,                 1.4203,                0.08645,              0.0014505,              0.0014505
                      3,                 1.5194,                 3.7224,                 1.4572,                0.00328,                0.79063,                 0.1365,                 0.0767,                 1.3578,                 3.2168,                 1.3473,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4992,                 3.4756,                 1.3862,                0.00321,                0.80666,                0.17658,                0.09428,                 1.3745,                 3.1852,                 1.3167,               0.071793,              0.0027931,              0.0027931
                      5,                 1.5209,                 3.1212,                 1.4421,                0.00324,                0.81936,                0.14266,                0.07462,                 1.5116,                 3.1937,                 1.3736,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4446,                 2.7945,                 1.3613,                0.00325,                0.83689,                0.16421,                0.06832,                  1.731,                 3.1906,                 1.4386,               0.056925,              0.0039245,              0.0039245
                      7,                  1.466,                 2.5419,                 1.3821,                0.00322,                0.82673,                0.18098,                0.07785,                 1.6826,                 3.1883,                 1.4426,               0.049411,               0.004411,               0.004411
                      8,                 1.5032,                 2.5382,                 1.4327,                0.00332,                0.85245,                0.24541,                0.11066,                 1.6462,                  3.032,                 1.3681,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4878,                 2.2313,                 1.4232,                0.39717,                0.07477,                0.14776,                0.06026,                   1.84,                 3.2138,                 1.7481,               0.034226,              0.0052256,              0.0052256
                     10,                 1.5796,                 2.2507,                 1.4377,                0.40047,                0.11957,                0.18659,                0.08415,                 1.6672,                  2.989,                 1.5964,               0.026554,              0.0055537,              0.0055537
                     11,                 1.5179,                 2.1958,                 1.4488,                 0.3999,                0.29011,                0.24808,                0.11754,                 1.7147,                 2.8222,                 1.6438,               0.018829,               0.005829,               0.005829
                     12,                 1.5023,                 2.0624,                 1.4205,                0.39365,                0.30232,                 0.1175,                0.05405,                  1.765,                 4.7196,                 1.8247,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5516,                    2.1,                 1.4358,                0.55819,                0.08785,                0.04662,                0.01896,                 1.9291,                 4.4961,                 2.0394,                0.00604,                0.00604,                0.00604
                     14,                 1.4939,                 1.9737,                 1.4187,                0.51705,                 0.0382,                0.01912,                0.00807,                 2.2934,                 4.0073,                 2.2442,                0.00571,                0.00571,                0.00571
                     15,                 1.4929,                 1.9009,                 1.4038,                0.21941,                0.23274,                0.11375,                0.04494,                 2.2296,                 3.3242,                 2.0405,                0.00538,                0.00538,                0.00538
                     16,                  1.528,                 1.9692,                 1.5558,                0.37611,                0.34967,                0.23742,                 0.1029,                 1.9489,                 3.2389,                 1.9443,                0.00505,                0.00505,                0.00505
                     17,                 1.4696,                  2.052,                 1.4354,                0.30763,                0.28869,                0.19484,                0.07139,                 2.1946,                 3.3809,                 2.2096,                0.00472,                0.00472,                0.00472
                     18,                 1.5992,                  2.045,                  1.522,                 0.3644,                0.30452,                0.22729,                0.09034,                 1.9831,                 3.2052,                 2.0222,                0.00439,                0.00439,                0.00439
                     19,                  1.505,                 1.8452,                 1.4576,                0.41421,                0.31093,                0.28087,                0.12009,                 1.9482,                 2.6048,                 1.8202,                0.00406,                0.00406,                0.00406
                     20,                 1.3242,                 1.7077,                 1.3521,                0.47525,                0.39507,                0.37623,                0.19061,                 1.8339,                  2.392,                 1.7422,                0.00373,                0.00373,                0.00373
                     21,                 1.3719,                  1.832,                 1.3329,                0.51191,                0.36383,                0.35353,                0.17473,                 1.8132,                 2.5937,                   1.78,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.5104,                 1.8329,                 1.4137,                0.61503,                0.42352,                0.46271,                 0.2511,                 1.7219,                 2.1713,                 1.6184,                0.00307,                0.00307,                0.00307
                     23,                 1.4117,                 1.7054,                  1.393,                0.59428,                0.43127,                0.45442,                0.23668,                  1.717,                 2.1987,                 1.5767,                0.00274,                0.00274,                0.00274
                     24,                 1.3866,                 1.6857,                 1.3224,                0.65891,                0.45772,                0.49316,                0.25918,                 1.6903,                 2.0238,                 1.5808,                0.00241,                0.00241,                0.00241
                     25,                 1.4256,                 1.6307,                  1.378,                0.54045,                0.43765,                0.41223,                0.21723,                 1.6162,                 2.2173,                   1.53,                0.00208,                0.00208,                0.00208
                     26,                 1.2899,                 1.6594,                 1.3297,                  0.587,                0.44739,                0.43535,                 0.2258,                  1.634,                 2.1194,                 1.5129,                0.00175,                0.00175,                0.00175
                     27,                 1.4069,                 1.7204,                 1.4048,                0.59958,                0.45834,                0.45702,                0.24356,                 1.6157,                 1.9058,                   1.51,                0.00142,                0.00142,                0.00142
                     28,                 1.2997,                 1.5648,                 1.3126,                0.63004,                0.50535,                0.51441,                0.27572,                 1.6085,                  1.807,                 1.4954,                0.00109,                0.00109,                0.00109
                     29,                 1.1929,                 1.2798,                  1.213,                0.66681,                 0.5482,                0.57935,                0.32264,                 1.5585,                 1.6519,                 1.4454,                0.00076,                0.00076,                0.00076
                     30,                 1.2037,                 1.3356,                 1.2265,                0.70418,                0.57466,                0.62454,                0.35611,                 1.5389,                 1.5792,                  1.417,                0.00043,                0.00043,                0.00043
