                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7678,                 4.3112,                 1.6471,                0.00309,                 0.7062,                0.05539,                0.03269,                 1.5004,                 3.3885,                 1.4636,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.8794,                 4.2218,                 1.7295,                0.00296,                0.73264,                0.07488,                0.04479,                 1.4164,                   3.35,                 1.3949,                0.08645,              0.0014505,              0.0014505
                      3,                 1.6482,                 3.8127,                 1.4971,                0.00309,                0.75367,                0.12364,                0.06943,                 1.4497,                 3.1737,                 1.3911,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4561,                 3.4549,                 1.3515,                0.00315,                 0.7989,                0.12792,                0.06527,                 1.4673,                 3.1236,                 1.3379,               0.071793,              0.0027931,              0.0027931
                      5,                 1.5436,                 3.3877,                 1.3921,                0.00311,                0.79061,                0.04628,                0.01951,                  1.744,                 3.1479,                 1.4848,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4429,                 2.9728,                 1.3355,                0.00288,                0.73353,                 0.0615,                0.02631,                 1.8632,                  3.096,                 1.5043,               0.056925,              0.0039245,              0.0039245
                      7,                  1.517,                 2.8745,                 1.3502,                0.35622,                0.11305,                 0.0852,                0.02952,                 1.9491,                 3.1165,                  1.585,               0.049411,               0.004411,               0.004411
                      8,                 1.5171,                 2.6408,                 1.3455,                0.51036,                0.14494,                0.19933,                0.09068,                 1.6212,                 3.0158,                 1.4663,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4275,                  2.346,                 1.2906,                0.72981,                0.02392,                0.16316,                0.06706,                 1.7082,                 3.1191,                  1.543,               0.034226,              0.0052256,              0.0052256
                     10,                 1.5221,                 2.4009,                  1.321,                0.73373,                0.16695,                0.28723,                0.13297,                 1.6131,                 2.8977,                 1.4883,               0.026554,              0.0055537,              0.0055537
                     11,                  1.535,                 2.3561,                 1.3789,                0.65242,                0.23199,                0.32476,                0.14115,                 1.7561,                 2.6988,                 1.6122,               0.018829,               0.005829,               0.005829
                     12,                 1.6075,                  2.449,                    1.4,                0.47124,                0.31916,                 0.3052,                0.13614,                 1.8314,                 2.5736,                 1.6617,               0.011052,              0.0060515,              0.0060515
                     13,                   1.58,                  2.152,                 1.3486,                0.38206,                0.30111,                0.22845,                0.09984,                  1.906,                 3.0111,                 1.9214,                0.00604,                0.00604,                0.00604
                     14,                 1.4681,                  2.081,                 1.3395,                0.33199,                0.24431,                0.12285,                0.04383,                 2.1744,                 3.3196,                 2.1485,                0.00571,                0.00571,                0.00571
                     15,                 1.5429,                 2.1769,                 1.4245,                0.42797,                0.32277,                0.26142,                0.12192,                 1.8591,                 3.0544,                 1.8367,                0.00538,                0.00538,                0.00538
                     16,                 1.6168,                 2.0443,                 1.5558,                0.36027,                0.38578,                0.27923,                0.12386,                 1.9083,                 3.3308,                 1.9351,                0.00505,                0.00505,                0.00505
                     17,                 1.5016,                 1.9692,                 1.4161,                0.45046,                0.32712,                0.27275,                0.11329,                 1.9955,                 3.2301,                 2.1213,                0.00472,                0.00472,                0.00472
                     18,                 1.5225,                 2.0106,                 1.3889,                0.30628,                0.31718,                0.18434,                0.07946,                 2.1366,                  3.573,                 2.2653,                0.00439,                0.00439,                0.00439
                     19,                 1.4948,                 1.9321,                 1.3913,                0.34918,                0.25085,                0.14804,                0.06218,                 2.2522,                 3.8537,                 2.4024,                0.00406,                0.00406,                0.00406
                     20,                 1.4775,                 1.8821,                 1.3673,                0.23839,                0.25709,                0.12419,                0.05404,                  2.279,                 4.5424,                 2.5662,                0.00373,                0.00373,                0.00373
                     21,                 1.4695,                 2.0137,                  1.374,                0.36389,                0.22426,                0.20952,                0.10003,                 2.0825,                 3.1838,                 2.3316,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.481,                   2.02,                 1.4297,                 0.4163,                0.33566,                0.31155,                0.14411,                 2.0095,                 3.1111,                 2.1216,                0.00307,                0.00307,                0.00307
                     23,                 1.5099,                 1.8391,                 1.3611,                0.50827,                0.41542,                0.41032,                0.19103,                 1.8611,                 2.8918,                 1.8646,                0.00274,                0.00274,                0.00274
                     24,                 1.4344,                 1.7349,                 1.3687,                 0.4924,                0.38527,                0.34925,                0.17447,                   1.88,                 2.6236,                 1.9238,                0.00241,                0.00241,                0.00241
                     25,                 1.3359,                 1.7244,                 1.3085,                0.61047,                0.42284,                0.44821,                0.22877,                 1.9173,                 2.4413,                 1.9197,                0.00208,                0.00208,                0.00208
                     26,                 1.3427,                 1.6022,                 1.2411,                0.63394,                0.46002,                0.47758,                0.25339,                 1.6497,                 2.1345,                  1.569,                0.00175,                0.00175,                0.00175
                     27,                  1.281,                 1.5833,                 1.2518,                0.70289,                 0.5372,                0.57358,                0.30963,                 1.5631,                 1.8043,                 1.4693,                0.00142,                0.00142,                0.00142
                     28,                 1.4737,                  1.821,                  1.353,                0.74842,                0.59018,                 0.6523,                0.36283,                 1.5427,                 1.5715,                 1.4563,                0.00109,                0.00109,                0.00109
                     29,                 1.2363,                 1.4668,                 1.2031,                  0.779,                0.59968,                0.67023,                0.37636,                 1.5272,                 1.4936,                 1.4419,                0.00076,                0.00076,                0.00076
                     30,                 1.3441,                 1.4457,                 1.2544,                0.77949,                0.61246,                0.68591,                0.38878,                 1.4961,                 1.4547,                 1.4253,                0.00043,                0.00043,                0.00043
