                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7444,                 3.9186,                 1.6161,                0.00281,                0.72259,                0.05596,                0.03068,                 1.4717,                 3.3917,                 1.4534,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.5264,                 3.7926,                 1.4994,                0.00304,                0.76073,                0.13609,                0.07884,                 1.3737,                 3.1925,                 1.3314,               0.082837,              0.0018373,              0.0018373
                      3,                 1.4825,                 3.5571,                 1.4381,                 0.0032,                 0.8198,                0.24176,                0.13611,                 1.3569,                 3.1307,                 1.2721,               0.073709,              0.0027086,              0.0027086
                      4,                 1.5412,                 3.2133,                  1.437,                0.00327,                 0.8386,                0.30258,                0.16437,                   1.41,                 3.0776,                 1.2853,               0.064514,              0.0035139,              0.0035139
                      5,                 1.5088,                 2.6929,                 1.4105,                0.26627,                0.47534,                0.28046,                0.14836,                 1.5185,                 3.2617,                 1.5084,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4992,                 2.4548,                 1.3912,                0.77256,                0.10428,                0.37511,                0.19739,                 1.4532,                 2.8217,                 1.3164,               0.045927,              0.0049265,              0.0049265
                      7,                 1.4714,                 2.2448,                 1.3439,                0.64374,                 0.0856,                0.28012,                0.14774,                 1.6471,                 3.0345,                 1.5505,               0.036534,              0.0055338,              0.0055338
                      8,                 1.4816,                 2.1224,                 1.3442,                0.54837,                0.10434,                0.10046,                0.05185,                 1.7409,                 3.3059,                 1.6921,               0.027075,              0.0060751,              0.0060751
                      9,                 1.5228,                  2.101,                 1.3771,                0.53308,                0.09374,                0.12722,                0.06627,                 1.8352,                  3.507,                 1.9247,                0.01755,              0.0065504,              0.0065504
                     10,                 1.5465,                 2.0576,                 1.4157,                 0.4448,                0.05059,                0.01693,                 0.0076,                   2.51,                  4.574,                 2.8046,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5672,                 1.9456,                 1.4151,                0.17708,                0.01942,                0.00382,                0.00148,                 3.0728,                 4.3901,                 3.5082,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5219,                 1.8674,                 1.4053,                0.21261,                0.09973,                0.05478,                0.01991,                  2.696,                 3.8884,                 2.8382,                0.00637,                0.00637,                0.00637
                     13,                  1.555,                 1.9053,                 1.4371,                0.37202,                0.29525,                0.22828,                0.08844,                 2.1408,                 3.5929,                  2.201,                0.00604,                0.00604,                0.00604
                     14,                  1.529,                 1.8659,                 1.4089,                0.39982,                0.34931,                0.30677,                0.15343,                 1.8098,                 2.7296,                 1.8315,                0.00571,                0.00571,                0.00571
                     15,                 1.5067,                 1.7935,                 1.3934,                0.43924,                0.40657,                0.35226,                0.16241,                 1.8554,                 2.6108,                 1.8659,                0.00538,                0.00538,                0.00538
                     16,                 1.4544,                 1.6701,                 1.3604,                0.30507,                0.32097,                0.21257,                0.09323,                 2.0054,                 3.2083,                 1.9907,                0.00505,                0.00505,                0.00505
                     17,                 1.4409,                 1.6522,                 1.3606,                0.64163,                0.48466,                0.49959,                0.26136,                 1.6333,                  2.863,                 1.5743,                0.00472,                0.00472,                0.00472
                     18,                 1.3933,                 1.5544,                  1.316,                0.65607,                0.33753,                0.36437,                0.19415,                 1.6916,                 4.8368,                 1.6142,                0.00439,                0.00439,                0.00439
                     19,                 1.3516,                 1.4773,                 1.2809,                0.68085,                0.44566,                0.46918,                0.25279,                 1.6781,                 2.4526,                 1.6029,                0.00406,                0.00406,                0.00406
                     20,                 1.3347,                 1.4064,                 1.2906,                0.50112,                0.43363,                0.37141,                0.19971,                 1.6952,                 2.2981,                 1.6637,                0.00373,                0.00373,                0.00373
                     21,                 1.3847,                 1.6763,                 1.3273,                0.45642,                0.37495,                0.31431,                0.16942,                 1.7729,                 2.5687,                 1.7267,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3293,                 1.4776,                 1.2699,                 0.4823,                0.38719,                0.33748,                0.18904,                 1.7485,                 2.5525,                 1.6955,                0.00307,                0.00307,                0.00307
                     23,                 1.3217,                 1.3778,                 1.2816,                0.62173,                0.46067,                0.47896,                0.25894,                 1.6516,                 1.9687,                 1.4849,                0.00274,                0.00274,                0.00274
                     24,                 1.2928,                  1.342,                  1.246,                0.68711,                0.55285,                0.59472,                0.32837,                   1.59,                 1.6251,                 1.4394,                0.00241,                0.00241,                0.00241
                     25,                  1.252,                 1.2721,                 1.2255,                0.64718,                0.49701,                0.51939,                 0.2817,                 1.6252,                 1.7321,                 1.4239,                0.00208,                0.00208,                0.00208
                     26,                 1.2212,                 1.1951,                 1.2155,                0.71483,                0.55152,                0.60044,                0.31843,                 1.6867,                 1.5507,                 1.4872,                0.00175,                0.00175,                0.00175
                     27,                 1.1552,                 1.1584,                 1.1794,                0.73126,                0.59176,                0.64607,                0.36686,                 1.5332,                 1.4235,                 1.3734,                0.00142,                0.00142,                0.00142
                     28,                 1.1864,                  1.136,                 1.1843,                0.73994,                0.56809,                0.63597,                 0.3552,                  1.558,                 1.4634,                 1.4056,                0.00109,                0.00109,                0.00109
                     29,                  1.176,                 1.1158,                 1.1681,                0.76044,                0.57883,                0.65554,                0.37884,                 1.5006,                 1.4148,                 1.3597,                0.00076,                0.00076,                0.00076
                     30,                 1.0958,                 1.0461,                 1.1285,                0.79085,                0.61015,                0.69505,                0.40501,                 1.4737,                 1.3241,                 1.3563,                0.00043,                0.00043,                0.00043
