                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5983,                 3.8948,                 1.6394,                0.00277,                0.68353,                0.05937,                 0.0326,                 1.4748,                 3.3889,                 1.4545,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.5992,                 4.0331,                 1.5547,                0.00292,                0.70841,                0.06369,                0.03663,                 1.4246,                 3.3626,                 1.4308,                0.08645,              0.0014505,              0.0014505
                      3,                 1.4687,                 3.7533,                 1.4576,                0.00317,                0.76641,                0.08476,                 0.0494,                 1.3752,                 3.1946,                 1.3543,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4789,                 3.9207,                 1.4125,                 0.0034,                0.75664,                0.13097,                0.06515,                 1.5035,                 3.2122,                 1.4484,               0.071793,              0.0027931,              0.0027931
                      5,                 1.4036,                 3.3863,                 1.3182,                0.00304,                 0.7606,                0.15202,                0.06341,                  1.796,                 3.2752,                 1.6298,               0.064385,              0.0033852,              0.0033852
                      6,                 1.5257,                 2.9738,                 1.3887,                0.44833,                0.23494,                0.22859,                 0.0929,                 1.7215,                 3.1229,                 1.5031,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4987,                 2.6553,                 1.3803,                0.73059,                0.12448,                0.28165,                0.12345,                 1.6569,                 2.9953,                 1.4959,               0.049411,               0.004411,               0.004411
                      8,                 1.5397,                 2.5088,                 1.3833,                0.74771,                0.05764,                0.25712,                0.12788,                 1.6943,                 3.1745,                 1.6273,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4839,                  2.274,                 1.3435,                 0.4751,                0.21336,                0.34094,                 0.1765,                 1.5801,                 2.6818,                 1.3646,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4404,                  2.029,                  1.301,                0.63366,                0.20478,                0.33449,                0.15398,                 1.6902,                 2.7081,                 1.4674,               0.026554,              0.0055537,              0.0055537
                     11,                 1.5558,                 2.1437,                 1.3491,                0.45628,                0.20518,                 0.2285,                0.09484,                 1.8832,                 2.7984,                 1.5939,               0.018829,               0.005829,               0.005829
                     12,                 1.5141,                 2.0757,                 1.3431,                0.19094,                0.31488,                0.13649,                0.05383,                 2.0573,                 2.9119,                 1.8761,               0.011052,              0.0060515,              0.0060515
                     13,                 1.4787,                 1.8889,                 1.3084,                0.25597,                0.29449,                0.14217,                0.06252,                  2.137,                 3.9077,                 2.0574,                0.00604,                0.00604,                0.00604
                     14,                 1.5056,                 2.1248,                  1.356,                 0.2841,                0.20947,                0.14205,                0.06342,                 2.0219,                 3.4072,                   2.06,                0.00571,                0.00571,                0.00571
                     15,                 1.4757,                 1.8878,                 1.3326,                0.19263,                0.21992,                0.08976,                0.03579,                  2.076,                 3.3952,                 1.9716,                0.00538,                0.00538,                0.00538
                     16,                 1.5355,                 1.9033,                 1.4216,                0.31422,                0.14462,                0.09848,                0.03958,                 1.9982,                 3.3463,                 1.9776,                0.00505,                0.00505,                0.00505
                     17,                 1.4856,                 1.8593,                 1.3814,                0.65529,                 0.1648,                0.18677,                0.08899,                 1.8308,                 3.7421,                 1.8172,                0.00472,                0.00472,                0.00472
                     18,                 1.5037,                  2.088,                 1.3821,                0.34001,                0.37235,                0.18668,                0.08594,                 1.8635,                 4.8294,                  1.959,                0.00439,                0.00439,                0.00439
                     19,                 1.4521,                 1.7541,                 1.3648,                0.45997,                0.30571,                0.29253,                 0.1461,                 1.8875,                 3.6906,                 2.0173,                0.00406,                0.00406,                0.00406
                     20,                 1.4431,                 1.6716,                 1.3628,                0.40834,                  0.297,                0.26562,                0.12777,                 1.9436,                 3.2194,                 2.1127,                0.00373,                0.00373,                0.00373
                     21,                 1.5481,                  1.895,                 1.4113,                0.43834,                0.31929,                0.30339,                0.15455,                 1.8189,                 2.7618,                  1.816,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3435,                 1.7831,                 1.2843,                0.42482,                0.34129,                0.30663,                0.15401,                 1.8293,                 2.8924,                 1.8587,                0.00307,                0.00307,                0.00307
                     23,                 1.4317,                  1.934,                 1.3366,                0.45371,                0.37219,                0.34811,                0.17105,                 1.7665,                 2.6468,                 1.7556,                0.00274,                0.00274,                0.00274
                     24,                 1.2316,                 1.5413,                 1.2285,                0.62187,                0.48045,                0.51127,                0.27926,                 1.5941,                 2.0801,                 1.5331,                0.00241,                0.00241,                0.00241
                     25,                 1.4006,                 1.5843,                 1.4122,                0.66661,                0.49718,                0.54874,                0.29806,                 1.6027,                 1.8803,                 1.5001,                0.00208,                0.00208,                0.00208
                     26,                 1.2777,                 1.4975,                 1.2101,                0.70766,                0.53341,                0.59287,                0.31907,                 1.6192,                 1.7588,                 1.4794,                0.00175,                0.00175,                0.00175
                     27,                 1.2886,                  1.442,                 1.2052,                0.73859,                  0.572,                0.62843,                0.35535,                 1.5578,                 1.6463,                 1.4262,                0.00142,                0.00142,                0.00142
                     28,                 1.3003,                 1.4099,                  1.245,                0.77022,                0.58019,                0.65321,                0.37833,                 1.5074,                 1.5314,                 1.4011,                0.00109,                0.00109,                0.00109
                     29,                 1.1724,                 1.2973,                 1.1666,                0.76971,                0.60753,                0.67999,                0.39498,                 1.4755,                 1.4557,                 1.3757,                0.00076,                0.00076,                0.00076
                     30,                 1.1816,                 1.2405,                 1.1457,                0.79242,                0.63163,                0.70236,                 0.4116,                 1.4625,                 1.3776,                 1.3619,                0.00043,                0.00043,                0.00043
