                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8446,                 4.0288,                 1.7234,                0.00269,                 0.6581,                0.02067,                 0.0106,                 1.4627,                 3.3827,                 1.4384,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.6435,                 3.8923,                 1.5796,                 0.0031,                0.78572,                0.05316,                0.02838,                 1.3511,                 3.1672,                 1.3037,               0.082837,              0.0018373,              0.0018373
                      3,                  1.514,                  3.578,                 1.4564,                 0.0034,                 0.8115,                0.11308,                 0.0585,                 1.4977,                 3.1946,                   1.39,               0.073709,              0.0027086,              0.0027086
                      4,                 1.4967,                 3.3017,                  1.411,                0.00324,                0.83045,                0.27089,                0.12849,                  1.391,                 3.1023,                 1.2885,               0.064514,              0.0035139,              0.0035139
                      5,                 1.4743,                  2.912,                 1.3631,                0.00304,                0.72949,                 0.2494,                0.13211,                 1.4629,                 3.2155,                 1.4275,               0.055253,              0.0042532,              0.0042532
                      6,                 1.5032,                 2.6334,                 1.3486,                0.10928,                0.64784,                0.26358,                0.12959,                 1.5556,                 3.0479,                 1.4264,               0.045927,              0.0049265,              0.0049265
                      7,                  1.528,                  2.453,                  1.406,                0.00352,                0.62047,                0.17149,                0.09055,                   1.63,                 3.1594,                 1.5016,               0.036534,              0.0055338,              0.0055338
                      8,                 1.5393,                  2.385,                 1.4266,                0.67581,                0.02307,                 0.1525,                0.06026,                 2.1548,                 3.1417,                 1.7268,               0.027075,              0.0060751,              0.0060751
                      9,                 1.5294,                 2.3459,                 1.4109,                 0.3922,                0.25393,                0.21703,                0.08343,                 1.9851,                 2.7443,                 1.6526,                0.01755,              0.0065504,              0.0065504
                     10,                  1.555,                 2.2097,                 1.4156,                0.32922,                0.23765,                0.19233,                0.07565,                  2.052,                 2.8202,                 1.6788,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5395,                 2.1695,                 1.4101,                0.37875,                0.22239,                0.12168,                0.05669,                 1.9601,                 3.7191,                 1.8209,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5501,                 2.1314,                 1.4134,                0.57812,                0.06285,                0.07696,                0.03555,                 2.3844,                 3.8579,                 2.3125,                0.00637,                0.00637,                0.00637
                     13,                  1.556,                 2.0581,                 1.4431,                0.43006,                0.11481,                0.11592,                0.04036,                  2.192,                 3.5763,                 2.0898,                0.00604,                0.00604,                0.00604
                     14,                 1.5446,                 1.9579,                 1.4127,                0.67177,                0.14287,                0.15463,                0.06385,                  1.954,                 3.8061,                 1.8781,                0.00571,                0.00571,                0.00571
                     15,                 1.5323,                   1.88,                 1.4255,                0.32619,                0.35313,                0.22693,                0.11012,                   1.91,                 3.5019,                 1.9068,                0.00538,                0.00538,                0.00538
                     16,                 1.4542,                 1.7848,                 1.3565,                0.41115,                0.31927,                0.29942,                 0.1382,                 1.9636,                 3.6721,                 1.9536,                0.00505,                0.00505,                0.00505
                     17,                 1.4925,                 1.7533,                 1.4054,                 0.4393,                0.38242,                0.31793,                0.15073,                 1.9273,                 2.6601,                 1.8521,                0.00472,                0.00472,                0.00472
                     18,                 1.4757,                 1.6413,                 1.3561,                 0.4244,                0.45318,                0.28517,                0.14777,                 1.8128,                 3.7838,                 1.7686,                0.00439,                0.00439,                0.00439
                     19,                 1.3465,                 1.5293,                 1.3136,                0.45096,                0.43787,                0.35352,                0.18762,                 1.7688,                 2.8785,                   1.73,                0.00406,                0.00406,                0.00406
                     20,                 1.3719,                 1.5273,                 1.3331,                0.53578,                0.53013,                0.50077,                0.26423,                 1.6565,                 2.2677,                 1.5683,                0.00373,                0.00373,                0.00373
                     21,                 1.3881,                 1.6969,                 1.3356,                0.58473,                0.47182,                0.47593,                0.25828,                 1.6188,                 2.1496,                 1.5099,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3376,                 1.5087,                 1.2829,                0.52262,                 0.4469,                0.43793,                0.24102,                 1.6852,                 2.1401,                 1.5149,                0.00307,                0.00307,                0.00307
                     23,                 1.2889,                 1.4588,                 1.2451,                0.55298,                0.46337,                0.46348,                0.25843,                 1.6581,                 2.2948,                 1.5233,                0.00274,                0.00274,                0.00274
                     24,                 1.2746,                 1.4207,                 1.2564,                0.60542,                0.48304,                0.50848,                0.28741,                  1.647,                 2.1161,                 1.5349,                0.00241,                0.00241,                0.00241
                     25,                 1.2473,                 1.3096,                  1.226,                0.63836,                0.53612,                0.57753,                0.31585,                 1.6236,                 1.8444,                 1.4599,                0.00208,                0.00208,                0.00208
                     26,                 1.2377,                 1.2783,                 1.2078,                0.75751,                0.58337,                0.67464,                0.38395,                 1.5467,                 1.5192,                 1.4013,                0.00175,                0.00175,                0.00175
                     27,                 1.1953,                 1.2905,                 1.1796,                0.78267,                 0.6287,                0.70383,                0.40159,                 1.5236,                 1.4006,                 1.3841,                0.00142,                0.00142,                0.00142
                     28,                 1.1706,                 1.1854,                 1.1761,                0.80677,                0.66694,                0.74025,                 0.4349,                 1.4601,                 1.2987,                 1.3449,                0.00109,                0.00109,                0.00109
                     29,                 1.1756,                 1.1708,                 1.1804,                0.81202,                0.65493,                  0.736,                0.42715,                 1.4521,                 1.2907,                 1.3423,                0.00076,                0.00076,                0.00076
                     30,                 1.1417,                 1.1276,                 1.1452,                0.79848,                0.63792,                0.72748,                0.42353,                 1.4433,                 1.3048,                 1.3402,                0.00043,                0.00043,                0.00043
