                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7704,                  4.001,                 1.6513,                0.00268,                0.65515,                0.02172,                0.01093,                 1.4555,                 3.3741,                 1.4317,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.5815,                  3.835,                 1.5278,                0.00305,                0.77241,                0.04273,                0.02381,                 1.3781,                 3.1796,                 1.3208,               0.082837,              0.0018373,              0.0018373
                      3,                 1.5348,                 3.6007,                 1.4268,                 0.0033,                0.83816,                0.14565,                0.07293,                 1.4666,                 3.1462,                 1.3413,               0.073709,              0.0027086,              0.0027086
                      4,                 1.4859,                 3.2116,                 1.3622,                0.00307,                0.76763,                0.22949,                0.10575,                  1.515,                 3.1818,                 1.4213,               0.064514,              0.0035139,              0.0035139
                      5,                 1.4979,                 2.7419,                  1.375,                0.00312,                0.80503,                0.16874,                0.08303,                 1.5844,                 3.0521,                 1.3567,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4895,                 2.4339,                 1.3443,                0.59121,                0.13135,                 0.3136,                0.15907,                 1.5448,                 2.8647,                 1.3278,               0.045927,              0.0049265,              0.0049265
                      7,                 1.4936,                 2.2709,                 1.4025,                0.51048,                 0.0371,                0.22475,                0.10394,                 1.6555,                 2.9729,                 1.4538,               0.036534,              0.0055338,              0.0055338
                      8,                    1.5,                 2.2071,                 1.3696,                0.33846,                0.03282,                0.06464,                0.03094,                 1.8425,                 3.4803,                 1.8749,               0.027075,              0.0060751,              0.0060751
                      9,                 1.4877,                 2.1502,                 1.4099,                0.52564,                0.01977,                0.00997,                0.00423,                 2.3657,                  4.431,                 2.8319,                0.01755,              0.0065504,              0.0065504
                     10,                  1.546,                  2.158,                 1.4316,                0.51624,                0.01855,                0.00906,                0.00515,                 2.1349,                 4.7713,                  2.381,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5249,                 2.0294,                  1.416,                0.52024,                0.02014,                0.00962,                0.00457,                 2.4015,                  10.85,                 2.5868,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5275,                 1.9333,                 1.4229,                0.34459,                0.25119,                0.12521,                0.05637,                 2.0282,                  6.024,                 2.0762,                0.00637,                0.00637,                0.00637
                     13,                  1.529,                 1.9518,                 1.4553,                 0.2595,                0.36348,                0.17021,                0.07521,                 2.0064,                 7.3795,                 2.1311,                0.00604,                0.00604,                0.00604
                     14,                 1.5236,                 1.8378,                 1.4509,                0.26806,                 0.5354,                0.28812,                0.13371,                 1.8582,                 6.2763,                 1.8456,                0.00571,                0.00571,                0.00571
                     15,                 1.4929,                 1.7536,                 1.4281,                 0.3682,                 0.3107,                0.26133,                0.11144,                 1.9143,                 3.1899,                 1.9932,                0.00538,                0.00538,                0.00538
                     16,                 1.4376,                  1.679,                 1.3939,                 0.2941,                0.26574,                0.21346,                0.09728,                 1.8704,                 5.3225,                 2.0256,                0.00505,                0.00505,                0.00505
                     17,                 1.4479,                 1.6643,                 1.3957,                0.34167,                0.29268,                0.25517,                0.13007,                 1.8819,                 3.6701,                 2.0688,                0.00472,                0.00472,                0.00472
                     18,                 1.4243,                 1.5649,                 1.3692,                0.39723,                0.38022,                0.31499,                0.16509,                 1.7765,                 3.3879,                 1.8399,                0.00439,                0.00439,                0.00439
                     19,                 1.4052,                 1.6095,                 1.3635,                0.61954,                0.48079,                0.50923,                0.26664,                 1.6688,                 2.3557,                 1.6517,                0.00406,                0.00406,                0.00406
                     20,                 1.3813,                 1.5398,                 1.3278,                0.62364,                0.50324,                0.52315,                0.27574,                 1.6224,                  2.071,                 1.5488,                0.00373,                0.00373,                0.00373
                     21,                 1.3634,                 1.6814,                 1.3417,                0.43448,                0.48822,                0.43941,                0.24584,                  1.596,                 2.1644,                 1.5444,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3448,                 1.5493,                 1.3374,                0.70121,                0.56568,                 0.6175,                0.33742,                 1.5872,                 1.6829,                  1.489,                0.00307,                0.00307,                0.00307
                     23,                 1.3638,                 1.5122,                   1.32,                0.64524,                0.53724,                0.56849,                0.31356,                 1.5584,                 1.7467,                 1.5236,                0.00274,                0.00274,                0.00274
                     24,                 1.2866,                 1.4178,                 1.3007,                0.68285,                0.52946,                0.59592,                0.34228,                 1.5212,                 1.6645,                 1.4455,                0.00241,                0.00241,                0.00241
                     25,                 1.2805,                 1.3497,                 1.2789,                0.67803,                0.54476,                0.59451,                0.33763,                 1.5249,                  1.784,                 1.4397,                0.00208,                0.00208,                0.00208
                     26,                 1.2593,                 1.3217,                 1.2613,                0.73879,                0.61402,                0.67221,                0.38178,                 1.5149,                 1.4398,                 1.4216,                0.00175,                0.00175,                0.00175
                     27,                  1.237,                 1.2519,                 1.2652,                0.74374,                 0.6166,                0.67996,                0.38873,                 1.5032,                 1.4339,                 1.4207,                0.00142,                0.00142,                0.00142
                     28,                 1.1881,                 1.2008,                 1.2307,                0.76993,                0.65168,                0.72072,                0.42007,                 1.4632,                 1.3194,                 1.3963,                0.00109,                0.00109,                0.00109
                     29,                 1.1709,                  1.204,                 1.2154,                0.78901,                0.63658,                 0.7177,                0.42264,                 1.4456,                 1.3208,                 1.3655,                0.00076,                0.00076,                0.00076
                     30,                 1.1519,                 1.1266,                 1.1848,                0.78144,                  0.645,                0.71902,                0.42622,                 1.4297,                  1.305,                 1.3496,                0.00043,                0.00043,                0.00043
