                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8495,                 4.1147,                 1.7209,                0.00272,                0.67033,                0.08121,                0.04299,                 1.4464,                 3.3612,                 1.4129,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.6368,                 3.8835,                 1.5453,                0.00311,                0.76467,                0.14407,                0.06832,                 1.5184,                 3.1925,                 1.3827,               0.079224,              0.0022241,              0.0022241
                      3,                 1.5405,                 3.5367,                 1.4315,                0.00324,                0.81502,                0.25186,                 0.1267,                 1.4411,                 3.0734,                 1.2968,               0.068269,               0.003269,               0.003269
                      4,                 1.5584,                 3.0488,                  1.388,                0.64088,                0.02477,                0.23012,                0.10523,                  1.763,                 3.1769,                 1.5715,               0.057235,              0.0042347,              0.0042347
                      5,                 1.6084,                 2.6358,                 1.3785,                0.58885,                0.13248,                0.29573,                0.14526,                 1.5421,                 2.8332,                 1.3665,               0.046121,              0.0051212,              0.0051212
                      6,                 1.5337,                 2.3706,                 1.3764,                0.71938,                0.15546,                0.34373,                0.16625,                 1.6105,                 2.7468,                  1.392,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5354,                 2.2356,                 1.3914,                0.18599,                 0.1702,                0.07955,                0.03945,                 1.8044,                 3.5112,                 1.7511,               0.023657,              0.0066566,              0.0066566
                      8,                 1.6205,                 2.1483,                 1.4584,                0.16174,                0.26046,                0.08096,                0.03291,                 2.0443,                 10.896,                 2.2336,               0.012305,              0.0073055,              0.0073055
                      9,                 1.6167,                 2.1332,                 1.4953,                0.21127,                0.24166,                0.12577,                0.05273,                 2.2561,                 3.5179,                 2.7066,                0.00736,                0.00736,                0.00736
                     10,                 1.6484,                 2.1016,                 1.5336,                0.41114,                0.11802,                0.13102,                 0.0562,                 2.0166,                 3.3916,                 2.2779,                0.00703,                0.00703,                0.00703
                     11,                 1.6196,                 2.0185,                  1.483,                0.32309,                0.24097,                0.15423,                0.06217,                 1.9473,                 3.5104,                 2.2528,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5853,                 1.9332,                 1.4877,                0.23463,                0.17376,                0.08766,                0.02987,                 2.1456,                 4.1284,                 2.5517,                0.00637,                0.00637,                0.00637
                     13,                 1.5506,                 1.8554,                 1.4636,                0.22088,                0.22963,                0.13018,                0.05057,                  2.166,                 4.7547,                 2.1372,                0.00604,                0.00604,                0.00604
                     14,                 1.5674,                 1.7565,                  1.453,                0.26935,                0.29073,                0.16311,                0.07345,                 1.9421,                 5.3693,                 1.9343,                0.00571,                0.00571,                0.00571
                     15,                 1.5306,                 1.6825,                 1.4417,                0.41675,                0.40052,                0.35641,                0.17623,                 1.7339,                 4.2411,                 1.6563,                0.00538,                0.00538,                0.00538
                     16,                 1.5045,                  1.656,                 1.4256,                0.49394,                0.42379,                0.38729,                0.18732,                 1.6904,                 3.7491,                 1.6424,                0.00505,                0.00505,                0.00505
                     17,                 1.4968,                 1.5782,                 1.4126,                0.45132,                0.40089,                0.34308,                0.16378,                 1.8614,                 3.2797,                 1.8285,                0.00472,                0.00472,                0.00472
                     18,                 1.4726,                 1.4982,                 1.3711,                0.44404,                0.45306,                0.38087,                0.19127,                 1.8115,                  2.991,                 1.8473,                0.00439,                0.00439,                0.00439
                     19,                 1.4138,                  1.534,                 1.3901,                0.40063,                0.45093,                0.31062,                 0.1508,                 1.7227,                 2.8022,                 1.7033,                0.00406,                0.00406,                0.00406
                     20,                 1.3882,                   1.44,                 1.3404,                0.57107,                0.51384,                0.48672,                0.25651,                 1.5752,                 1.9571,                 1.5072,                0.00373,                0.00373,                0.00373
                     21,                 1.4296,                 1.6167,                 1.3814,                0.68963,                0.49759,                0.54389,                0.29426,                 1.6393,                 1.8589,                 1.5494,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4374,                 1.4722,                 1.3724,                0.71004,                0.48626,                0.54774,                0.29463,                  1.646,                 1.8669,                 1.5507,                0.00307,                0.00307,                0.00307
                     23,                 1.3741,                 1.4014,                 1.3591,                0.65981,                0.48999,                0.51358,                0.28253,                 1.5873,                 1.9056,                 1.5025,                0.00274,                0.00274,                0.00274
                     24,                 1.3356,                 1.3387,                 1.3054,                0.72211,                0.57939,                0.63519,                0.36033,                 1.5476,                 1.5358,                 1.4394,                0.00241,                0.00241,                0.00241
                     25,                 1.3108,                 1.2681,                 1.2894,                0.68701,                0.58745,                0.62537,                0.34988,                  1.563,                 1.5938,                 1.4528,                0.00208,                0.00208,                0.00208
                     26,                 1.2968,                 1.2325,                  1.287,                0.77583,                0.63756,                0.70085,                0.40321,                 1.5203,                 1.3714,                 1.4388,                0.00175,                0.00175,                0.00175
                     27,                 1.2582,                 1.1763,                 1.2679,                0.79048,                 0.6614,                0.73291,                0.42471,                 1.4581,                 1.2731,                  1.394,                0.00142,                0.00142,                0.00142
                     28,                 1.2286,                 1.1235,                   1.25,                0.79011,                 0.6659,                0.73431,                0.42363,                 1.4559,                 1.2721,                 1.3896,                0.00109,                0.00109,                0.00109
                     29,                  1.203,                  1.109,                 1.2146,                 0.8114,                 0.6737,                0.75041,                0.44096,                 1.4439,                 1.2427,                 1.3695,                0.00076,                0.00076,                0.00076
                     30,                 1.1773,                 1.0686,                 1.2065,                0.81588,                0.68058,                0.76135,                0.45151,                 1.4167,                 1.1853,                 1.3521,                0.00043,                0.00043,                0.00043
