                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7091,                  3.868,                 1.6231,                0.00304,                0.73953,                0.06223,                0.03579,                 1.3577,                 3.2461,                 1.3749,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.4208,                 3.4257,                 1.4319,                0.00332,                0.81878,                 0.1475,                 0.0781,                 1.4345,                 3.1556,                 1.3321,               0.073804,              0.0028043,              0.0028043
                      3,                 1.3658,                 2.7224,                 1.4087,                 0.0032,                0.81732,                0.19899,                0.11525,                 1.4295,                 3.1598,                 1.3524,                0.06011,              0.0041096,              0.0041096
                      4,                 1.4772,                 2.3371,                 1.4036,                0.00326,                 0.6053,                0.10425,                0.05977,                 1.5418,                 3.2522,                 1.5183,               0.046316,              0.0053159,              0.0053159
                      5,                 1.4253,                 2.1598,                 1.3713,                0.66052,                0.03661,                0.13988,                0.06428,                 1.9516,                 3.2728,                 1.8217,               0.032423,              0.0064232,              0.0064232
                      6,                 1.4477,                 2.0758,                 1.3532,                0.31299,                 0.0717,                0.06326,                0.02473,                 2.1578,                 3.4218,                 2.0407,               0.018431,              0.0074315,              0.0074315
                      7,                 1.4908,                 2.0739,                 1.3849,                0.00621,                0.02172,                0.00112,                0.00031,                 3.4577,                 5.6691,                 3.7423,                0.00802,                0.00802,                0.00802
                      8,                 1.5569,                  2.163,                  1.455,                0.25138,                0.08117,                 0.0118,                0.00447,                 3.1247,                 5.7012,                 3.8968,                0.00769,                0.00769,                0.00769
                      9,                 1.4998,                 1.9602,                 1.4063,                 0.2545,                0.27871,                0.14615,                0.06275,                 2.1819,                  7.284,                 2.5372,                0.00736,                0.00736,                0.00736
                     10,                 1.5074,                 1.7833,                 1.4185,                0.27466,                0.35032,                0.19214,                0.08831,                 2.1166,                 11.508,                 2.4122,                0.00703,                0.00703,                0.00703
                     11,                 1.4883,                 1.7417,                 1.4132,                0.27564,                0.33311,                0.15816,                0.07284,                 2.0395,                 7.1647,                 2.2942,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.4678,                 1.6894,                  1.377,                0.14353,                0.17823,                0.06518,                0.02941,                 2.0726,                 3.2422,                 1.9313,                0.00637,                0.00637,                0.00637
                     13,                 1.4221,                  1.621,                 1.3833,                0.32047,                0.29543,                0.19985,                0.10697,                 1.9853,                 5.0826,                   1.99,                0.00604,                0.00604,                0.00604
                     14,                 1.4217,                 1.5624,                 1.3862,                0.38328,                0.29106,                0.23579,                0.12132,                  1.903,                  2.945,                 1.9373,                0.00571,                0.00571,                0.00571
                     15,                  1.374,                 1.4895,                 1.3258,                0.49408,                0.38609,                0.32285,                0.16551,                 1.6897,                  2.467,                 1.6798,                0.00538,                0.00538,                0.00538
                     16,                 1.3256,                 1.4297,                 1.3023,                0.55555,                0.47028,                0.42937,                0.22411,                 1.6931,                 2.0969,                 1.6565,                0.00505,                0.00505,                0.00505
                     17,                 1.3446,                 1.3151,                 1.2999,                0.58294,                0.44977,                0.45736,                0.22739,                 1.7353,                 2.1166,                 1.6869,                0.00472,                0.00472,                0.00472
                     18,                 1.2816,                 1.3095,                 1.2767,                0.58615,                0.52027,                0.54705,                0.30703,                 1.5664,                 1.9404,                 1.5479,                0.00439,                0.00439,                0.00439
                     19,                 1.2903,                 1.2981,                 1.3055,                0.67341,                0.52707,                0.56505,                0.31417,                 1.5638,                 1.6584,                 1.4971,                0.00406,                0.00406,                0.00406
                     20,                 1.2362,                 1.2263,                 1.2535,                0.73415,                0.60637,                0.66636,                0.38333,                 1.5246,                 1.4358,                 1.4555,                0.00373,                0.00373,                0.00373
                     21,                 1.3126,                 1.4335,                   1.28,                0.58519,                0.43532,                0.45223,                0.25872,                 1.6789,                 2.0795,                 1.6357,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3492,                 1.4228,                 1.3321,                0.73477,                0.59387,                0.66684,                0.38063,                 1.5481,                 1.4954,                 1.4524,                0.00307,                0.00307,                0.00307
                     23,                  1.266,                 1.2935,                 1.2701,                0.73924,                0.59473,                0.65819,                 0.3854,                 1.5264,                 1.5022,                 1.4332,                0.00274,                0.00274,                0.00274
                     24,                 1.3658,                 1.3636,                 1.3356,                 0.7396,                0.57938,                0.64188,                0.36438,                 1.5189,                 1.4522,                 1.4216,                0.00241,                0.00241,                0.00241
                     25,                 1.2213,                 1.1522,                 1.2317,                0.78531,                0.64209,                0.71988,                0.42312,                 1.4826,                 1.2902,                 1.4059,                0.00208,                0.00208,                0.00208
                     26,                 1.2023,                 1.0918,                 1.2149,                0.81821,                0.68668,                0.75861,                0.44525,                 1.4804,                  1.182,                 1.3839,                0.00175,                0.00175,                0.00175
                     27,                 1.1667,                 1.0784,                 1.1848,                0.81082,                 0.6593,                0.74123,                 0.4396,                 1.4348,                 1.1996,                 1.3793,                0.00142,                0.00142,                0.00142
                     28,                 1.2202,                 1.0881,                 1.2069,                0.79328,                0.67075,                0.74539,                 0.4417,                 1.4267,                 1.2363,                  1.393,                0.00109,                0.00109,                0.00109
                     29,                 1.1589,                  1.032,                 1.2142,                0.84966,                0.68814,                0.77897,                0.46815,                 1.4243,                 1.1298,                 1.3778,                0.00076,                0.00076,                0.00076
                     30,                 1.1053,                0.99809,                 1.1634,                  0.841,                0.69924,                0.78268,                0.46703,                 1.4205,                 1.1114,                 1.3778,                0.00043,                0.00043,                0.00043
