                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7389,                 4.1237,                 1.6309,                0.00276,                 0.7037,                0.07202,                0.04088,                  1.472,                 3.3852,                 1.4613,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.5829,                 3.9126,                 1.5251,                0.00317,                0.80181,                 0.1314,                0.06987,                 1.3747,                 3.1748,                 1.3046,               0.082837,              0.0018373,              0.0018373
                      3,                 1.5047,                 3.5971,                 1.3881,                0.00324,                0.83182,                0.12257,                0.05663,                  1.563,                 3.1465,                 1.3309,               0.073709,              0.0027086,              0.0027086
                      4,                 1.4832,                  3.108,                 1.3418,                0.50266,                0.37808,                0.17095,                0.08992,                 1.4158,                 3.0941,                 1.3035,               0.064514,              0.0035139,              0.0035139
                      5,                 1.5295,                 2.6348,                 1.3733,                0.73261,                0.09651,                0.26562,                0.14278,                 1.4577,                 3.0957,                  1.378,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4701,                 2.3718,                  1.338,                0.65137,                0.11018,                0.22567,                0.10214,                 1.7093,                 3.0779,                 1.4935,               0.045927,              0.0049265,              0.0049265
                      7,                 1.4885,                 2.2012,                 1.3292,                0.78224,                0.02083,                0.30036,                0.14768,                 1.7282,                 3.0889,                 1.5752,               0.036534,              0.0055338,              0.0055338
                      8,                 1.4874,                 2.1002,                 1.3477,                0.59462,                0.15658,                0.30346,                0.14751,                 1.6762,                 2.7679,                  1.513,               0.027075,              0.0060751,              0.0060751
                      9,                 1.4827,                 2.0459,                 1.3447,                0.58103,                0.27257,                0.32406,                0.16414,                 1.7099,                 2.7578,                 1.5387,                0.01755,              0.0065504,              0.0065504
                     10,                 1.5298,                 2.0404,                 1.3692,                0.43697,                0.32857,                 0.3045,                0.14725,                  1.837,                 2.7718,                 1.8328,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5566,                 1.9627,                 1.3633,                 0.2592,                0.21783,                0.16119,                0.06835,                 2.2501,                 3.5211,                 2.4308,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5134,                 1.9231,                 1.3819,                0.36904,                0.40391,                0.25532,                0.12699,                 1.8387,                 3.2223,                 1.8618,                0.00637,                0.00637,                0.00637
                     13,                 1.4956,                 1.8126,                 1.3711,                0.30677,                0.26326,                0.20161,                0.09408,                 2.0635,                 3.7506,                 2.3029,                0.00604,                0.00604,                0.00604
                     14,                 1.4888,                 1.7667,                 1.3572,                0.35917,                0.42471,                 0.2764,                0.12779,                  1.868,                 3.3874,                 1.8769,                0.00571,                0.00571,                0.00571
                     15,                 1.4844,                 1.7162,                 1.3546,                 0.2596,                 0.3519,                0.17235,                0.08062,                 1.9555,                 4.9161,                 2.0656,                0.00538,                0.00538,                0.00538
                     16,                 1.4625,                 1.7101,                 1.3605,                0.47745,                0.40958,                0.39339,                 0.1916,                 1.8759,                 2.7796,                 1.8416,                0.00505,                0.00505,                0.00505
                     17,                 1.4657,                 1.6278,                 1.3458,                0.47785,                 0.3326,                0.29956,                0.13778,                 1.9237,                 3.0324,                 1.8083,                0.00472,                0.00472,                0.00472
                     18,                  1.378,                 1.4902,                  1.274,                0.62038,                0.50308,                0.52416,                0.26925,                   1.64,                 2.4393,                 1.6064,                0.00439,                0.00439,                0.00439
                     19,                 1.3688,                  1.472,                 1.2867,                0.61612,                0.48854,                0.49683,                0.26373,                 1.6518,                 2.4423,                 1.5781,                0.00406,                0.00406,                0.00406
                     20,                 1.3056,                 1.4081,                 1.2665,                0.57949,                0.47244,                0.45665,                0.23411,                 1.6886,                 2.3659,                 1.6422,                0.00373,                0.00373,                0.00373
                     21,                  1.342,                 1.5813,                 1.3063,                0.60263,                0.40541,                0.40406,                0.21249,                  1.795,                 2.3872,                 1.7401,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3097,                 1.5154,                 1.2632,                0.63282,                0.48249,                0.50698,                 0.2794,                 1.6409,                  1.953,                 1.5831,                0.00307,                0.00307,                0.00307
                     23,                 1.2916,                 1.4669,                 1.2543,                0.68922,                0.48674,                0.53108,                0.29025,                 1.6398,                 1.8853,                 1.5593,                0.00274,                0.00274,                0.00274
                     24,                 1.2121,                 1.3414,                  1.214,                0.75171,                0.58921,                0.65907,                0.38452,                 1.5334,                 1.4923,                 1.4724,                0.00241,                0.00241,                0.00241
                     25,                 1.2087,                 1.2812,                 1.2101,                0.71159,                0.57847,                0.62884,                0.35873,                 1.5537,                 1.4994,                 1.4605,                0.00208,                0.00208,                0.00208
                     26,                 1.2011,                 1.2389,                 1.2086,                0.70406,                0.59399,                0.62593,                  0.353,                 1.5198,                 1.5417,                 1.4389,                0.00175,                0.00175,                0.00175
                     27,                 1.1785,                 1.2398,                 1.2048,                0.75289,                0.64815,                0.70966,                0.41433,                  1.474,                 1.3348,                  1.389,                0.00142,                0.00142,                0.00142
                     28,                 1.1686,                 1.1911,                  1.172,                0.76843,                0.62673,                0.69554,                0.39446,                 1.5124,                 1.3578,                 1.4358,                0.00109,                0.00109,                0.00109
                     29,                 1.1413,                 1.1472,                 1.1645,                0.79006,                0.66191,                0.73298,                0.43323,                  1.449,                 1.2352,                 1.3821,                0.00076,                0.00076,                0.00076
                     30,                 1.0992,                 1.1128,                 1.1454,                0.80747,                0.64885,                0.73266,                0.43654,                 1.4364,                   1.25,                   1.37,                0.00043,                0.00043,                0.00043
