                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7034,                  3.938,                 1.6458,                0.00311,                0.66353,                0.01827,                 0.0103,                   1.54,                 3.4357,                  1.516,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.6859,                  3.999,                 1.6762,                0.00261,                0.65234,                 0.0226,                0.01245,                  1.497,                 3.4303,                 1.5003,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6187,                 3.9275,                 1.5952,                 0.0029,                0.71673,                0.04985,                0.02689,                 1.3847,                 3.2771,                 1.4119,               0.087308,              0.0013076,              0.0013076
                      4,                 1.4904,                 3.7951,                 1.5103,                0.00305,                0.68931,                  0.044,                0.02442,                 1.4306,                 3.3175,                 1.4932,               0.082712,              0.0017119,              0.0017119
                      5,                 1.4921,                 3.7344,                 1.4705,                0.00321,                0.75765,                0.07682,                0.04169,                 1.3799,                 3.2023,                 1.3756,               0.078083,              0.0020832,              0.0020832
                      6,                 1.4063,                 3.6046,                 1.3855,                 0.0032,                0.82235,                0.13528,                0.06955,                 1.3615,                 3.0794,                 1.2648,               0.073422,              0.0024215,              0.0024215
                      7,                 1.3574,                 3.3619,                 1.3289,                0.00346,                 0.8343,                0.15141,                0.07593,                 1.3838,                 3.0712,                 1.2837,               0.068727,              0.0027268,              0.0027268
                      8,                 1.3514,                 3.2255,                 1.3219,                0.00325,                0.83086,                 0.2334,                0.11269,                  1.396,                 3.0297,                 1.2697,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4022,                 3.0596,                 1.3125,                0.00339,                0.83334,                0.24709,                0.12377,                 1.4341,                 3.0722,                 1.3407,               0.059238,              0.0032384,              0.0032384
                     10,                 1.4519,                 2.8481,                 1.3475,                0.75601,                0.02971,                0.25891,                0.13909,                 1.4256,                 3.1006,                 1.3622,               0.054445,              0.0034447,              0.0034447
                     11,                 1.4549,                 2.5688,                 1.3134,                0.75997,                 0.1142,                0.32298,                0.17579,                 1.4449,                 2.9389,                 1.3142,               0.049618,               0.003618,               0.003618
                     12,                  1.388,                 2.3722,                  1.303,                 0.7055,                  0.134,                0.28969,                0.15103,                 1.5517,                 3.0696,                 1.4165,               0.044758,              0.0037583,              0.0037583
                     13,                 1.4256,                 2.2873,                 1.3345,                0.70689,                 0.1888,                0.30722,                0.15318,                 1.5476,                 2.8893,                 1.3598,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3805,                 2.1437,                 1.3325,                0.68856,                0.20808,                0.33942,                0.17028,                   1.54,                 2.8196,                 1.3605,                0.03494,              0.0039399,              0.0039399
                     15,                 1.3144,                 2.0855,                 1.2374,                0.63129,                0.17708,                0.29584,                0.14008,                 1.6354,                 2.8489,                 1.4165,               0.029981,              0.0039812,              0.0039812
                     16,                 1.3789,                 1.9848,                 1.2891,                0.70014,                0.13681,                0.23774,                0.10839,                 1.8743,                  2.967,                 1.5984,               0.024989,              0.0039895,              0.0039895
                     17,                 1.3422,                 1.9069,                 1.2801,                0.68734,                 0.1565,                0.26955,                0.14012,                 1.7523,                 3.0407,                 1.5726,               0.019965,              0.0039648,              0.0039648
                     18,                 1.3664,                 1.8538,                 1.3187,                0.61535,                0.21322,                0.24329,                0.12589,                 1.7164,                 2.9677,                 1.5532,               0.014907,              0.0039071,              0.0039071
                     19,                 1.3514,                  1.803,                 1.2877,                0.66913,                0.15851,                0.25801,                0.12735,                 1.7945,                 3.0316,                 1.6635,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.3492,                 1.7312,                 1.2746,                0.59104,                0.20898,                0.24604,                0.12066,                 1.7897,                 3.0343,                 1.6558,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3404,                 2.1087,                  1.291,                0.57929,                0.04381,                0.05663,                0.03076,                 2.0972,                 3.8086,                 2.1062,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3268,                 2.0122,                 1.3102,                0.52258,                0.03525,                0.04441,                0.02037,                 2.3212,                 3.9412,                 2.3552,                0.00307,                0.00307,                0.00307
                     23,                 1.3089,                 1.9425,                 1.2545,                 0.5067,                0.03857,                 0.0848,                0.03772,                 2.3822,                 3.7538,                  2.367,                0.00274,                0.00274,                0.00274
                     24,                 1.3029,                 1.9182,                 1.2704,                0.50321,                0.04551,                0.07864,                0.03678,                  2.273,                 3.8142,                 2.2828,                0.00241,                0.00241,                0.00241
                     25,                 1.2495,                 1.8321,                 1.2419,                0.51112,                0.05241,                0.08547,                0.04263,                  2.181,                 3.8076,                 2.2203,                0.00208,                0.00208,                0.00208
                     26,                 1.2565,                 1.7437,                 1.2159,                0.49231,                0.19625,                 0.1734,                0.10125,                 1.7388,                 3.3421,                 1.6746,                0.00175,                0.00175,                0.00175
                     27,                 1.1916,                 1.6605,                 1.1994,                 0.5116,                0.33753,                0.26234,                0.15013,                 1.7074,                 2.9899,                 1.6142,                0.00142,                0.00142,                0.00142
                     28,                 1.1872,                 1.5981,                 1.1949,                0.47305,                0.37928,                0.27427,                0.15492,                 1.6429,                 3.0274,                 1.5268,                0.00109,                0.00109,                0.00109
                     29,                 1.1321,                  1.523,                 1.1472,                0.48223,                0.45176,                0.38649,                0.21785,                 1.5943,                 2.4174,                 1.4624,                0.00076,                0.00076,                0.00076
                     30,                  1.128,                 1.5257,                 1.1583,                0.53489,                0.50136,                0.48414,                0.27946,                 1.5404,                 2.1201,                  1.404,                0.00043,                0.00043,                0.00043
