                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7277,                 3.9036,                 1.6371,                0.00275,                0.67326,                0.06367,                0.03595,                 1.5091,                 3.4038,                 1.4821,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.6084,                 3.9131,                  1.516,                0.00292,                0.72321,                0.10671,                0.06107,                 1.4187,                 3.3286,                 1.3997,                0.08645,              0.0014505,              0.0014505
                      3,                 1.7032,                 3.8941,                 1.5477,                0.00315,                0.78704,                0.12044,                0.06112,                 1.4822,                 3.1933,                  1.393,               0.079148,              0.0021482,              0.0021482
                      4,                 1.5048,                 3.4382,                 1.4607,                0.00325,                0.77433,                0.10041,                0.04874,                  1.589,                 3.2356,                 1.4857,               0.071793,              0.0027931,              0.0027931
                      5,                  1.613,                 3.2279,                 1.4422,                0.00303,                0.75782,                0.16264,                0.08617,                 1.5183,                 3.2506,                 1.4576,               0.064385,              0.0033852,              0.0033852
                      6,                 1.3671,                 2.9628,                 1.3603,                0.00317,                0.79734,                0.25784,                0.13871,                 1.4504,                 3.1081,                 1.3773,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4516,                 2.4753,                 1.3969,                0.67149,                0.19239,                0.24281,                0.12903,                 1.4581,                 3.0923,                  1.374,               0.049411,               0.004411,               0.004411
                      8,                 1.6088,                 2.5338,                  1.635,                0.82867,                0.11261,                0.31218,                0.16262,                 1.5053,                 3.0587,                 1.4135,               0.041845,              0.0048447,              0.0048447
                      9,                 1.5458,                 2.3371,                 1.4856,                0.61683,                0.11015,                0.23064,                0.10933,                 1.6925,                 3.2046,                 1.6745,               0.034226,              0.0052256,              0.0052256
                     10,                  1.465,                 2.3484,                 1.4591,                 0.7827,                0.01904,                0.17151,                0.07807,                 1.6908,                 3.2239,                 1.6002,               0.026554,              0.0055537,              0.0055537
                     11,                  1.554,                 2.1941,                  1.471,                0.72655,                0.12677,                0.23888,                0.11066,                  1.714,                 3.0089,                 1.6101,               0.018829,               0.005829,               0.005829
                     12,                 1.5507,                 2.1602,                 1.4827,                0.50676,                0.07927,                0.14094,                0.05646,                 1.8815,                 3.1425,                 1.7873,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5339,                 2.1066,                 1.4562,                0.25287,                0.06618,                0.06221,                0.02244,                 2.2801,                 3.3969,                 2.2102,                0.00604,                0.00604,                0.00604
                     14,                 1.5263,                 2.1115,                  1.449,                0.51471,                0.06149,                0.12903,                 0.0628,                 1.9558,                 3.6503,                 2.2931,                0.00571,                0.00571,                0.00571
                     15,                 1.6364,                 2.2552,                 1.5919,                0.28006,                0.30403,                0.18249,                 0.0774,                 2.0177,                 3.3982,                 2.0714,                0.00538,                0.00538,                0.00538
                     16,                 1.5116,                 1.9798,                 1.4106,                0.16956,                0.14024,                 0.0405,                0.01401,                 2.4518,                 4.3381,                 2.6547,                0.00505,                0.00505,                0.00505
                     17,                 1.5852,                 2.0861,                 1.4839,                0.15587,                0.23304,                0.07082,                 0.0282,                 2.2995,                 4.2621,                 2.5165,                0.00472,                0.00472,                0.00472
                     18,                 1.6381,                 2.1285,                 1.5526,                0.07008,                0.24055,                0.02805,                0.01135,                 2.2303,                 6.8378,                   2.43,                0.00439,                0.00439,                0.00439
                     19,                 1.4802,                 1.8689,                 1.4088,                0.20849,                 0.2618,                0.09588,                0.04444,                 2.0553,                 3.9774,                 2.1065,                0.00406,                0.00406,                0.00406
                     20,                 1.3849,                 1.7466,                 1.3196,                0.46217,                0.13472,                0.08256,                0.03906,                 1.9103,                 4.9273,                 1.9019,                0.00373,                0.00373,                0.00373
                     21,                 1.5462,                 2.0814,                 1.4718,                0.35629,                0.25883,                0.15108,                0.07394,                 1.9679,                 3.5775,                 2.0709,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.392,                 1.7882,                 1.4149,                0.47503,                0.48659,                0.44866,                0.23173,                 1.6854,                 2.3853,                 1.6442,                0.00307,                0.00307,                0.00307
                     23,                  1.357,                  1.699,                 1.3434,                0.53582,                0.51045,                0.47716,                0.24556,                 1.6888,                 2.1576,                  1.589,                0.00274,                0.00274,                0.00274
                     24,                 1.4188,                 1.7172,                 1.3176,                0.60082,                 0.5008,                0.50345,                0.27084,                 1.6481,                 2.0302,                 1.5683,                0.00241,                0.00241,                0.00241
                     25,                 1.3373,                 1.6475,                 1.3562,                0.67553,                0.51593,                0.55909,                0.31403,                 1.5944,                 1.8003,                 1.4774,                0.00208,                0.00208,                0.00208
                     26,                 1.3732,                 1.6448,                 1.2828,                0.69957,                0.55482,                0.61015,                0.32898,                    1.6,                 1.6824,                 1.4593,                0.00175,                0.00175,                0.00175
                     27,                 1.1749,                 1.5445,                 1.2655,                0.75257,                0.59347,                0.66834,                0.37454,                 1.5432,                 1.5359,                 1.4044,                0.00142,                0.00142,                0.00142
                     28,                  1.185,                 1.4171,                 1.2194,                0.76876,                0.60797,                0.68862,                0.39511,                 1.5115,                 1.4419,                 1.4034,                0.00109,                0.00109,                0.00109
                     29,                 1.2301,                 1.4325,                  1.262,                0.75123,                0.61832,                0.69609,                0.40011,                  1.506,                 1.4211,                 1.3999,                0.00076,                0.00076,                0.00076
                     30,                 1.0779,                 1.3327,                 1.1802,                0.73824,                0.63573,                0.69878,                0.40194,                 1.4836,                  1.393,                 1.3823,                0.00043,                0.00043,                0.00043
