                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6804,                 3.8529,                 1.5754,                0.00284,                0.70018,                0.07616,                0.04188,                 1.5134,                 3.3941,                 1.4695,                 0.0964,                 0.0004,                 0.0004
                      2,                  1.738,                 3.9232,                 1.6317,                0.00275,                0.69367,                0.08767,                0.04931,                 1.4845,                 3.3833,                 1.4461,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6637,                 3.8132,                 1.5898,                0.00295,                0.73065,                0.11069,                0.06225,                    1.4,                 3.2304,                 1.3688,               0.087308,              0.0013076,              0.0013076
                      4,                 1.5183,                 3.6233,                 1.4614,                0.00308,                0.75439,                0.12188,                0.06842,                 1.3743,                 3.2308,                 1.3559,               0.082712,              0.0017119,              0.0017119
                      5,                  1.515,                 3.5231,                 1.4225,                0.00317,                0.77139,                0.13398,                0.07389,                 1.3681,                 3.2155,                 1.3414,               0.078083,              0.0020832,              0.0020832
                      6,                 1.4776,                 3.2697,                 1.3944,                0.00312,                0.79407,                0.15509,                  0.084,                 1.3763,                 3.1556,                 1.2984,               0.073422,              0.0024215,              0.0024215
                      7,                 1.4808,                 3.0579,                 1.3413,                0.00327,                0.78218,                0.20034,                0.11244,                 1.4278,                 3.1985,                 1.3876,               0.068727,              0.0027268,              0.0027268
                      8,                 1.4972,                 2.9782,                 1.3563,                0.00325,                0.78547,                0.25117,                0.13217,                 1.4608,                 3.1802,                 1.3914,               0.063999,              0.0029991,              0.0029991
                      9,                  1.408,                 2.6272,                 1.2939,                0.38384,                0.34922,                0.29962,                0.15809,                 1.4319,                 3.0273,                 1.3262,               0.059238,              0.0032384,              0.0032384
                     10,                 1.4917,                 2.6287,                 1.3473,                0.54405,                0.17289,                0.26411,                0.12807,                 1.5712,                 3.0728,                 1.4542,               0.054445,              0.0034447,              0.0034447
                     11,                 1.4833,                 2.5045,                 1.3256,                0.05369,                0.62452,                0.22642,                 0.1018,                 1.6069,                 3.1139,                 1.4836,               0.049618,               0.003618,               0.003618
                     12,                 1.4337,                 2.3813,                 1.3058,                0.88696,                0.03593,                0.27762,                0.12712,                 1.6347,                 2.9241,                 1.3759,               0.044758,              0.0037583,              0.0037583
                     13,                 1.3815,                 2.2924,                 1.2358,                0.82486,                0.03881,                0.20955,                0.08372,                  1.821,                 2.9393,                  1.428,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3708,                 2.1713,                 1.2545,                0.81934,                0.02373,                 0.1492,                0.05671,                 2.0851,                 3.0743,                 1.5754,                0.03494,              0.0039399,              0.0039399
                     15,                 1.4205,                 2.1614,                 1.3093,                0.88412,                0.00696,                0.07175,                0.02373,                 2.4832,                 3.3129,                 1.7779,               0.029981,              0.0039812,              0.0039812
                     16,                 1.3253,                 2.0342,                 1.2444,                0.73272,                0.09988,                0.25972,                0.11292,                 1.8112,                 2.8781,                 1.4482,               0.024989,              0.0039895,              0.0039895
                     17,                 1.3354,                 1.9364,                 1.2388,                0.80009,                0.16506,                0.31924,                0.14417,                 1.7121,                 2.7926,                 1.4607,               0.019965,              0.0039648,              0.0039648
                     18,                 1.3437,                 1.9608,                 1.2584,                0.40266,                0.12138,                0.26473,                0.11275,                 1.7546,                 2.9129,                 1.5028,               0.014907,              0.0039071,              0.0039071
                     19,                 1.3234,                  1.918,                 1.2379,                 0.5584,                0.20076,                0.28015,                0.12765,                 1.6261,                 2.7409,                 1.4851,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.2906,                 1.7922,                 1.2222,                0.50105,                0.13181,                0.21981,                0.10767,                 1.8052,                 3.0995,                 1.7411,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3592,                 2.1699,                 1.2947,                0.43313,                0.06007,                0.15512,                0.08151,                 1.9233,                 3.3822,                  1.952,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3562,                 2.2615,                 1.2693,                0.48286,                0.03714,                0.15062,                0.07854,                 1.7476,                 3.3806,                 1.8191,                0.00307,                0.00307,                0.00307
                     23,                 1.3718,                 2.0936,                 1.2563,                0.47372,                0.08218,                0.15599,                0.08213,                 1.8037,                 3.5101,                 1.8825,                0.00274,                0.00274,                0.00274
                     24,                 1.3441,                 2.0345,                 1.2525,                0.51256,                0.18324,                0.26399,                0.13936,                 1.7645,                  3.084,                 1.7824,                0.00241,                0.00241,                0.00241
                     25,                 1.2514,                  1.889,                 1.1918,                0.55813,                0.27521,                0.36427,                 0.1948,                 1.6828,                 2.7815,                 1.6271,                0.00208,                0.00208,                0.00208
                     26,                 1.2242,                 1.8098,                 1.1985,                0.50599,                0.31799,                 0.3333,                0.17883,                 1.6879,                 2.7968,                 1.6548,                0.00175,                0.00175,                0.00175
                     27,                 1.1884,                 1.7663,                 1.1754,                0.51956,                0.38158,                0.37637,                0.20376,                 1.7058,                 2.6618,                 1.6544,                0.00142,                0.00142,                0.00142
                     28,                 1.1786,                  1.742,                 1.1579,                0.64797,                0.47725,                0.52025,                0.28346,                 1.6328,                 2.1845,                 1.5379,                0.00109,                0.00109,                0.00109
                     29,                 1.1531,                 1.6628,                 1.1383,                 0.6614,                0.51941,                0.57479,                0.31382,                 1.5839,                 2.0182,                 1.4648,                0.00076,                0.00076,                0.00076
                     30,                   1.17,                 1.6534,                 1.1402,                0.67419,                0.55748,                 0.6127,                0.33723,                 1.5369,                 1.8678,                 1.4047,                0.00043,                0.00043,                0.00043
