                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7302,                 3.9614,                 1.5686,                0.00249,                0.60031,                0.03968,                0.02283,                 1.5013,                 3.4141,                 1.4907,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.6627,                 3.9896,                 1.5684,                0.00265,                0.64176,                0.05448,                0.03196,                 1.4435,                  3.376,                 1.4342,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6103,                 3.8414,                 1.5439,                0.00285,                0.69924,                0.07849,                0.04676,                 1.3771,                 3.2213,                 1.3662,               0.087308,              0.0013076,              0.0013076
                      4,                 1.5256,                 3.8283,                 1.4601,                0.00308,                0.75699,                0.09429,                0.05538,                 1.3699,                 3.1867,                 1.3242,               0.082712,              0.0017119,              0.0017119
                      5,                 1.3796,                 3.5826,                 1.3637,                0.00321,                0.81534,                0.14149,                0.07909,                 1.3723,                 3.1301,                 1.2808,               0.078083,              0.0020832,              0.0020832
                      6,                 1.3728,                 3.4525,                 1.3779,                0.00332,                0.84089,                 0.1906,                0.10475,                 1.3725,                 3.1056,                 1.2742,               0.073422,              0.0024215,              0.0024215
                      7,                 1.3982,                 3.1414,                 1.3819,                0.00337,                0.82589,                0.20263,                0.11102,                 1.4285,                 3.1581,                 1.3488,               0.068727,              0.0027268,              0.0027268
                      8,                 1.4611,                 2.8916,                 1.4478,                0.00328,                0.84327,                0.25327,                0.13478,                 1.3741,                 3.0782,                 1.2669,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4804,                 2.6319,                 1.4395,                0.00327,                0.80849,                0.20235,                 0.1105,                  1.423,                 3.1875,                 1.3581,               0.059238,              0.0032384,              0.0032384
                     10,                  1.469,                 2.6137,                 1.4287,                0.94136,                0.04042,                0.28709,                0.14629,                 1.4127,                 3.0448,                 1.2992,               0.054445,              0.0034447,              0.0034447
                     11,                 1.3666,                 2.3673,                  1.341,                0.84355,                0.03618,                0.30008,                0.15477,                 1.4279,                 3.0041,                  1.332,               0.049618,               0.003618,               0.003618
                     12,                 1.4242,                 2.3105,                 1.3352,                0.81436,                0.06117,                0.29007,                 0.1485,                 1.4268,                 2.8825,                 1.3176,               0.044758,              0.0037583,              0.0037583
                     13,                 1.3908,                 2.1669,                 1.3257,                 0.7807,                0.03484,                0.27886,                0.14578,                 1.4134,                 2.9768,                 1.3721,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3115,                 2.0658,                 1.2717,                0.85526,                 0.0662,                0.29758,                0.15696,                 1.4229,                 2.9261,                 1.3906,                0.03494,              0.0039399,              0.0039399
                     15,                 1.3092,                 2.0299,                 1.2721,                0.79576,                0.09361,                0.28329,                0.14228,                  1.508,                 2.8866,                 1.4484,               0.029981,              0.0039812,              0.0039812
                     16,                 1.3356,                 1.9951,                 1.2835,                0.50105,                 0.1165,                0.21374,                0.10861,                 1.5111,                 2.8419,                 1.4508,               0.024989,              0.0039895,              0.0039895
                     17,                 1.3587,                 1.9417,                 1.2947,                 0.6022,                0.17827,                0.25015,                0.11436,                 1.7078,                 2.7656,                 1.5725,               0.019965,              0.0039648,              0.0039648
                     18,                 1.3013,                 1.8691,                 1.2744,                0.66383,                0.24226,                 0.3418,                0.15537,                  1.678,                 2.6678,                 1.5584,               0.014907,              0.0039071,              0.0039071
                     19,                 1.3351,                 1.8195,                 1.2692,                0.65971,                0.26266,                0.35799,                0.16844,                 1.6808,                 2.6238,                 1.5832,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.2784,                 1.7214,                 1.2636,                0.63981,                0.30567,                0.40028,                0.19504,                 1.7044,                 2.5756,                 1.6644,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3024,                 2.0524,                  1.265,                0.75935,                0.23139,                0.38431,                0.19401,                 1.6694,                 2.7504,                 1.6505,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.2764,                 1.9585,                 1.2646,                0.76607,                0.18213,                0.31561,                0.16096,                  1.761,                 2.8892,                 1.7158,                0.00307,                0.00307,                0.00307
                     23,                 1.2272,                 1.8539,                 1.2338,                0.69302,                0.25208,                0.37807,                0.19752,                 1.7319,                 2.7351,                 1.7235,                0.00274,                0.00274,                0.00274
                     24,                 1.2341,                 1.7961,                 1.2375,                0.67598,                0.24866,                 0.3556,                0.18507,                 1.7546,                 2.7559,                 1.7671,                0.00241,                0.00241,                0.00241
                     25,                 1.1976,                 1.7906,                 1.2134,                0.59206,                0.29742,                0.35199,                0.18982,                 1.6634,                 2.6728,                 1.6901,                0.00208,                0.00208,                0.00208
                     26,                 1.1398,                 1.6583,                 1.1592,                0.58833,                0.43686,                0.48189,                0.26463,                 1.6174,                 2.2905,                 1.6505,                0.00175,                0.00175,                0.00175
                     27,                 1.1539,                 1.5591,                 1.1732,                0.62737,                0.51883,                0.55335,                0.31342,                 1.5153,                 2.0109,                 1.5511,                0.00142,                0.00142,                0.00142
                     28,                 1.0727,                  1.521,                 1.1236,                0.64577,                0.52564,                0.58191,                0.33321,                 1.4929,                  1.952,                 1.5087,                0.00109,                0.00109,                0.00109
                     29,                 1.1075,                 1.5481,                 1.1288,                0.63031,                0.52333,                0.57543,                0.32404,                 1.5028,                 1.9344,                 1.4968,                0.00076,                0.00076,                0.00076
                     30,                 1.1171,                 1.5253,                 1.1582,                0.63048,                0.52241,                 0.5736,                0.32745,                 1.4732,                 1.8892,                 1.4622,                0.00043,                0.00043,                0.00043
