                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7972,                 4.1524,                 1.6885,                0.00266,                0.65388,                0.01472,                0.00929,                 1.4917,                  3.399,                 1.4762,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.6318,                 3.9686,                 1.5548,                0.00337,                0.76276,                0.02462,                0.01344,                 1.4726,                 3.2361,                  1.412,               0.082837,              0.0018373,              0.0018373
                      3,                 1.5564,                  3.718,                 1.4238,                0.00323,                0.81405,                0.05116,                0.02267,                 1.5559,                 3.1974,                 1.3858,               0.073709,              0.0027086,              0.0027086
                      4,                 1.5445,                 3.3866,                 1.3679,                0.00327,                0.82317,                 0.1694,                0.07146,                 1.8198,                 3.2172,                 1.4994,               0.064514,              0.0035139,              0.0035139
                      5,                 1.5265,                 2.8526,                 1.3634,                0.90694,                0.06084,                0.19383,                0.08858,                  1.802,                 3.0976,                 1.4763,               0.055253,              0.0042532,              0.0042532
                      6,                 1.5443,                 2.5958,                 1.3681,                0.35945,                0.10732,                0.22082,                0.10345,                 1.5344,                 2.8345,                 1.3542,               0.045927,              0.0049265,              0.0049265
                      7,                 1.5386,                 2.4394,                 1.3543,                0.32383,                0.09857,                0.23933,                 0.1022,                 1.6726,                 2.7984,                 1.4187,               0.036534,              0.0055338,              0.0055338
                      8,                  1.577,                 2.3085,                 1.3692,                0.52089,                0.03619,                0.14666,                0.05899,                 2.0293,                  3.241,                 1.8823,               0.027075,              0.0060751,              0.0060751
                      9,                 1.5754,                 2.3013,                 1.3784,                0.68216,                0.18481,                0.27234,                0.11732,                 1.9935,                 2.8707,                  1.761,                0.01755,              0.0065504,              0.0065504
                     10,                  1.592,                 2.2113,                  1.385,                0.41814,                0.05537,                 0.0358,                0.01672,                 2.3281,                 3.9096,                 2.5746,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.6729,                  2.245,                 1.4388,                0.22822,                0.11186,                0.01558,                0.00759,                 2.2553,                 7.5961,                 2.5475,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6729,                 2.1738,                 1.4565,                0.25845,                0.07394,                0.01821,                0.00788,                 2.6341,                 4.5242,                 2.8701,                0.00637,                0.00637,                0.00637
                     13,                 1.6322,                 2.1048,                 1.4639,                0.22335,                0.14692,                0.06445,                0.02942,                 2.2863,                 4.2197,                 2.5383,                0.00604,                0.00604,                0.00604
                     14,                   1.64,                  2.072,                 1.4523,                0.31148,                0.20162,                0.12405,                0.05986,                 1.9853,                 3.6018,                 2.1643,                0.00571,                0.00571,                0.00571
                     15,                 1.5646,                 1.9269,                 1.4352,                0.45559,                0.35137,                0.32505,                0.14057,                 2.0292,                 3.5532,                 2.1367,                0.00538,                0.00538,                0.00538
                     16,                 1.5345,                 1.8667,                 1.4117,                0.45593,                0.38827,                0.34383,                0.15285,                 1.9012,                 3.0809,                 1.9331,                0.00505,                0.00505,                0.00505
                     17,                 1.5047,                 1.8216,                 1.3883,                0.48178,                 0.4504,                0.38029,                0.17118,                 1.8559,                 2.9425,                 1.8398,                0.00472,                0.00472,                0.00472
                     18,                 1.4843,                 1.6898,                 1.3479,                0.56274,                0.44146,                 0.4465,                0.22196,                 1.7603,                 2.2365,                 1.6949,                0.00439,                0.00439,                0.00439
                     19,                 1.4715,                 1.6574,                 1.3434,                0.57592,                0.47193,                0.47545,                0.25434,                 1.6572,                 2.1503,                 1.6156,                0.00406,                0.00406,                0.00406
                     20,                 1.4593,                 1.6488,                 1.3798,                0.56734,                 0.5009,                0.49849,                0.24377,                 1.7042,                 2.2226,                 1.6286,                0.00373,                0.00373,                0.00373
                     21,                 1.4753,                 1.7625,                 1.3883,                0.61997,                0.52021,                0.53836,                0.28815,                 1.6202,                 1.8241,                 1.5574,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3869,                 1.5967,                 1.3225,                0.61098,                0.43923,                0.48529,                0.25769,                 1.6782,                 2.0925,                 1.6598,                0.00307,                0.00307,                0.00307
                     23,                 1.3815,                 1.5855,                  1.279,                0.68912,                0.53668,                0.58685,                0.32821,                 1.5892,                 1.7294,                 1.4983,                0.00274,                0.00274,                0.00274
                     24,                   1.37,                 1.5291,                 1.2802,                0.66552,                0.53766,                0.56485,                0.31824,                  1.586,                 1.7064,                 1.4663,                0.00241,                0.00241,                0.00241
                     25,                 1.3351,                 1.4453,                 1.2637,                0.67353,                0.49165,                0.54771,                0.29524,                 1.6885,                 1.8404,                 1.5236,                0.00208,                0.00208,                0.00208
                     26,                 1.2999,                 1.3744,                 1.2412,                0.66868,                0.49546,                0.54804,                0.29523,                 1.6571,                 1.7822,                 1.5033,                0.00175,                0.00175,                0.00175
                     27,                 1.2414,                 1.3525,                 1.2067,                0.72613,                0.57739,                0.64273,                0.36775,                 1.5359,                 1.5107,                 1.4108,                0.00142,                0.00142,                0.00142
                     28,                 1.2275,                 1.2758,                 1.1815,                0.76515,                0.61782,                0.68749,                0.39847,                 1.5078,                 1.3944,                 1.4075,                0.00109,                0.00109,                0.00109
                     29,                 1.2018,                 1.2691,                 1.1958,                0.77188,                0.61089,                0.68486,                0.39427,                 1.5211,                 1.4014,                 1.3982,                0.00076,                0.00076,                0.00076
                     30,                 1.1904,                 1.2116,                 1.1695,                0.76745,                0.62491,                0.69902,                 0.4074,                 1.4854,                 1.3471,                 1.3712,                0.00043,                0.00043,                0.00043
