                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7467,                 4.0204,                 1.6087,                0.00276,                0.68087,                0.08739,                0.04945,                 1.4573,                 3.3585,                 1.4291,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.5587,                 3.7803,                 1.4846,                0.00306,                0.74306,                0.12682,                0.06964,                 1.4282,                 3.1948,                 1.3739,               0.079224,              0.0022241,              0.0022241
                      3,                 1.5473,                 3.3591,                 1.4099,                0.00319,                0.77355,                0.23977,                0.12976,                 1.4303,                 3.1824,                  1.368,               0.068269,               0.003269,               0.003269
                      4,                 1.5113,                  2.856,                 1.3341,                0.00345,                0.83023,                0.27021,                0.13451,                 1.4493,                 3.0482,                 1.3675,               0.057235,              0.0042347,              0.0042347
                      5,                 1.5694,                 2.4824,                 1.3675,                0.70572,                0.04632,                 0.2167,                0.10484,                 1.6794,                 3.0835,                 1.5258,               0.046121,              0.0051212,              0.0051212
                      6,                  1.544,                 2.3624,                 1.3814,                0.75087,                0.03085,                0.22865,                0.11082,                 1.6929,                 3.1524,                 1.5995,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5076,                 2.2843,                 1.3928,                0.45145,                0.12575,                0.23979,                0.11255,                 1.7041,                 3.0006,                 1.6756,               0.023657,              0.0066566,              0.0066566
                      8,                 1.5748,                 2.1609,                 1.3908,                0.54158,                0.13827,                0.21841,                0.11065,                 1.8155,                 3.1842,                 1.9145,               0.012305,              0.0073055,              0.0073055
                      9,                 1.5406,                 2.0837,                 1.4027,                0.33898,                0.13471,                0.10988,                 0.0518,                 2.1005,                 3.3278,                 2.1572,                0.00736,                0.00736,                0.00736
                     10,                 1.5906,                 2.0387,                  1.444,                0.34255,                0.12365,                0.07115,                0.03108,                 2.3724,                 3.9198,                 2.6211,                0.00703,                0.00703,                0.00703
                     11,                 1.5656,                 1.9809,                 1.4284,                 0.2239,                0.30838,                0.11707,                0.04908,                 2.3129,                 4.9733,                  2.583,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5505,                 1.9209,                 1.4189,                0.25384,                0.36273,                0.18037,                0.08186,                 2.1145,                 5.3253,                 2.2378,                0.00637,                0.00637,                0.00637
                     13,                 1.5615,                 1.8783,                 1.4438,                0.47314,                0.36019,                0.34226,                0.15489,                 2.0606,                 3.2611,                 2.0717,                0.00604,                0.00604,                0.00604
                     14,                 1.5356,                 1.7555,                 1.4156,                 0.4326,                0.34798,                0.30965,                 0.1408,                 1.9803,                 2.7654,                 1.9315,                0.00571,                0.00571,                0.00571
                     15,                 1.4464,                 1.6289,                 1.3633,                0.51962,                0.39195,                0.39047,                 0.1908,                 1.8713,                  3.906,                 1.9234,                0.00538,                0.00538,                0.00538
                     16,                 1.4249,                 1.6357,                 1.3612,                 0.3971,                0.43784,                0.32585,                 0.1611,                 1.9076,                 3.8319,                  1.983,                0.00505,                0.00505,                0.00505
                     17,                 1.4355,                 1.5566,                 1.3311,                0.49187,                0.43552,                0.40223,                0.21004,                  1.748,                 2.6464,                 1.7372,                0.00472,                0.00472,                0.00472
                     18,                 1.4229,                 1.5193,                 1.3334,                0.39015,                0.36821,                 0.3065,                0.15342,                 1.7577,                 2.6685,                 1.7171,                0.00439,                0.00439,                0.00439
                     19,                 1.4229,                 1.4783,                 1.3208,                0.65842,                0.50994,                0.55306,                0.29667,                 1.6488,                 1.9211,                 1.5688,                0.00406,                0.00406,                0.00406
                     20,                 1.3799,                 1.4282,                 1.2972,                0.58753,                0.47544,                0.48807,                0.26786,                 1.6815,                 2.0827,                 1.5787,                0.00373,                0.00373,                0.00373
                     21,                 1.3996,                 1.5787,                 1.3154,                0.44154,                0.39515,                0.32599,                0.18307,                 1.7576,                 2.6997,                 1.7171,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3658,                 1.5059,                 1.3092,                0.69461,                0.54343,                0.58596,                0.34076,                 1.5766,                 1.7531,                 1.5178,                0.00307,                0.00307,                0.00307
                     23,                 1.3391,                 1.4463,                 1.2879,                0.67008,                  0.499,                0.54237,                0.31449,                 1.5943,                 1.9697,                 1.5263,                0.00274,                0.00274,                0.00274
                     24,                 1.3237,                 1.4439,                 1.2717,                0.77224,                0.60533,                0.67622,                0.39235,                  1.523,                 1.4271,                 1.4394,                0.00241,                0.00241,                0.00241
                     25,                 1.2956,                 1.3438,                 1.2635,                0.79874,                0.63245,                0.71254,                0.40926,                 1.5165,                 1.3062,                 1.4196,                0.00208,                0.00208,                0.00208
                     26,                 1.2562,                 1.2916,                 1.2439,                0.79685,                0.63483,                0.71372,                0.41625,                 1.4944,                 1.3208,                 1.3979,                0.00175,                0.00175,                0.00175
                     27,                 1.2213,                 1.2042,                 1.2196,                0.75195,                0.65186,                0.71371,                0.42025,                 1.4513,                 1.3288,                 1.3575,                0.00142,                0.00142,                0.00142
                     28,                 1.1926,                 1.1781,                 1.1955,                0.74882,                 0.6546,                0.71533,                0.42194,                 1.4547,                 1.3192,                 1.3707,                0.00109,                0.00109,                0.00109
                     29,                 1.2082,                 1.1465,                 1.1995,                0.77955,                0.67045,                0.74427,                0.44623,                 1.4206,                 1.2296,                 1.3431,                0.00076,                0.00076,                0.00076
                     30,                 1.1619,                  1.103,                 1.1954,                0.82086,                0.67994,                0.76508,                0.46167,                   1.42,                 1.1646,                 1.3433,                0.00043,                0.00043,                0.00043
