                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7665,                 3.9743,                 1.6584,                0.00268,                0.65453,                0.09404,                0.05523,                 1.4467,                  3.377,                 1.4383,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.5447,                 3.7175,                 1.4918,                0.00309,                0.77252,                0.16273,                0.08954,                 1.3792,                 3.1313,                 1.3118,               0.079224,              0.0022241,              0.0022241
                      3,                 1.4976,                 3.2118,                 1.4036,                0.00318,                0.81543,                0.17447,                0.08262,                 1.5812,                 3.1307,                 1.4035,               0.068269,               0.003269,               0.003269
                      4,                 1.4772,                 2.7382,                 1.3117,                0.68165,                0.05425,                0.23609,                0.10646,                 1.6132,                 2.8861,                 1.3339,               0.057235,              0.0042347,              0.0042347
                      5,                 1.4822,                  2.407,                 1.3204,                0.71849,                0.06578,                 0.2746,                0.12717,                 1.7251,                 2.9541,                 1.5479,               0.046121,              0.0051212,              0.0051212
                      6,                 1.4515,                 2.1708,                 1.3147,                 0.7793,                0.08687,                0.26615,                0.12914,                 1.7343,                 2.9169,                 1.5642,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5171,                 2.1199,                 1.3627,                0.63541,                0.11629,                 0.2891,                0.13031,                 1.8256,                 2.8705,                 1.6264,               0.023657,              0.0066566,              0.0066566
                      8,                 1.4959,                 1.9883,                  1.369,                 0.5594,                0.17477,                0.18953,                0.09056,                 1.7611,                 2.9065,                 1.6563,               0.012305,              0.0073055,              0.0073055
                      9,                 1.4993,                 1.9125,                 1.3921,                0.59843,                0.16734,                0.19175,                0.09147,                 1.9553,                 3.3671,                 1.9592,                0.00736,                0.00736,                0.00736
                     10,                 1.5498,                 1.9755,                 1.4108,                0.32158,                0.33134,                0.15094,                0.07092,                 1.9964,                 5.2585,                 2.1325,                0.00703,                0.00703,                0.00703
                     11,                 1.5362,                 1.8987,                 1.4164,                0.28187,                 0.3575,                0.14054,                0.06157,                  1.977,                 5.9559,                 2.0528,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5197,                 1.7724,                 1.3867,                0.20239,                0.21652,                0.09326,                0.03551,                 2.2811,                 6.6101,                 2.4417,                0.00637,                0.00637,                0.00637
                     13,                 1.4544,                 1.6961,                 1.3705,                0.25026,                 0.3035,                 0.1309,                0.05564,                 2.1612,                 4.9398,                 2.2926,                0.00604,                0.00604,                0.00604
                     14,                 1.4295,                 1.5988,                 1.3384,                0.51878,                0.33158,                0.32173,                0.14202,                 1.9919,                 3.0487,                 1.8963,                0.00571,                0.00571,                0.00571
                     15,                 1.4425,                 1.5773,                 1.3514,                0.28922,                0.29577,                 0.1718,                0.08307,                 1.9839,                 4.5107,                  2.066,                0.00538,                0.00538,                0.00538
                     16,                 1.4111,                 1.5255,                 1.3441,                0.43247,                 0.3734,                0.31172,                0.14866,                 1.8894,                 3.1357,                 1.8645,                0.00505,                0.00505,                0.00505
                     17,                 1.3608,                 1.4414,                 1.2979,                0.62477,                0.46616,                 0.4526,                0.22248,                 1.7774,                 2.3397,                 1.6639,                0.00472,                0.00472,                0.00472
                     18,                 1.3414,                 1.4097,                 1.2862,                0.68408,                0.51411,                0.56108,                0.29627,                 1.6784,                 1.7565,                 1.5558,                0.00439,                0.00439,                0.00439
                     19,                 1.3282,                 1.3636,                 1.2887,                0.65763,                0.49448,                 0.5296,                0.26703,                  1.717,                 1.8158,                 1.5648,                0.00406,                0.00406,                0.00406
                     20,                 1.3008,                 1.2843,                  1.268,                0.67083,                0.52782,                0.56462,                0.29742,                 1.6368,                 1.7052,                 1.5464,                0.00373,                0.00373,                0.00373
                     21,                 1.3061,                 1.4076,                 1.2776,                0.74118,                0.49771,                0.54957,                  0.298,                 1.6636,                 1.7953,                 1.5512,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3029,                 1.3158,                 1.2671,                0.74832,                0.54689,                0.61733,                0.34524,                 1.5731,                 1.5985,                 1.4424,                0.00307,                0.00307,                0.00307
                     23,                   1.26,                 1.2274,                 1.2544,                0.75057,                0.58747,                0.66375,                0.37829,                 1.5606,                 1.4714,                 1.4406,                0.00274,                0.00274,                0.00274
                     24,                 1.2124,                 1.1882,                 1.2036,                 0.7801,                0.55691,                0.64455,                0.37252,                 1.5405,                 1.5232,                 1.4389,                0.00241,                0.00241,                0.00241
                     25,                 1.1902,                 1.1369,                 1.1957,                0.74574,                0.49558,                0.57226,                0.32422,                 1.5612,                 1.7105,                 1.4542,                0.00208,                0.00208,                0.00208
                     26,                 1.2164,                 1.1376,                 1.2164,                 0.7068,                0.53424,                0.60838,                0.35307,                 1.5295,                  1.576,                 1.4138,                0.00175,                0.00175,                0.00175
                     27,                 1.1564,                 1.0768,                 1.1798,                0.66624,                0.54916,                0.57864,                0.33208,                 1.5147,                 1.5783,                 1.3875,                0.00142,                0.00142,                0.00142
                     28,                 1.1307,                 1.0146,                 1.1647,                 0.7853,                0.58801,                0.66565,                0.39638,                 1.4631,                  1.379,                 1.3655,                0.00109,                0.00109,                0.00109
                     29,                 1.1151,                0.98162,                 1.1516,                0.78984,                0.62535,                0.70384,                0.41642,                 1.4561,                 1.2867,                  1.348,                0.00076,                0.00076,                0.00076
                     30,                   1.08,                0.97482,                 1.1309,                0.79479,                  0.655,                0.73006,                0.43647,                 1.4345,                 1.2261,                 1.3412,                0.00043,                0.00043,                0.00043
