                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6982,                 3.9668,                 1.6579,                0.00275,                0.68162,                 0.0599,                 0.0327,                 1.4801,                 3.3904,                 1.4589,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.6642,                 3.9221,                 1.6086,                0.00301,                0.73572,                0.07428,                0.04228,                 1.4251,                 3.2719,                 1.4034,                0.08645,              0.0014505,              0.0014505
                      3,                 1.5704,                 3.8468,                 1.4656,                0.00313,                0.79319,                0.11327,                 0.0621,                 1.4133,                 3.1763,                  1.343,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4226,                  3.504,                 1.4069,                0.00329,                0.81872,                0.14105,                0.07614,                 1.3964,                 3.1484,                 1.3286,               0.071793,              0.0027931,              0.0027931
                      5,                 1.4094,                 3.3478,                 1.3236,                0.00319,                0.81839,                0.18489,                0.09215,                 1.5173,                 3.1094,                 1.3283,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4989,                 3.0645,                 1.4126,                 0.1182,                0.59116,                0.24147,                0.12097,                   1.52,                 3.0819,                 1.3712,               0.056925,              0.0039245,              0.0039245
                      7,                 1.5321,                 2.6162,                 1.4192,                0.56396,                0.16749,                0.31824,                0.15226,                 1.6075,                 2.8648,                  1.432,               0.049411,               0.004411,               0.004411
                      8,                 1.5544,                 2.4355,                 1.4241,                0.79083,                0.13974,                0.34974,                0.17044,                  1.564,                 2.8537,                 1.3868,               0.041845,              0.0048447,              0.0048447
                      9,                 1.5208,                 2.3767,                 1.3223,                0.60244,                0.18797,                0.32957,                0.16091,                 1.6946,                 2.8788,                 1.5671,               0.034226,              0.0052256,              0.0052256
                     10,                 1.5637,                 2.2717,                 1.3963,                0.63053,                0.10752,                  0.201,                 0.0935,                 1.8052,                  3.144,                 1.7003,               0.026554,              0.0055537,              0.0055537
                     11,                 1.5194,                 2.1467,                 1.3422,                 0.6273,                0.11106,                0.17141,                0.08249,                 1.8149,                 3.6871,                   1.76,               0.018829,               0.005829,               0.005829
                     12,                 1.4172,                 2.1215,                 1.3144,                0.51343,                0.19183,                0.19785,                0.09273,                 1.8849,                  3.519,                 1.8202,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5405,                 2.0821,                 1.3516,                0.34117,                0.29989,                0.20552,                0.09975,                 1.9891,                  3.548,                 1.8969,                0.00604,                0.00604,                0.00604
                     14,                 1.5526,                 2.0784,                 1.4322,                0.42435,                0.33093,                0.25954,                0.11336,                 1.9308,                 3.0532,                 1.7928,                0.00571,                0.00571,                0.00571
                     15,                 1.5504,                 2.0104,                 1.4242,                0.45612,                0.16933,                0.12226,                0.05373,                 2.1376,                 3.1359,                 1.8717,                0.00538,                0.00538,                0.00538
                     16,                  1.621,                 2.1369,                 1.5752,                0.55417,                0.21114,                0.23194,                0.11552,                 1.7349,                 2.7498,                 1.6084,                0.00505,                0.00505,                0.00505
                     17,                 1.5384,                 1.9486,                 1.3889,                0.30825,                0.37567,                 0.2323,                0.11124,                 1.8784,                 3.2476,                 1.7182,                0.00472,                0.00472,                0.00472
                     18,                 1.5173,                 2.0069,                 1.3882,                0.30949,                0.40236,                0.20475,                0.09601,                 1.8847,                 3.6479,                 1.7271,                0.00439,                0.00439,                0.00439
                     19,                 1.5068,                 1.8333,                 1.3734,                0.38145,                0.32847,                0.21573,                0.09986,                 1.8774,                  3.368,                  1.681,                0.00406,                0.00406,                0.00406
                     20,                 1.3717,                  1.644,                 1.3146,                0.51313,                0.39106,                0.36047,                0.17691,                 1.7643,                 4.5008,                 1.6082,                0.00373,                0.00373,                0.00373
                     21,                 1.3959,                 1.9516,                 1.2959,                0.53677,                0.33358,                0.33847,                0.15766,                 2.0203,                 2.2766,                 1.6903,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4158,                  1.933,                  1.316,                0.45439,                0.38719,                0.32752,                0.15585,                 1.7854,                 2.7443,                 1.6728,                0.00307,                0.00307,                0.00307
                     23,                 1.3714,                  1.889,                 1.3072,                0.42874,                0.38002,                0.30619,                0.14667,                 1.8823,                 2.8233,                 1.7594,                0.00274,                0.00274,                0.00274
                     24,                 1.4038,                 1.7375,                 1.2545,                0.45085,                0.42653,                 0.3395,                0.17293,                 1.7513,                 2.7183,                 1.6357,                0.00241,                0.00241,                0.00241
                     25,                 1.3146,                 1.5896,                 1.2614,                0.61325,                0.40661,                0.42662,                0.22254,                 1.6789,                 2.4362,                   1.56,                0.00208,                0.00208,                0.00208
                     26,                  1.308,                 1.4943,                 1.2523,                 0.6195,                0.52075,                0.53629,                0.29121,                 1.5784,                 2.0795,                 1.4844,                0.00175,                0.00175,                0.00175
                     27,                 1.2093,                 1.4861,                 1.2023,                0.65957,                 0.5787,                0.60468,                0.33712,                 1.5197,                 1.7017,                 1.3955,                0.00142,                0.00142,                0.00142
                     28,                 1.2836,                 1.6925,                 1.2459,                0.73504,                0.60072,                0.65479,                0.36678,                 1.5172,                 1.5156,                  1.381,                0.00109,                0.00109,                0.00109
                     29,                 1.1428,                 1.3426,                 1.1556,                0.77654,                0.60702,                0.68257,                0.39893,                 1.4706,                 1.4325,                 1.3504,                0.00076,                0.00076,                0.00076
                     30,                 1.2112,                  1.401,                 1.1739,                0.77272,                0.63361,                0.69768,                0.41118,                 1.4461,                 1.3917,                 1.3273,                0.00043,                0.00043,                0.00043
