                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8287,                 4.0293,                 1.6627,                0.00294,                0.73817,                0.03757,                0.01726,                 1.5087,                  3.398,                 1.4713,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.7895,                 3.9388,                 1.6682,                0.00291,                0.71902,                0.04657,                0.02247,                 1.4705,                 3.3798,                 1.4445,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6712,                 3.9133,                 1.5816,                0.00291,                0.73059,                0.07292,                0.03689,                 1.4057,                  3.291,                 1.3758,               0.087308,              0.0013076,              0.0013076
                      4,                 1.5748,                  3.808,                 1.4935,                0.00304,                0.77376,                0.10963,                0.05836,                 1.3722,                 3.1793,                 1.3061,               0.082712,              0.0017119,              0.0017119
                      5,                 1.4985,                 3.5971,                  1.426,                0.00318,                0.81396,                0.15644,                 0.0878,                 1.3347,                 3.1358,                 1.2543,               0.078083,              0.0020832,              0.0020832
                      6,                 1.5617,                 3.5036,                 1.4472,                0.00329,                0.83613,                0.20419,                0.10855,                 1.3945,                 3.1282,                 1.2644,               0.073422,              0.0024215,              0.0024215
                      7,                 1.5491,                  3.105,                 1.4009,                0.00327,                0.82767,                0.19826,                0.09929,                  1.439,                 3.1538,                 1.3112,               0.068727,              0.0027268,              0.0027268
                      8,                  1.498,                 2.8414,                 1.3657,                0.00325,                0.83328,                 0.2413,                0.11836,                 1.4521,                 3.0795,                 1.2829,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4446,                 2.5461,                 1.3255,                0.00331,                0.85014,                0.26871,                0.12184,                  1.471,                 3.0092,                 1.3255,               0.059238,              0.0032384,              0.0032384
                     10,                 1.5102,                 2.5261,                 1.3624,                0.00332,                0.85168,                0.28498,                0.13691,                 1.4487,                   3.01,                 1.3395,               0.054445,              0.0034447,              0.0034447
                     11,                 1.5112,                 2.3594,                 1.3587,                0.78637,                0.09881,                0.31959,                0.15435,                 1.4207,                 2.9215,                 1.3057,               0.049618,               0.003618,               0.003618
                     12,                 1.4341,                 2.1759,                 1.3165,                0.83347,                0.04228,                0.29262,                0.14063,                 1.5014,                 2.8974,                 1.3262,               0.044758,              0.0037583,              0.0037583
                     13,                 1.3775,                 2.0627,                 1.2953,                0.83437,                0.08042,                0.31106,                0.15369,                 1.5266,                 2.8893,                 1.3347,               0.039866,              0.0038656,              0.0038656
                     14,                 1.4224,                 2.1297,                 1.3097,                0.77082,                0.10354,                0.27205,                0.13551,                 1.5178,                 2.8167,                 1.3294,                0.03494,              0.0039399,              0.0039399
                     15,                 1.3844,                 2.0847,                 1.2987,                0.65154,                0.16139,                   0.33,                0.15796,                  1.558,                  2.748,                 1.4193,               0.029981,              0.0039812,              0.0039812
                     16,                 1.4726,                 2.0593,                 1.3428,                0.46384,                0.15208,                0.15222,                0.06353,                 1.7446,                 2.8633,                 1.5669,               0.024989,              0.0039895,              0.0039895
                     17,                 1.4134,                 1.8973,                  1.293,                0.34795,                0.20641,                0.14421,                 0.0634,                 1.6271,                  2.796,                 1.4721,               0.019965,              0.0039648,              0.0039648
                     18,                 1.4499,                  2.004,                 1.3122,                0.50996,                 0.1066,                0.17776,                0.08105,                 1.7595,                 3.1223,                  1.679,               0.014907,              0.0039071,              0.0039071
                     19,                 1.3132,                 1.8093,                 1.2626,                0.40911,                0.17295,                0.18009,                0.08525,                 1.7242,                  2.864,                  1.608,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.2969,                 1.7076,                 1.2362,                0.28274,                0.21142,                0.16012,                0.07687,                 1.6479,                 2.7742,                 1.5165,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3444,                 1.9874,                 1.2707,                 0.6096,                0.14071,                0.21164,                0.10094,                 1.5997,                 2.9187,                 1.5243,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3929,                 2.0606,                 1.3178,                0.54484,                0.08323,                0.24018,                0.11654,                   1.71,                 3.1405,                 1.7146,                0.00307,                0.00307,                0.00307
                     23,                 1.3971,                 2.0435,                 1.3234,                0.50053,                0.16529,                0.24631,                0.11521,                 1.7477,                 3.1131,                  1.796,                0.00274,                0.00274,                0.00274
                     24,                 1.3213,                 1.8783,                 1.2563,                0.54066,                0.44871,                0.44208,                0.23241,                 1.5811,                 2.3137,                 1.5194,                0.00241,                0.00241,                0.00241
                     25,                  1.259,                 1.8177,                 1.2089,                0.51157,                0.41344,                0.41176,                0.21346,                   1.61,                 2.3941,                 1.5753,                0.00208,                0.00208,                0.00208
                     26,                 1.2906,                 1.7289,                 1.2429,                0.47952,                0.41416,                0.37843,                0.20122,                  1.574,                 2.4532,                 1.5545,                0.00175,                0.00175,                0.00175
                     27,                 1.1793,                 1.6349,                 1.1688,                0.57546,                0.45937,                0.46973,                0.25012,                 1.5661,                 2.2773,                 1.5229,                0.00142,                0.00142,                0.00142
                     28,                 1.2458,                 1.6284,                 1.1937,                0.63103,                0.51464,                0.54334,                0.29326,                 1.5472,                 2.0228,                  1.467,                0.00109,                0.00109,                0.00109
                     29,                 1.2233,                 1.5771,                  1.153,                0.63687,                0.53522,                0.56791,                0.30761,                 1.5407,                 1.8935,                 1.4559,                0.00076,                0.00076,                0.00076
                     30,                 1.1656,                 1.6103,                  1.168,                0.64911,                0.55624,                0.58833,                0.32279,                 1.5182,                  1.816,                 1.4361,                0.00043,                0.00043,                0.00043
