                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                   1.72,                 4.0193,                 1.6275,                0.00249,                 0.6108,                0.03762,                0.02241,                 1.5406,                 3.4475,                 1.5366,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.8219,                 4.0933,                 1.7136,                 0.0026,                0.63554,                0.04368,                0.02626,                 1.4745,                 3.4217,                 1.4945,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6097,                 3.9043,                 1.5635,                0.00281,                0.68712,                 0.0743,                0.04419,                 1.3921,                 3.2631,                 1.4109,               0.087308,              0.0013076,              0.0013076
                      4,                 1.5107,                 3.7648,                 1.5004,                0.00298,                0.74271,                0.12067,                0.07068,                 1.3678,                 3.2147,                   1.35,               0.082712,              0.0017119,              0.0017119
                      5,                 1.4838,                   3.58,                 1.4427,                0.00314,                0.79826,                0.16414,                0.09441,                 1.3517,                 3.1446,                  1.275,               0.078083,              0.0020832,              0.0020832
                      6,                 1.4575,                 3.4362,                 1.4041,                0.00316,                0.80782,                0.17101,                 0.0935,                 1.3886,                 3.1326,                 1.2832,               0.073422,              0.0024215,              0.0024215
                      7,                 1.4862,                 3.1121,                 1.3967,                0.00318,                0.81699,                0.18127,                0.09486,                 1.4741,                 3.1196,                 1.3113,               0.068727,              0.0027268,              0.0027268
                      8,                 1.4463,                 2.8461,                 1.3802,                0.00321,                0.82726,                0.20733,                0.10801,                 1.4971,                 3.0875,                 1.3044,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4239,                 2.5922,                 1.3511,                0.00329,                0.84503,                 0.2483,                0.12768,                 1.5256,                  3.047,                 1.3127,               0.059238,              0.0032384,              0.0032384
                     10,                 1.4432,                 2.5543,                 1.3394,                 0.7933,                0.09275,                0.27457,                0.13832,                 1.5267,                 3.0171,                 1.3395,               0.054445,              0.0034447,              0.0034447
                     11,                   1.41,                 2.3303,                 1.3062,                0.72926,                0.04692,                0.23229,                0.10001,                 1.6801,                 2.9876,                 1.4413,               0.049618,               0.003618,               0.003618
                     12,                 1.4457,                 2.2632,                 1.3072,                0.76876,                0.06369,                0.28547,                0.13565,                 1.5868,                 2.9303,                 1.3903,               0.044758,              0.0037583,              0.0037583
                     13,                 1.3847,                 2.1185,                 1.3028,                0.71957,                0.05485,                0.30347,                0.15294,                 1.5432,                 2.9239,                 1.3666,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3573,                 2.1243,                 1.2849,                0.83706,                0.14401,                 0.4057,                 0.2269,                 1.4535,                 2.7103,                 1.3018,                0.03494,              0.0039399,              0.0039399
                     15,                  1.404,                 2.1577,                 1.2872,                0.79619,                0.13027,                0.38854,                 0.2031,                 1.5025,                 2.7619,                 1.3369,               0.029981,              0.0039812,              0.0039812
                     16,                 1.4732,                 2.1656,                 1.3228,                0.77925,                0.15896,                0.39624,                0.22275,                 1.4676,                 2.7431,                 1.3367,               0.024989,              0.0039895,              0.0039895
                     17,                  1.337,                 1.8784,                 1.2583,                0.66883,                0.19672,                  0.347,                0.19628,                  1.535,                 2.7301,                 1.3938,               0.019965,              0.0039648,              0.0039648
                     18,                 1.3502,                 1.8968,                 1.2412,                0.54477,                0.28429,                0.34548,                0.18666,                 1.6133,                 2.7164,                 1.4679,               0.014907,              0.0039071,              0.0039071
                     19,                  1.334,                 1.9251,                 1.2435,                0.57887,                0.19589,                0.29524,                0.15541,                 1.6596,                 2.8524,                 1.5259,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.3185,                 1.7853,                 1.2411,                0.69289,                0.24692,                0.36604,                0.19541,                 1.5989,                 2.6558,                 1.4722,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3573,                 2.1151,                 1.2654,                0.67578,                0.21171,                0.36092,                0.19194,                 1.6229,                 2.6881,                 1.4689,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.359,                   1.94,                 1.2269,                0.66833,                0.29153,                0.39794,                0.22259,                 1.6015,                 2.6283,                 1.4759,                0.00307,                0.00307,                0.00307
                     23,                 1.2872,                 1.9186,                 1.2047,                0.62421,                0.30748,                0.35881,                0.19664,                 1.6711,                 2.7408,                 1.5697,                0.00274,                0.00274,                0.00274
                     24,                 1.2711,                 1.8352,                 1.1884,                 0.6276,                0.41662,                0.44766,                0.24877,                 1.6799,                 2.4122,                 1.5516,                0.00241,                0.00241,                0.00241
                     25,                 1.2159,                  1.699,                 1.1509,                0.64076,                0.51257,                0.54333,                 0.3009,                  1.585,                 2.0483,                 1.4369,                0.00208,                0.00208,                0.00208
