                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6579,                 3.8799,                 1.6043,                0.00292,                0.72357,                0.05667,                0.03289,                 1.3778,                 3.2394,                 1.3724,                 0.0874,                 0.0014,                 0.0014
                      2,                  1.477,                   3.63,                 1.4602,                0.00326,                0.83837,                0.15172,                0.07571,                 1.4434,                 3.1058,                 1.2869,               0.073804,              0.0028043,              0.0028043
                      3,                 1.4258,                 2.9396,                 1.3777,                0.78396,                0.10267,                 0.3358,                0.17913,                  1.402,                 2.9855,                 1.2766,                0.06011,              0.0041096,              0.0041096
                      4,                 1.4639,                 2.4637,                 1.3454,                0.75271,                0.08287,                0.26511,                0.13956,                 1.6771,                 3.0583,                 1.5061,               0.046316,              0.0053159,              0.0053159
                      5,                 1.4748,                 2.2831,                 1.3709,                0.60476,                0.08557,                0.19206,                0.08409,                 1.8734,                 3.0808,                 1.6753,               0.032423,              0.0064232,              0.0064232
                      6,                 1.4807,                 2.1027,                  1.354,                0.40027,                0.14998,                0.15519,                0.06349,                 2.0312,                 3.0794,                  1.915,               0.018431,              0.0074315,              0.0074315
                      7,                 1.5623,                 2.1319,                 1.4014,                0.19871,                0.15848,                0.08406,                0.02982,                 2.3991,                 3.2287,                 2.1574,                0.00802,                0.00802,                0.00802
                      8,                 1.6023,                 2.1283,                 1.4591,                0.17403,                0.15697,                0.09124,                0.03687,                 2.3915,                 3.4715,                 2.3961,                0.00769,                0.00769,                0.00769
                      9,                  1.571,                 1.9492,                 1.4376,                0.24358,                 0.2343,                0.14588,                0.06391,                 2.1759,                 4.1399,                 2.2264,                0.00736,                0.00736,                0.00736
                     10,                 1.5901,                 1.9431,                 1.4416,                0.25909,                0.16812,                0.10418,                0.04889,                 2.1046,                 5.2679,                 2.1728,                0.00703,                0.00703,                0.00703
                     11,                 1.5134,                 1.7783,                  1.388,                0.34717,                0.29619,                0.18289,                0.08516,                 1.9755,                 3.3308,                 1.9896,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5101,                 1.7517,                 1.4001,                0.57613,                0.35876,                0.40899,                0.21144,                 1.8377,                 2.5919,                 1.8393,                0.00637,                0.00637,                0.00637
                     13,                 1.4335,                 1.6404,                 1.3688,                0.36173,                0.29394,                0.26169,                0.12657,                 2.0617,                 3.7855,                 2.2734,                0.00604,                0.00604,                0.00604
                     14,                 1.4474,                 1.5474,                 1.3599,                 0.5111,                0.30524,                0.31272,                 0.1488,                 1.9732,                 2.7764,                 1.9961,                0.00571,                0.00571,                0.00571
                     15,                 1.4172,                 1.4976,                 1.3315,                0.47003,                0.45025,                 0.3792,                0.19138,                 1.7369,                 2.8858,                 1.6665,                0.00538,                0.00538,                0.00538
                     16,                 1.3783,                 1.4555,                 1.2971,                0.56131,                0.36921,                0.37619,                0.19605,                 1.6745,                 2.2742,                 1.5877,                0.00505,                0.00505,                0.00505
                     17,                 1.3519,                 1.4083,                 1.2918,                0.68589,                 0.4412,                0.49551,                0.26598,                 1.6527,                 2.0044,                 1.5761,                0.00472,                0.00472,                0.00472
                     18,                 1.3388,                 1.3356,                 1.2814,                0.65128,                0.49409,                0.52698,                0.27738,                 1.6873,                 1.9659,                 1.6151,                0.00439,                0.00439,                0.00439
                     19,                 1.3491,                 1.3346,                 1.3046,                0.66058,                0.51511,                0.54736,                0.30593,                 1.6064,                  1.827,                 1.4969,                0.00406,                0.00406,                0.00406
                     20,                 1.2395,                  1.232,                 1.2421,                0.73638,                0.52767,                0.60663,                0.33842,                 1.5877,                 1.6534,                 1.4773,                0.00373,                0.00373,                0.00373
                     21,                 1.3317,                 1.3675,                  1.292,                0.72131,                0.56362,                0.62045,                0.34194,                 1.6035,                 1.5762,                 1.4879,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.2717,                 1.2981,                 1.2745,                0.67738,                0.59168,                0.61475,                0.35494,                 1.5369,                 1.5172,                 1.4463,                0.00307,                0.00307,                0.00307
                     23,                 1.2567,                 1.1984,                 1.2633,                0.79228,                0.62451,                0.70671,                0.41708,                 1.5193,                 1.4097,                 1.3967,                0.00274,                0.00274,                0.00274
                     24,                 1.2935,                  1.193,                 1.2633,                0.75909,                 0.6031,                0.68185,                0.39776,                 1.5286,                 1.3737,                 1.4105,                0.00241,                0.00241,                0.00241
                     25,                 1.2236,                 1.1224,                 1.2176,                0.74578,                0.61613,                0.67387,                0.39083,                 1.5241,                  1.398,                 1.4179,                0.00208,                0.00208,                0.00208
                     26,                 1.1973,                 1.0535,                 1.2046,                0.74945,                0.61587,                0.68803,                0.40205,                 1.4958,                 1.3453,                 1.4109,                0.00175,                0.00175,                0.00175
                     27,                 1.1573,                 1.0712,                 1.1897,                0.78303,                0.66938,                0.74257,                0.43788,                 1.4582,                 1.2423,                 1.3749,                0.00142,                0.00142,                0.00142
                     28,                 1.1747,                 1.0639,                 1.1972,                0.83188,                0.67185,                0.76532,                 0.4624,                 1.4362,                 1.1468,                 1.3367,                0.00109,                0.00109,                0.00109
                     29,                 1.1039,                0.94893,                 1.1502,                 0.8272,                0.68773,                0.77059,                0.47185,                 1.4011,                 1.1195,                 1.3215,                0.00076,                0.00076,                0.00076
                     30,                 1.1301,                0.96684,                 1.1529,                0.83108,                0.69893,                0.78092,                0.47889,                 1.3874,                 1.0976,                 1.3217,                0.00043,                0.00043,                0.00043
