                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8379,                 4.0094,                 1.6627,                0.00285,                0.71062,                0.04366,                0.02055,                 1.5309,                 3.4127,                 1.4972,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.7765,                 3.9655,                 1.6812,                0.00285,                0.69814,                 0.0529,                 0.0264,                 1.4965,                 3.3874,                 1.4686,                0.09187,              0.0008703,              0.0008703
                      3,                  1.617,                  3.935,                 1.5684,                0.00291,                0.72812,                0.07553,                0.03838,                 1.4311,                 3.3294,                 1.3899,               0.087308,              0.0013076,              0.0013076
                      4,                 1.6063,                 3.8337,                 1.5073,                0.00306,                0.76738,                0.10569,                0.05553,                 1.4194,                 3.1782,                 1.3413,               0.082712,              0.0017119,              0.0017119
                      5,                 1.4852,                 3.5795,                 1.4243,                 0.0031,                 0.7904,                 0.1514,                0.08353,                 1.3833,                 3.1561,                 1.2986,               0.078083,              0.0020832,              0.0020832
                      6,                 1.5638,                 3.4906,                 1.4509,                0.00339,                0.83933,                0.18554,                 0.0983,                 1.3983,                 3.1632,                 1.3077,               0.073422,              0.0024215,              0.0024215
                      7,                 1.5755,                 3.1963,                 1.4229,                0.00342,                0.86084,                0.25342,                0.12943,                 1.4265,                 3.1272,                 1.2959,               0.068727,              0.0027268,              0.0027268
                      8,                  1.503,                 2.8175,                 1.3983,                0.00342,                0.86709,                 0.2999,                0.15859,                 1.3562,                 3.0596,                 1.2777,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4714,                 2.5683,                 1.3603,                0.00362,                0.88515,                0.31878,                 0.1638,                 1.3892,                 2.9756,                 1.3258,               0.059238,              0.0032384,              0.0032384
                     10,                 1.4449,                  2.452,                 1.3296,                0.03756,                0.80845,                 0.3387,                0.17004,                 1.3824,                 2.9265,                 1.3221,               0.054445,              0.0034447,              0.0034447
                     11,                 1.5019,                  2.293,                 1.3313,                0.79793,                0.08151,                0.37754,                0.19582,                 1.3568,                  2.875,                 1.2904,               0.049618,               0.003618,               0.003618
                     12,                 1.3663,                 2.1281,                 1.2698,                0.78328,                0.08216,                 0.3242,                 0.1684,                 1.4337,                 2.9647,                 1.3942,               0.044758,              0.0037583,              0.0037583
                     13,                 1.3699,                 2.0795,                 1.2744,                0.61392,                 0.1254,                0.27105,                0.13609,                 1.5392,                 3.0294,                 1.5073,               0.039866,              0.0038656,              0.0038656
                     14,                 1.4319,                 2.0596,                 1.3045,                0.75313,                0.09666,                0.31093,                0.15536,                 1.5672,                 2.8151,                  1.456,                0.03494,              0.0039399,              0.0039399
                     15,                 1.4377,                 2.0471,                 1.3065,                0.56703,                0.16945,                0.27681,                0.13401,                 1.6073,                 2.7683,                 1.5598,               0.029981,              0.0039812,              0.0039812
                     16,                 1.4819,                 2.0334,                 1.3536,                 0.5881,                0.12708,                 0.2461,                 0.1154,                 1.6688,                  3.048,                 1.6557,               0.024989,              0.0039895,              0.0039895
                     17,                 1.4558,                 2.0119,                 1.3357,                0.60551,                0.35635,                0.41664,                0.20227,                 1.6613,                 2.5073,                 1.5149,               0.019965,              0.0039648,              0.0039648
                     18,                   1.38,                 1.9132,                 1.2873,                0.57536,                0.30207,                0.33617,                0.16202,                 1.6202,                 2.6982,                 1.5052,               0.014907,              0.0039071,              0.0039071
                     19,                 1.4009,                 1.9355,                 1.2895,                0.55302,                0.34314,                0.36851,                0.19175,                 1.6267,                 2.5513,                 1.5641,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.4309,                 1.8261,                 1.2977,                0.40287,                 0.3699,                0.29918,                0.14433,                 1.7298,                 2.6512,                 1.6619,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.4204,                 2.1089,                 1.3179,                0.50572,                0.32698,                 0.3341,                0.16558,                 1.7906,                 2.5896,                 1.6839,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3956,                 2.0535,                 1.3049,                0.52161,                0.39898,                0.38203,                0.19502,                 1.7653,                 2.4142,                 1.6874,                0.00307,                0.00307,                0.00307
                     23,                 1.3648,                 1.9614,                 1.3107,                0.61356,                0.42513,                0.45506,                0.23455,                 1.6437,                 2.3464,                 1.5798,                0.00274,                0.00274,                0.00274
                     24,                 1.2807,                 1.8799,                 1.2342,                0.60458,                0.46318,                0.48988,                0.26113,                 1.6139,                 2.2667,                 1.5607,                0.00241,                0.00241,                0.00241
                     25,                 1.2521,                 1.7886,                 1.1995,                0.66801,                0.40027,                0.46882,                0.25259,                 1.6366,                 2.4603,                 1.5912,                0.00208,                0.00208,                0.00208
                     26,                 1.2376,                 1.7315,                 1.2084,                0.63187,                0.39394,                0.44791,                0.23186,                 1.6363,                 2.4497,                 1.5805,                0.00175,                0.00175,                0.00175
                     27,                 1.2068,                 1.6413,                 1.1832,                 0.5851,                0.41766,                0.44818,                0.23051,                 1.6107,                 2.3188,                 1.5123,                0.00142,                0.00142,                0.00142
                     28,                 1.2265,                 1.6206,                 1.1942,                0.59754,                0.45269,                0.47878,                0.25322,                 1.5794,                 2.1907,                 1.4892,                0.00109,                0.00109,                0.00109
                     29,                 1.2339,                 1.5756,                   1.15,                0.60727,                0.48842,                0.51196,                0.27003,                 1.6085,                  2.056,                 1.4953,                0.00076,                0.00076,                0.00076
                     30,                 1.1967,                  1.588,                 1.1685,                0.64388,                0.51015,                0.54923,                0.29396,                  1.573,                 1.9385,                 1.4679,                0.00043,                0.00043,                0.00043
