                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6976,                 3.9328,                 1.5891,                0.00301,                0.76606,                0.06734,                0.03733,                 1.4433,                 3.1764,                 1.3432,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.4733,                 3.6975,                 1.4301,                0.00326,                0.83843,                0.16083,                0.07896,                 1.4116,                 3.1222,                 1.2746,               0.073804,              0.0028043,              0.0028043
                      3,                 1.5095,                 3.1864,                 1.4171,                0.00311,                0.75777,                0.23746,                 0.1183,                 1.5724,                 3.2788,                 1.5005,                0.06011,              0.0041096,              0.0041096
                      4,                 1.5144,                  2.611,                 1.3578,                0.60852,                0.06578,                0.20014,                0.08765,                 1.8615,                 3.3005,                 1.7213,               0.046316,              0.0053159,              0.0053159
                      5,                 1.5166,                 2.3807,                 1.3857,                0.66106,                0.04271,                0.20239,                0.09609,                 1.8537,                 3.1817,                 1.7217,               0.032423,              0.0064232,              0.0064232
                      6,                 1.5999,                 2.3667,                 1.4074,                0.00214,                0.39868,                0.01596,                0.00791,                 2.5641,                 4.0457,                 2.8199,               0.018431,              0.0074315,              0.0074315
                      7,                 1.6134,                 2.2915,                 1.4253,                0.00121,                0.28993,                0.01425,                0.00496,                 2.4417,                 3.9088,                 2.4959,                0.00802,                0.00802,                0.00802
                      8,                 1.6238,                 2.2182,                 1.4342,                0.20357,                0.18362,                0.09987,                0.03242,                 2.4821,                 2.9697,                 2.2408,                0.00769,                0.00769,                0.00769
                      9,                 1.6616,                 2.1208,                 1.4878,                0.21631,                0.19453,                0.13605,                0.05173,                 2.2941,                 3.8143,                  2.337,                0.00736,                0.00736,                0.00736
                     10,                 1.5836,                 2.0156,                 1.4501,                 0.1776,                 0.1408,                 0.0917,                0.03558,                 2.3794,                 9.2608,                 2.5212,                0.00703,                0.00703,                0.00703
                     11,                 1.5818,                 1.9367,                 1.4262,                 0.3265,                0.32365,                0.23392,                0.10436,                  2.061,                 3.4735,                 2.1821,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5151,                 1.7953,                 1.3961,                0.32636,                0.26521,                0.20179,                 0.0913,                 2.2045,                 5.9005,                 2.5662,                0.00637,                0.00637,                0.00637
                     13,                 1.5303,                 1.7644,                 1.4202,                0.44094,                0.26553,                0.21269,                0.10361,                 1.9661,                   3.02,                 1.9489,                0.00604,                0.00604,                0.00604
                     14,                 1.4884,                 1.6869,                 1.3748,                0.41834,                0.32931,                 0.2683,                0.12924,                 1.9561,                 2.9705,                 1.8309,                0.00571,                0.00571,                0.00571
                     15,                   1.47,                 1.6408,                 1.3692,                0.33159,                0.31409,                 0.2378,                0.11902,                 1.9613,                 2.8997,                 1.9689,                0.00538,                0.00538,                0.00538
                     16,                  1.419,                 1.5777,                 1.3542,                0.35971,                0.29516,                0.25102,                0.13382,                 1.9594,                 3.4267,                 1.9988,                0.00505,                0.00505,                0.00505
                     17,                 1.4292,                 1.4674,                 1.3333,                0.39291,                0.27916,                 0.2481,                0.11977,                 1.9928,                 3.0605,                 2.0075,                0.00472,                0.00472,                0.00472
                     18,                  1.372,                 1.4213,                 1.3048,                0.47447,                0.41542,                0.37272,                0.17699,                 1.8414,                 2.5495,                 1.7754,                0.00439,                0.00439,                0.00439
                     19,                 1.3752,                 1.4059,                 1.2995,                0.71685,                0.55207,                0.59754,                0.32989,                 1.5535,                 1.6372,                 1.4662,                0.00406,                0.00406,                0.00406
                     20,                 1.3487,                  1.353,                 1.2731,                0.74368,                0.58018,                0.65512,                0.36688,                 1.5443,                 1.4996,                 1.4401,                0.00373,                0.00373,                0.00373
                     21,                  1.465,                 1.6042,                 1.3511,                0.65176,                0.50075,                0.55193,                0.31615,                  1.596,                 1.8513,                 1.5176,                 0.0034,                 0.0034,                 0.0034
                     22,                   1.44,                  1.446,                 1.3424,                0.63869,                0.54228,                0.56009,                0.31383,                 1.5983,                 1.7116,                 1.4766,                0.00307,                0.00307,                0.00307
                     23,                 1.3895,                 1.3847,                 1.2942,                0.77062,                0.60477,                0.67732,                0.38471,                 1.5634,                  1.512,                 1.4362,                0.00274,                0.00274,                0.00274
                     24,                 1.3624,                 1.3657,                 1.3004,                0.74116,                0.59851,                0.64728,                0.37564,                 1.5639,                 1.4918,                 1.4327,                0.00241,                0.00241,                0.00241
                     25,                 1.3045,                 1.2504,                 1.2678,                0.81341,                0.65785,                0.73918,                0.43336,                 1.4903,                 1.2819,                 1.3895,                0.00208,                0.00208,                0.00208
                     26,                  1.251,                 1.1842,                 1.2329,                0.76287,                0.62775,                0.69537,                0.41428,                 1.5132,                 1.3775,                 1.4003,                0.00175,                0.00175,                0.00175
                     27,                 1.2561,                 1.2042,                 1.2311,                0.76141,                0.63461,                0.70206,                0.41279,                 1.4748,                 1.3137,                 1.3864,                0.00142,                0.00142,                0.00142
                     28,                 1.2266,                 1.1055,                 1.1941,                0.79192,                0.64524,                0.72903,                0.43208,                 1.4542,                 1.2693,                 1.3761,                0.00109,                0.00109,                0.00109
                     29,                 1.2015,                 1.0871,                 1.2136,                  0.808,                 0.6848,                0.76403,                0.46224,                 1.4135,                 1.1825,                 1.3494,                0.00076,                0.00076,                0.00076
                     30,                 1.1734,                 1.0482,                 1.1733,                0.82381,                0.68644,                0.77175,                0.47005,                 1.4029,                 1.1392,                 1.3413,                0.00043,                0.00043,                0.00043
