                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8146,                 4.1396,                 1.6973,                0.00273,                0.66826,                0.06441,                0.03464,                 1.4526,                 3.3796,                 1.4437,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.6688,                 3.9129,                  1.542,                0.00321,                0.77281,                0.11968,                0.06686,                 1.3676,                 3.1883,                 1.3234,               0.079224,              0.0022241,              0.0022241
                      3,                  1.587,                 3.6672,                 1.4541,                0.00329,                0.74894,                0.19058,                0.09505,                 1.5245,                 3.2718,                 1.4952,               0.068269,               0.003269,               0.003269
                      4,                 1.6671,                 3.3516,                 1.4448,                0.00264,                0.64671,                0.19233,                0.10227,                   1.61,                 3.3285,                 1.6133,               0.057235,              0.0042347,              0.0042347
                      5,                 1.6547,                 2.9731,                 1.4005,                0.67169,                0.03271,                0.26221,                0.13035,                 1.5303,                 2.9507,                 1.3734,               0.046121,              0.0051212,              0.0051212
                      6,                 1.6093,                 2.5953,                 1.3755,                0.57582,                0.02835,                0.25846,                0.12207,                 1.7289,                 3.0382,                 1.5858,               0.034929,              0.0059285,              0.0059285
                      7,                 1.6564,                 2.5628,                 1.4275,                0.50855,                0.10321,                0.18367,                0.09048,                 1.6658,                 3.2894,                  1.741,               0.023657,              0.0066566,              0.0066566
                      8,                 1.6525,                 2.3701,                 1.3933,                0.37234,                0.21087,                0.16737,                0.07657,                 2.1185,                 3.3441,                 2.1311,               0.012305,              0.0073055,              0.0073055
                      9,                 1.6992,                 2.3954,                 1.4638,                  0.713,                0.04662,                0.05304,                0.02384,                 2.1971,                 3.5801,                 2.1477,                0.00736,                0.00736,                0.00736
                     10,                  1.687,                 2.1902,                 1.4957,                0.26532,                 0.2348,                0.11727,                0.05296,                  2.056,                 3.5035,                 2.1183,                0.00703,                0.00703,                0.00703
                     11,                 1.6743,                 2.1497,                 1.5128,                0.39581,                0.25855,                0.23298,                0.10215,                 2.0341,                 2.9075,                 2.0841,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6568,                 2.0616,                  1.485,                0.34679,                0.26768,                0.20567,                0.09119,                 1.9768,                 2.6892,                 1.9418,                0.00637,                0.00637,                0.00637
                     13,                 1.6258,                 1.9768,                 1.4781,                0.42761,                0.32587,                0.28327,                0.13484,                  1.814,                 2.9728,                 1.8182,                0.00604,                0.00604,                0.00604
                     14,                 1.5977,                 1.8426,                 1.4502,                0.47623,                0.29507,                0.27265,                0.12497,                 1.9386,                 2.7769,                 1.9413,                0.00571,                0.00571,                0.00571
                     15,                 1.5494,                 1.7852,                 1.4161,                0.29587,                0.21116,                0.15363,                0.07263,                 2.1536,                 3.4505,                 2.2097,                0.00538,                0.00538,                0.00538
                     16,                 1.5632,                 1.7566,                 1.4453,                0.35447,                0.16158,                0.08358,                0.04046,                 2.1182,                 4.6399,                 2.3486,                0.00505,                0.00505,                0.00505
                     17,                 1.5095,                 1.6651,                 1.3782,                 0.5014,                0.39768,                0.36699,                0.18469,                 1.7669,                 2.3148,                 1.7326,                0.00472,                0.00472,                0.00472
                     18,                 1.4861,                 1.6093,                 1.3606,                0.62503,                0.43964,                0.47612,                0.25986,                 1.6467,                 2.3227,                 1.6407,                0.00439,                0.00439,                0.00439
                     19,                 1.4107,                 1.5104,                  1.331,                 0.6923,                0.54742,                0.60478,                0.34037,                 1.5501,                 1.7694,                 1.4974,                0.00406,                0.00406,                0.00406
                     20,                  1.381,                 1.4299,                 1.2907,                0.69663,                0.58089,                0.63641,                0.33952,                  1.574,                 1.6292,                   1.53,                0.00373,                0.00373,                0.00373
                     21,                 1.4821,                 1.6974,                 1.3625,                0.49617,                0.34387,                0.34651,                0.18867,                 1.8269,                 2.6838,                 1.7963,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4428,                  1.585,                 1.3553,                0.64887,                0.50289,                0.53925,                0.30669,                 1.6133,                 1.9081,                  1.526,                0.00307,                0.00307,                0.00307
                     23,                  1.375,                 1.5102,                 1.3012,                0.73425,                0.56458,                0.63228,                0.36446,                 1.5254,                 1.6605,                 1.3929,                0.00274,                0.00274,                0.00274
                     24,                 1.3496,                 1.4328,                 1.2815,                 0.7887,                0.63353,                0.70541,                0.41469,                 1.4938,                 1.3671,                 1.3713,                0.00241,                0.00241,                0.00241
                     25,                 1.3133,                 1.3503,                 1.2539,                0.76544,                0.60944,                0.68509,                0.39548,                 1.4993,                 1.4213,                 1.3761,                0.00208,                0.00208,                0.00208
                     26,                 1.2851,                 1.3244,                 1.2483,                0.75531,                0.61789,                0.68896,                0.41084,                 1.4493,                 1.4149,                 1.3725,                0.00175,                0.00175,                0.00175
                     27,                 1.2721,                 1.2958,                 1.2358,                0.80445,                 0.6496,                0.73158,                0.43514,                 1.4382,                 1.2876,                 1.3447,                0.00142,                0.00142,                0.00142
                     28,                  1.245,                 1.2099,                 1.2159,                0.81754,                0.67491,                0.75534,                0.45964,                 1.4178,                 1.2444,                 1.3281,                0.00109,                0.00109,                0.00109
                     29,                 1.2334,                 1.2217,                   1.21,                0.81194,                 0.6522,                0.74239,                0.45202,                 1.4119,                 1.2711,                 1.3338,                0.00076,                0.00076,                0.00076
                     30,                 1.1846,                 1.1396,                 1.1772,                0.82407,                0.65961,                0.74696,                0.45937,                 1.3956,                 1.2515,                 1.3279,                0.00043,                0.00043,                0.00043
