                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7328,                 4.0236,                 1.6212,                0.00265,                0.64261,                0.06236,                0.03707,                 1.5088,                  3.398,                 1.4741,                 0.0964,                 0.0004,                 0.0004
                      2,                 1.7304,                 4.0215,                 1.6289,                0.00274,                0.66005,                0.06889,                0.04089,                 1.4801,                 3.3906,                 1.4596,                0.09187,              0.0008703,              0.0008703
                      3,                 1.6367,                 3.8707,                 1.5463,                0.00295,                0.72367,                0.09857,                0.05888,                 1.3763,                 3.2299,                 1.3664,               0.087308,              0.0013076,              0.0013076
                      4,                 1.5208,                 3.7324,                 1.4749,                0.00315,                0.76714,                0.10495,                0.06122,                 1.4105,                 3.2163,                 1.3672,               0.082712,              0.0017119,              0.0017119
                      5,                 1.4701,                 3.5482,                 1.4227,                0.00317,                0.80281,                0.13586,                0.07556,                  1.414,                 3.1732,                 1.3322,               0.078083,              0.0020832,              0.0020832
                      6,                 1.4592,                 3.4928,                 1.4161,                 0.0031,                0.79097,                0.17113,                 0.0907,                 1.4167,                 3.1529,                 1.3134,               0.073422,              0.0024215,              0.0024215
                      7,                 1.4829,                 3.1988,                 1.3992,                0.00319,                0.78986,                0.17589,                0.09655,                 1.4773,                 3.1931,                  1.387,               0.068727,              0.0027268,              0.0027268
                      8,                 1.4601,                 2.8352,                 1.4002,                0.00312,                0.76989,                0.18327,                0.09933,                 1.5441,                 3.2221,                 1.4389,               0.063999,              0.0029991,              0.0029991
                      9,                 1.4279,                 2.5949,                 1.3329,                0.00316,                0.81072,                0.25144,                0.13781,                 1.4164,                 3.1185,                 1.3096,               0.059238,              0.0032384,              0.0032384
                     10,                 1.4603,                 2.5545,                 1.3828,                0.85532,                0.08604,                0.29291,                0.15886,                 1.4453,                 3.0143,                 1.3096,               0.054445,              0.0034447,              0.0034447
                     11,                 1.3969,                 2.3059,                 1.3035,                0.84494,                0.06461,                0.31982,                0.16897,                 1.4659,                 2.9617,                 1.3448,               0.049618,               0.003618,               0.003618
                     12,                 1.4655,                 2.2462,                 1.3131,                0.77656,                0.13625,                 0.3143,                0.16376,                 1.5049,                 2.8912,                 1.3653,               0.044758,              0.0037583,              0.0037583
                     13,                 1.4142,                 2.1806,                 1.3286,                0.71317,                0.07106,                0.27721,                0.12903,                 1.7138,                 3.0245,                 1.4955,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3687,                 2.1549,                 1.2855,                0.75505,                0.06029,                0.33961,                0.16949,                 1.5537,                 2.9331,                 1.3678,                0.03494,              0.0039399,              0.0039399
                     15,                 1.4384,                 2.0873,                 1.3086,                0.77722,                0.07798,                0.35907,                0.19094,                 1.5192,                 2.9333,                 1.3833,               0.029981,              0.0039812,              0.0039812
                     16,                 1.4209,                   2.07,                 1.3025,                0.78074,                0.12173,                0.33374,                0.18423,                 1.5577,                 2.8842,                 1.4133,               0.024989,              0.0039895,              0.0039895
                     17,                 1.3271,                 1.8712,                 1.2407,                0.69131,                0.14544,                0.29412,                0.14949,                  1.708,                 2.9509,                 1.5636,               0.019965,              0.0039648,              0.0039648
                     18,                 1.4203,                 1.9005,                 1.2794,                0.58079,                0.26427,                0.30567,                0.14951,                  1.743,                 2.7153,                 1.4985,               0.014907,              0.0039071,              0.0039071
                     19,                 1.4031,                 1.9308,                 1.2692,                0.61091,                0.24544,                0.30452,                0.14906,                 1.7136,                  2.737,                 1.5197,              0.0098164,              0.0038164,              0.0038164
                     20,                 1.3323,                 1.7339,                 1.2335,                0.62563,                0.28598,                 0.3619,                0.18287,                 1.6385,                 2.6478,                 1.4886,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3277,                 2.1399,                 1.2711,                0.64067,                0.21187,                0.30567,                 0.1612,                 1.7083,                 2.8941,                 1.5934,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.2822,                 2.0007,                  1.234,                0.51884,                0.28972,                0.32323,                0.16523,                 1.6822,                 2.7782,                 1.6124,                0.00307,                0.00307,                0.00307
                     23,                 1.2744,                 1.9303,                 1.2216,                 0.4752,                0.17274,                0.21419,                0.11243,                 1.7641,                 3.0958,                 1.7595,                0.00274,                0.00274,                0.00274
                     24,                 1.2524,                 1.8928,                 1.1877,                0.10922,                0.11061,                0.05061,                 0.0239,                 1.8486,                  3.412,                 1.8968,                0.00241,                0.00241,                0.00241
                     25,                 1.2224,                 1.7753,                 1.1657,                0.45075,                0.16626,                0.19261,                0.09508,                 1.7619,                 3.0761,                 1.7546,                0.00208,                0.00208,                0.00208
                     26,                 1.2014,                  1.666,                   1.17,                0.57751,                 0.2455,                0.30051,                0.15907,                 1.6722,                 2.8977,                 1.6377,                0.00175,                0.00175,                0.00175
                     27,                 1.1784,                 1.6601,                 1.1563,                0.56661,                0.34903,                0.37919,                0.20391,                 1.6332,                 2.6257,                 1.5508,                0.00142,                0.00142,                0.00142
                     28,                 1.1548,                 1.6107,                 1.1384,                0.56675,                0.42739,                0.44179,                0.24272,                 1.5929,                 2.3438,                 1.4786,                0.00109,                0.00109,                0.00109
                     29,                 1.1325,                 1.5685,                  1.085,                0.59886,                0.46898,                0.48373,                0.26654,                 1.5694,                 2.2005,                 1.4444,                0.00076,                0.00076,                0.00076
                     30,                  1.088,                 1.5125,                 1.1035,                0.65763,                0.53491,                0.57194,                0.32317,                 1.5255,                 1.9429,                  1.385,                0.00043,                0.00043,                0.00043
