                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7663,                 3.9961,                 1.7367,                0.00261,                0.65495,                0.04608,                0.02363,                 1.5318,                 3.4041,                 1.4923,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.4591,                 3.9119,                 1.4483,                 0.0029,                0.73157,                0.08025,                0.04435,                 1.4444,                 3.2527,                 1.4019,                0.08645,              0.0014505,              0.0014505
                      3,                 1.4502,                 3.6184,                 1.4468,                0.00322,                0.75377,                0.09562,                0.05351,                 1.4488,                  3.204,                  1.407,               0.079148,              0.0021482,              0.0021482
                      4,                 1.5958,                 4.3371,                 1.4984,                0.00323,                0.77346,                0.09225,                0.04724,                 1.5345,                  3.173,                 1.4338,               0.071793,              0.0027931,              0.0027931
                      5,                 1.3575,                 3.2209,                 1.3123,                0.00312,                0.76275,                0.15079,                0.07307,                 1.6254,                 3.1396,                 1.4471,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4728,                 2.8265,                 1.3768,                0.75361,                0.04974,                0.24792,                0.11493,                 1.5018,                 2.9364,                  1.304,               0.056925,              0.0039245,              0.0039245
                      7,                 1.4243,                 2.3836,                 1.2822,                0.69771,                0.07994,                 0.2439,                0.10364,                 1.6961,                 2.9605,                 1.3929,               0.049411,               0.004411,               0.004411
                      8,                 1.5082,                 2.2926,                 1.3447,                0.69029,                0.04064,                0.26976,                 0.1279,                 1.6586,                 3.0572,                 1.4553,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4525,                 2.2699,                 1.3028,                0.42549,                0.03782,                0.20681,                0.08479,                   1.76,                 3.0152,                 1.4828,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4907,                 2.2885,                 1.3751,                0.65499,                  0.148,                0.30533,                0.14614,                  1.726,                 2.8788,                 1.4949,               0.026554,              0.0055537,              0.0055537
                     11,                 1.4864,                 2.1178,                 1.3374,                0.50143,                0.12882,                 0.2167,                0.09558,                 1.8506,                 2.9038,                 1.5906,               0.018829,               0.005829,               0.005829
                     12,                 1.4635,                 1.9908,                 1.3252,                0.47437,                0.13484,                 0.1882,                0.08513,                 1.8484,                 3.0063,                  1.606,               0.011052,              0.0060515,              0.0060515
                     13,                 1.4119,                 1.9029,                 1.3117,                0.49246,                0.10734,                0.17992,                0.09074,                 1.9323,                 3.2779,                 1.8304,                0.00604,                0.00604,                0.00604
                     14,                 1.4725,                 2.0289,                 1.3607,                0.49287,                0.25575,                0.25249,                0.10918,                 1.9311,                 2.7677,                 1.6557,                0.00571,                0.00571,                0.00571
                     15,                 1.5549,                  2.143,                 1.4121,                0.33824,                0.12023,                 0.0589,                0.02079,                 2.4613,                 3.7838,                 2.4042,                0.00538,                0.00538,                0.00538
                     16,                  1.614,                 2.2194,                 1.5204,                0.05087,                0.17556,                0.02175,                0.00768,                 2.3292,                 4.7913,                 2.1896,                0.00505,                0.00505,                0.00505
                     17,                 1.6664,                 2.0756,                  1.482,                0.22908,                0.32474,                0.13667,                0.05743,                 1.8988,                 4.7447,                 1.7973,                0.00472,                0.00472,                0.00472
                     18,                 1.5707,                 1.8492,                  1.428,                0.30992,                0.37703,                0.21742,                0.10214,                 1.7973,                 4.4997,                 1.7366,                0.00439,                0.00439,                0.00439
                     19,                 1.4599,                 1.8242,                 1.3606,                0.40311,                0.38109,                0.30267,                0.14567,                 1.8054,                 2.9614,                 1.7575,                0.00406,                0.00406,                0.00406
                     20,                 1.4275,                 2.0956,                 1.3184,                0.43003,                 0.3952,                0.34593,                0.17201,                 1.7421,                 3.1051,                 1.6865,                0.00373,                0.00373,                0.00373
                     21,                 1.3448,                 1.7688,                 1.2926,                0.27868,                0.21924,                0.12406,                0.05981,                 2.1242,                 3.8774,                 2.1722,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.5085,                 1.9273,                 1.4123,                0.36666,                0.32605,                0.22294,                0.10099,                 1.9455,                 3.1532,                 1.9033,                0.00307,                0.00307,                0.00307
                     23,                 1.2689,                 1.7145,                 1.2687,                 0.4895,                0.50011,                0.39196,                0.20439,                 1.6158,                 3.0312,                 1.5896,                0.00274,                0.00274,                0.00274
                     24,                 1.2815,                 1.6368,                 1.3275,                0.49797,                0.50673,                0.41856,                0.22717,                 1.6135,                 2.4619,                 1.5953,                0.00241,                0.00241,                0.00241
                     25,                 1.2965,                 1.6305,                 1.3109,                0.53813,                0.47703,                0.43258,                0.23812,                 1.6183,                  2.343,                 1.5919,                0.00208,                0.00208,                0.00208
                     26,                 1.2046,                 1.5104,                 1.2035,                0.63668,                0.48273,                0.52108,                0.28137,                 1.5872,                 2.0184,                 1.5066,                0.00175,                0.00175,                0.00175
                     27,                 1.1645,                  1.355,                 1.2094,                0.67922,                0.53662,                0.57599,                0.31516,                 1.5033,                 1.7827,                 1.4269,                0.00142,                0.00142,                0.00142
                     28,                 1.3349,                 1.6484,                 1.2975,                0.69137,                  0.542,                0.59289,                0.33046,                 1.4866,                 1.7068,                 1.3959,                0.00109,                0.00109,                0.00109
                     29,                 1.1451,                 1.2728,                 1.1912,                0.71702,                0.59862,                0.64894,                  0.366,                 1.4875,                 1.5424,                 1.3736,                0.00076,                0.00076,                0.00076
                     30,                 1.1174,                 1.2298,                 1.1407,                0.73884,                0.62292,                0.68203,                0.39491,                 1.4579,                 1.4589,                 1.3343,                0.00043,                0.00043,                0.00043
