                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7853,                  3.988,                 1.6649,                0.00274,                 0.6841,                0.05634,                0.03096,                 1.4777,                 3.3951,                 1.4612,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.6596,                 3.9714,                 1.6137,                0.00303,                 0.7459,                0.08022,                0.04591,                 1.4037,                 3.2773,                 1.3583,                0.08645,              0.0014505,              0.0014505
                      3,                 1.4773,                 3.7828,                 1.4257,                0.00317,                0.76179,                0.07701,                0.04522,                 1.4304,                 3.2155,                 1.3884,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4453,                 3.6227,                 1.3738,                0.00334,                0.80854,                0.13955,                0.07496,                 1.3966,                 3.1282,                 1.2991,               0.071793,              0.0027931,              0.0027931
                      5,                 1.4496,                  3.344,                  1.418,                0.00307,                0.78339,                0.18722,                0.09298,                 1.5153,                 3.1613,                 1.3537,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4372,                 3.0126,                 1.4217,                0.00332,                0.79531,                0.27937,                0.13821,                 1.4916,                 3.1021,                 1.3874,               0.056925,              0.0039245,              0.0039245
                      7,                 1.5028,                 2.5434,                 1.3978,                 0.7621,                0.04719,                0.28008,                0.13694,                 1.5735,                 3.0259,                 1.4376,               0.049411,               0.004411,               0.004411
                      8,                 1.4455,                 2.5998,                 1.3592,                0.69119,                0.06932,                0.28642,                 0.1384,                  1.605,                 2.8745,                 1.4324,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4261,                 2.2323,                 1.3291,                0.71502,                0.11793,                0.28691,                0.14122,                 1.6482,                 2.8969,                 1.5184,               0.034226,              0.0052256,              0.0052256
                     10,                 1.4896,                  2.225,                 1.3437,                0.33509,                0.06891,                0.16448,                0.08235,                 1.9043,                 3.5431,                 1.8825,               0.026554,              0.0055537,              0.0055537
                     11,                 1.4938,                 2.1396,                 1.3525,                0.37847,                 0.2498,                0.16138,                0.07847,                 1.8522,                  4.697,                 1.8248,               0.018829,               0.005829,               0.005829
                     12,                  1.566,                  2.152,                 1.4043,                0.38778,                0.24991,                0.12478,                 0.0581,                   2.03,                 4.1517,                   2.04,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5966,                 2.1516,                 1.4099,                0.35246,                  0.388,                0.25828,                0.11309,                 2.0197,                 3.7982,                 1.9079,                0.00604,                0.00604,                0.00604
                     14,                 1.5037,                 2.0997,                 1.3721,                0.44141,                0.38945,                0.33586,                 0.1614,                 1.8469,                 2.7043,                  1.732,                0.00571,                0.00571,                0.00571
                     15,                  1.442,                 1.9302,                 1.3363,                 0.3088,                0.26366,                0.15636,                0.05785,                 2.1655,                 3.2097,                 1.9341,                0.00538,                0.00538,                0.00538
                     16,                  1.482,                 2.3915,                 1.5013,                0.38944,                0.21382,                 0.1568,                0.06068,                  2.106,                 3.1545,                 1.9442,                0.00505,                0.00505,                0.00505
                     17,                  1.512,                 2.1051,                 1.3966,                0.31727,                0.23605,                0.13899,                0.05765,                 2.0522,                 3.1502,                 1.8908,                0.00472,                0.00472,                0.00472
                     18,                 1.5204,                 1.8656,                 1.3676,                0.33286,                0.25832,                0.16008,                0.06943,                 1.9799,                 3.0773,                  1.833,                0.00439,                0.00439,                0.00439
                     19,                 1.4689,                 1.8562,                 1.3566,                0.36455,                0.48992,                0.28264,                0.14056,                 1.8352,                 3.9839,                 1.8066,                0.00406,                0.00406,                0.00406
                     20,                  1.472,                 2.0132,                 1.3828,                0.43786,                0.39875,                0.32045,                0.17106,                 1.7524,                 3.1141,                 1.6631,                0.00373,                0.00373,                0.00373
                     21,                  1.482,                 1.9517,                 1.4031,                0.39769,                0.39007,                0.26308,                 0.1442,                 1.8006,                 3.1748,                 1.7608,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4511,                  1.995,                 1.4772,                0.42361,                0.36274,                  0.268,                0.13102,                 1.9003,                 2.7467,                 1.7025,                0.00307,                0.00307,                0.00307
                     23,                 1.3999,                 1.8079,                 1.3688,                0.44795,                0.44719,                0.37184,                0.19005,                 1.7961,                 2.4666,                 1.6177,                0.00274,                0.00274,                0.00274
                     24,                 1.4362,                 1.7523,                 1.3329,                0.44481,                0.43001,                0.32345,                0.16772,                 1.7916,                 2.5821,                 1.6728,                0.00241,                0.00241,                0.00241
                     25,                  1.264,                 1.7965,                 1.2984,                0.43473,                 0.4403,                 0.3122,                0.15793,                 1.6808,                 2.6939,                 1.6081,                0.00208,                0.00208,                0.00208
                     26,                  1.353,                 1.5483,                 1.2976,                 0.4842,                0.45639,                0.39419,                0.19905,                  1.677,                 2.1486,                 1.5425,                0.00175,                0.00175,                0.00175
                     27,                 1.2596,                  1.525,                 1.2038,                0.55825,                0.54293,                0.54146,                0.30665,                 1.5361,                 1.8511,                  1.436,                0.00142,                0.00142,                0.00142
                     28,                 1.3736,                   1.59,                 1.3218,                 0.6432,                 0.5567,                0.59026,                0.33278,                 1.5292,                 1.7166,                 1.3988,                0.00109,                0.00109,                0.00109
                     29,                 1.2643,                 1.4107,                 1.2325,                0.66447,                0.55749,                0.59993,                0.34138,                 1.5209,                  1.658,                 1.4025,                0.00076,                0.00076,                0.00076
                     30,                 1.1696,                 1.2507,                 1.1617,                0.71952,                0.58486,                0.64693,                0.37947,                 1.4783,                 1.5385,                 1.3777,                0.00043,                0.00043,                0.00043
