                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8733,                 4.1047,                 1.6998,                0.00286,                0.72366,                0.04864,                0.02714,                  1.482,                  3.412,                 1.4724,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.6936,                 3.9461,                 1.6048,                0.00329,                 0.7749,                0.11018,                0.06369,                 1.4154,                 3.2405,                 1.3846,               0.082837,              0.0018373,              0.0018373
                      3,                 1.5304,                 3.6073,                  1.453,                0.00349,                0.83295,                0.23018,                0.12667,                  1.392,                 3.1639,                 1.3097,               0.073709,              0.0027086,              0.0027086
                      4,                 1.5486,                 3.2235,                 1.4223,                0.00332,                0.81672,                0.30206,                0.16514,                 1.3688,                 3.1536,                 1.3045,               0.064514,              0.0035139,              0.0035139
                      5,                 1.5858,                 2.8294,                 1.4859,                0.00336,                0.86283,                0.26625,                0.13071,                 1.5504,                 2.9992,                 1.3216,               0.055253,              0.0042532,              0.0042532
                      6,                 1.5438,                 2.5131,                 1.4115,                0.51132,                0.05482,                0.14455,                0.07159,                 1.6689,                 2.9289,                 1.4033,               0.045927,              0.0049265,              0.0049265
                      7,                 1.5459,                 2.3517,                 1.3614,                0.53105,                0.14161,                0.23404,                0.10212,                  1.825,                 2.8168,                 1.4358,               0.036534,              0.0055338,              0.0055338
                      8,                 1.5627,                 2.2595,                 1.4053,                0.48223,                0.04816,                0.09303,                0.03835,                 2.0686,                 3.3045,                 1.8884,               0.027075,              0.0060751,              0.0060751
                      9,                 1.6288,                 2.2806,                 1.4421,                0.58463,                0.09961,                0.28103,                0.13134,                 1.7868,                 2.9245,                 1.6017,                0.01755,              0.0065504,              0.0065504
                     10,                 1.5971,                 2.1863,                 1.4597,                0.41911,                0.14265,                0.14138,                0.06949,                  1.929,                 3.3396,                  1.902,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.6025,                  2.085,                 1.4311,                0.34589,                0.18759,                0.16685,                0.07697,                 2.0644,                 3.3032,                 1.9601,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6497,                 2.1792,                 1.4776,                0.35201,                0.28871,                0.23357,                0.10563,                 1.9683,                 3.4284,                  2.042,                0.00637,                0.00637,                0.00637
                     13,                 1.6075,                 1.9699,                 1.4275,                0.22193,                0.20941,                0.12566,                 0.0592,                 2.2942,                 12.704,                 2.9731,                0.00604,                0.00604,                0.00604
                     14,                 1.5803,                 1.9489,                 1.4041,                0.22453,                0.24699,                0.10039,                0.04619,                 2.2776,                 14.546,                 2.7591,                0.00571,                0.00571,                0.00571
                     15,                 1.5228,                 1.8708,                 1.4136,                0.06343,                 0.1196,                 0.0192,                0.00884,                 2.6326,                 25.851,                 3.1845,                0.00538,                0.00538,                0.00538
                     16,                 1.5481,                 1.7536,                 1.3929,                0.23534,                0.27526,                0.14062,                0.06511,                 2.0889,                 7.0363,                 2.2506,                0.00505,                0.00505,                0.00505
                     17,                 1.4951,                  1.717,                 1.3632,                0.36394,                0.33551,                0.20719,                0.09782,                 1.9038,                 4.0534,                 1.9026,                0.00472,                0.00472,                0.00472
                     18,                 1.5025,                  1.655,                 1.3576,                0.40892,                0.39844,                0.32409,                0.16149,                 1.7336,                 3.2064,                 1.6551,                0.00439,                0.00439,                0.00439
                     19,                 1.4307,                 1.5929,                 1.3429,                0.63688,                 0.5347,                0.55829,                0.29517,                 1.5992,                 1.8737,                  1.528,                0.00406,                0.00406,                0.00406
                     20,                 1.4289,                 1.5971,                 1.3367,                0.64837,                0.46616,                0.50775,                0.25049,                 1.7432,                 2.4976,                 1.6345,                0.00373,                0.00373,                0.00373
                     21,                 1.4727,                 1.7283,                 1.3692,                0.71173,                0.58754,                0.63507,                0.34319,                 1.6161,                 1.6298,                 1.5041,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4308,                 1.6264,                  1.318,                0.62033,                0.45211,                0.43064,                0.22167,                 1.6227,                 2.1147,                 1.5105,                0.00307,                0.00307,                0.00307
                     23,                 1.3665,                 1.4907,                 1.2783,                0.67718,                0.50572,                0.54579,                0.29382,                 1.6228,                 1.6918,                 1.4741,                0.00274,                0.00274,                0.00274
                     24,                 1.3548,                 1.5021,                 1.2641,                0.71066,                0.58266,                0.62776,                  0.351,                 1.5888,                 1.5716,                 1.4607,                0.00241,                0.00241,                0.00241
                     25,                 1.2945,                 1.3718,                 1.2394,                0.73907,                0.61633,                0.66078,                0.37147,                 1.6105,                 1.4613,                 1.4667,                0.00208,                0.00208,                0.00208
                     26,                 1.3121,                 1.3252,                 1.2537,                0.74789,                0.62177,                0.67837,                0.38588,                 1.5534,                 1.4226,                 1.4112,                0.00175,                0.00175,                0.00175
                     27,                  1.237,                 1.2555,                 1.2066,                0.78093,                0.67037,                0.73281,                0.42731,                 1.4785,                  1.258,                 1.3661,                0.00142,                0.00142,                0.00142
                     28,                 1.2362,                 1.2159,                 1.1999,                0.79387,                0.64085,                0.71857,                0.42077,                 1.4817,                 1.2913,                 1.3655,                0.00109,                0.00109,                0.00109
                     29,                 1.2212,                 1.1932,                 1.1805,                0.80082,                0.65971,                0.72728,                 0.4305,                 1.4609,                 1.2539,                  1.346,                0.00076,                0.00076,                0.00076
                     30,                 1.2058,                 1.1744,                 1.1684,                0.80612,                0.67143,                 0.7358,                0.43359,                  1.449,                 1.2174,                 1.3457,                0.00043,                0.00043,                0.00043
