                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7857,                 4.0593,                 1.6628,                  0.003,                0.73037,                0.04567,                0.02674,                 1.3797,                 3.2564,                 1.3953,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.6134,                 3.7158,                 1.5051,                0.00321,                0.78991,                0.09834,                 0.0522,                 1.4001,                 3.2178,                  1.374,               0.073804,              0.0028043,              0.0028043
                      3,                 1.5585,                 2.9394,                  1.469,                0.00346,                0.78962,                0.16802,                0.08929,                  1.557,                 3.1836,                 1.5394,                0.06011,              0.0041096,              0.0041096
                      4,                 1.5562,                 2.5344,                 1.4146,                0.80688,                0.02444,                0.25389,                0.12292,                 1.6163,                 3.0818,                 1.4346,               0.046316,              0.0053159,              0.0053159
                      5,                 1.6133,                 2.5664,                 1.4346,                0.73696,                 0.0526,                0.16711,                0.07888,                 1.8402,                 3.1385,                 1.6611,               0.032423,              0.0064232,              0.0064232
                      6,                 1.6296,                 2.3294,                 1.4173,                0.46294,                0.16678,                0.16435,                0.07321,                  2.128,                 3.1556,                 2.0476,               0.018431,              0.0074315,              0.0074315
                      7,                 1.6937,                 2.4583,                 1.5024,                0.44539,                 0.0675,                0.03391,                0.01521,                 2.5964,                 4.5555,                 2.9149,                0.00802,                0.00802,                0.00802
                      8,                 1.6809,                 2.2579,                 1.4988,                0.22336,                0.10461,                0.01362,                0.00538,                 2.6181,                 6.1196,                 3.0204,                0.00769,                0.00769,                0.00769
                      9,                  1.684,                 2.2296,                 1.5044,                 0.0265,                0.13004,                0.00803,                0.00287,                 2.4002,                 19.628,                 2.9099,                0.00736,                0.00736,                0.00736
                     10,                 1.6674,                 2.0546,                 1.5035,                0.05196,                0.13835,                0.01994,                0.00871,                 2.5378,                 39.286,                 2.9864,                0.00703,                0.00703,                0.00703
                     11,                 1.5987,                 2.0456,                 1.4793,                0.28999,                0.22477,                0.15318,                0.06617,                 2.2045,                 3.5434,                 2.5893,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5771,                 1.8875,                 1.4651,                 0.3419,                 0.2571,                0.20584,                0.09285,                 1.9818,                 3.3969,                 2.1411,                0.00637,                0.00637,                0.00637
                     13,                 1.5777,                 1.8527,                 1.4549,                0.45653,                0.37698,                0.35253,                0.17624,                 1.8317,                 2.4942,                 1.8949,                0.00604,                0.00604,                0.00604
                     14,                 1.4924,                  1.776,                 1.4109,                0.26125,                0.21863,                0.15954,                0.06846,                 2.0704,                 4.7735,                  2.192,                0.00571,                0.00571,                0.00571
                     15,                 1.4763,                 1.6773,                 1.3936,                0.46693,                 0.3773,                0.35282,                0.18373,                 1.7733,                 2.9556,                 1.8937,                0.00538,                0.00538,                0.00538
                     16,                 1.4693,                 1.6332,                 1.3972,                0.45427,                0.42334,                0.39789,                0.20599,                 1.7063,                 2.2826,                 1.7528,                0.00505,                0.00505,                0.00505
                     17,                 1.3935,                 1.4817,                 1.3452,                0.64269,                0.48086,                0.49636,                0.26392,                 1.6623,                 2.0403,                 1.6087,                0.00472,                0.00472,                0.00472
                     18,                 1.4315,                 1.4869,                  1.334,                 0.5227,                0.35815,                 0.3379,                0.17659,                 1.8006,                 2.9219,                 1.7763,                0.00439,                0.00439,                0.00439
                     19,                 1.4302,                 1.4775,                 1.3463,                  0.719,                0.53767,                0.61452,                0.34852,                 1.5589,                 1.6049,                 1.5018,                0.00406,                0.00406,                0.00406
                     20,                  1.354,                 1.4382,                 1.3042,                0.59123,                0.48172,                0.49464,                0.27114,                  1.624,                 1.9174,                 1.5346,                0.00373,                0.00373,                0.00373
                     21,                 1.4561,                 1.6121,                 1.3801,                0.46799,                0.39662,                0.35745,                0.19961,                 1.6838,                 2.2938,                 1.5788,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4907,                 1.5488,                  1.417,                0.56655,                0.53127,                0.50016,                 0.2715,                 1.6405,                 1.9077,                  1.502,                0.00307,                0.00307,                0.00307
                     23,                  1.379,                 1.5313,                 1.3339,                0.68235,                0.56869,                0.62063,                0.35864,                 1.5385,                 1.5921,                 1.4518,                0.00274,                0.00274,                0.00274
                     24,                 1.3438,                 1.3571,                  1.294,                0.69673,                0.51676,                0.59546,                0.33987,                 1.5354,                 1.7042,                 1.4561,                0.00241,                0.00241,                0.00241
                     25,                 1.3609,                 1.3668,                  1.325,                0.75641,                0.62557,                0.70498,                0.40709,                 1.4573,                 1.3766,                 1.4128,                0.00208,                0.00208,                0.00208
                     26,                 1.3308,                 1.2821,                 1.2782,                0.74707,                0.64088,                0.70963,                0.41066,                 1.4599,                 1.3844,                 1.4031,                0.00175,                0.00175,                0.00175
                     27,                 1.2909,                  1.214,                 1.2611,                0.78586,                0.67243,                0.74407,                0.43652,                 1.4657,                 1.2421,                 1.4174,                0.00142,                0.00142,                0.00142
                     28,                  1.287,                 1.1514,                 1.2349,                0.77211,                0.68326,                0.75056,                0.44157,                 1.4564,                 1.2455,                 1.3913,                0.00109,                0.00109,                0.00109
                     29,                 1.2293,                 1.1235,                 1.2281,                0.79305,                0.68346,                0.75804,                0.45088,                 1.4417,                 1.2039,                 1.3748,                0.00076,                0.00076,                0.00076
                     30,                 1.2111,                 1.0875,                 1.2116,                  0.809,                0.69208,                0.77127,                0.46456,                 1.4129,                 1.1609,                  1.362,                0.00043,                0.00043,                0.00043
