                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7323,                 4.0235,                 1.6182,                0.00269,                0.66038,                0.02903,                0.01806,                 1.4384,                 3.4027,                 1.4655,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.4601,                 3.6646,                 1.4477,                0.00345,                0.76171,                0.20792,                0.11366,                 1.4444,                 3.2037,                 1.4165,               0.073804,              0.0028043,              0.0028043
                      3,                 1.4919,                 2.9439,                 1.3736,                0.70975,                0.02487,                0.17205,                0.08098,                 1.7445,                  3.185,                 1.5742,                0.06011,              0.0041096,              0.0041096
                      4,                 1.4977,                 2.4509,                 1.3736,                0.19532,                0.15231,                 0.2272,                0.11391,                 1.7092,                 2.8281,                 1.4747,               0.046316,              0.0053159,              0.0053159
                      5,                 1.4658,                 2.2532,                 1.3407,                0.54571,                0.09051,                0.24029,                0.11107,                 1.8917,                 3.0041,                 1.6804,               0.032423,              0.0064232,              0.0064232
                      6,                 1.5093,                 2.2023,                 1.3811,                0.48001,                0.10401,                0.15111,                 0.0697,                 1.9969,                 3.2821,                 1.8881,               0.018431,              0.0074315,              0.0074315
                      7,                 1.5618,                 2.2056,                 1.4405,                0.34029,                0.15366,                0.06192,                 0.0271,                 2.1656,                 4.1512,                 2.3108,                0.00802,                0.00802,                0.00802
                      8,                  1.565,                  2.188,                 1.4297,                0.18745,                0.14462,                0.05462,                0.02313,                 2.2601,                 4.6513,                 2.4104,                0.00769,                0.00769,                0.00769
                      9,                 1.6013,                 2.0351,                 1.4547,                0.20151,                0.33352,                0.12974,                0.05115,                 2.2396,                 9.0043,                  2.617,                0.00736,                0.00736,                0.00736
                     10,                 1.5708,                 2.0078,                 1.4284,                0.29585,                0.33911,                0.21053,                0.09737,                 1.9996,                 10.909,                 2.1513,                0.00703,                0.00703,                0.00703
                     11,                 1.5097,                 1.8905,                 1.3936,                0.18803,                0.24798,                0.07103,                 0.0353,                 1.9793,                 15.494,                 2.0758,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5207,                 1.7769,                 1.4114,                0.24906,                0.17718,                0.10488,                0.04946,                 2.1105,                 5.8736,                 2.1334,                0.00637,                0.00637,                0.00637
                     13,                 1.4794,                 1.7729,                 1.4006,                0.37963,                0.35622,                0.30123,                0.14331,                 1.8931,                 3.4171,                 1.7936,                0.00604,                0.00604,                0.00604
                     14,                 1.5287,                 1.7806,                 1.4135,                 0.4144,                0.39018,                0.34403,                0.17226,                 1.7965,                 3.4781,                 1.7544,                0.00571,                0.00571,                0.00571
                     15,                 1.4195,                 1.5776,                 1.3491,                0.45011,                0.33409,                0.29307,                0.14953,                 1.8331,                 3.5972,                 1.7759,                0.00538,                0.00538,                0.00538
                     16,                 1.3971,                 1.5286,                 1.3386,                0.43031,                0.37875,                0.35388,                0.17812,                 1.9236,                 3.0726,                  1.817,                0.00505,                0.00505,                0.00505
                     17,                 1.4017,                 1.4625,                 1.3291,                0.62477,                0.49655,                0.50376,                0.27194,                 1.7289,                 1.8734,                 1.5911,                0.00472,                0.00472,                0.00472
                     18,                 1.3578,                 1.4259,                 1.2993,                0.43393,                0.38214,                0.29321,                0.15777,                 1.8196,                  3.543,                 1.7971,                0.00439,                0.00439,                0.00439
                     19,                 1.3668,                 1.3994,                 1.2974,                0.57051,                0.39725,                0.41469,                0.22752,                 1.7501,                 2.4585,                 1.6667,                0.00406,                0.00406,                0.00406
                     20,                 1.3024,                 1.2807,                 1.2717,                0.63369,                0.49448,                0.50291,                0.27336,                  1.693,                  1.864,                 1.5604,                0.00373,                0.00373,                0.00373
                     21,                 1.4082,                 1.5423,                 1.3479,                 0.6765,                0.49408,                0.53065,                 0.2828,                 1.6981,                 1.7761,                 1.5456,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3653,                 1.4545,                 1.3335,                0.68987,                0.52278,                0.56048,                0.30072,                 1.6229,                 1.6499,                 1.5119,                0.00307,                0.00307,                0.00307
                     23,                 1.3216,                 1.3844,                 1.2678,                0.74995,                0.61077,                0.67219,                0.37412,                 1.5561,                 1.4057,                 1.4389,                0.00274,                0.00274,                0.00274
                     24,                  1.296,                 1.2924,                 1.2644,                0.75813,                0.65378,                0.70012,                0.40108,                 1.5132,                 1.3606,                 1.4046,                0.00241,                0.00241,                0.00241
                     25,                 1.2568,                 1.1925,                  1.222,                0.75504,                0.64126,                 0.6949,                0.39715,                 1.5083,                 1.4122,                 1.4095,                0.00208,                0.00208,                0.00208
                     26,                 1.2335,                 1.2318,                 1.2205,                0.78394,                 0.6364,                0.70752,                 0.4157,                 1.4578,                 1.3494,                 1.3703,                0.00175,                0.00175,                0.00175
                     27,                 1.1944,                 1.0812,                 1.2082,                0.74737,                0.64763,                0.71192,                0.42404,                 1.4529,                 1.3172,                 1.3704,                0.00142,                0.00142,                0.00142
                     28,                 1.2162,                 1.1085,                 1.1871,                0.82381,                0.68681,                0.76523,                0.45453,                 1.4434,                  1.188,                 1.3582,                0.00109,                0.00109,                0.00109
                     29,                 1.1304,                 1.0305,                 1.1514,                0.84421,                0.68544,                0.77775,                0.47645,                 1.3889,                 1.1318,                 1.3382,                0.00076,                0.00076,                0.00076
                     30,                 1.1584,                 1.0193,                 1.1733,                0.84151,                0.69184,                0.78025,                0.47863,                 1.3907,                 1.1168,                 1.3326,                0.00043,                0.00043,                0.00043
