                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8344,                 4.0866,                 1.6756,                0.00261,                0.63445,                0.01437,                0.00634,                 1.4944,                 3.4107,                 1.4757,                 0.0901,                 0.0011,                 0.0011
                      2,                 1.6544,                 3.7931,                 1.5391,                 0.0031,                 0.7675,                0.11055,                0.05948,                 1.4059,                 3.2025,                 1.3375,               0.079224,              0.0022241,              0.0022241
                      3,                  1.538,                 3.1152,                 1.4411,                0.00317,                0.81213,                0.17326,                0.09303,                 1.4235,                 3.1311,                 1.2947,               0.068269,               0.003269,               0.003269
                      4,                 1.5512,                 2.6043,                 1.4123,                0.00332,                0.84858,                0.19898,                0.10358,                 1.4087,                 3.0174,                 1.3107,               0.057235,              0.0042347,              0.0042347
                      5,                 1.5445,                 2.3403,                 1.3828,                0.75339,                0.02934,                0.22905,                0.10056,                  1.595,                 3.0363,                 1.4159,               0.046121,              0.0051212,              0.0051212
                      6,                 1.5374,                  2.306,                 1.3828,                0.77469,                0.06547,                0.19939,                0.09848,                 1.5344,                  3.173,                 1.5093,               0.034929,              0.0059285,              0.0059285
                      7,                 1.5255,                 2.2219,                 1.3737,                 0.6296,                0.17793,                0.28859,                0.14732,                 1.6872,                 2.9085,                 1.6987,               0.023657,              0.0066566,              0.0066566
                      8,                 1.6088,                 2.1813,                 1.3873,                0.38304,                0.16599,                0.12688,                0.05505,                 2.0595,                 3.5645,                 2.2261,               0.012305,              0.0073055,              0.0073055
                      9,                 1.6219,                 2.1496,                 1.4133,                0.41673,                0.06205,                0.04206,                0.01686,                 2.4801,                 3.8522,                 2.5271,                0.00736,                0.00736,                0.00736
                     10,                 1.6218,                 2.0912,                 1.4213,                0.23933,                0.36258,                0.12718,                0.05081,                 2.2656,                 6.8673,                 2.3135,                0.00703,                0.00703,                0.00703
                     11,                 1.6234,                 1.9965,                 1.4338,                0.11418,                0.24856,                 0.0563,                0.01926,                 2.5729,                  18.54,                 2.8956,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6211,                 1.9423,                 1.4036,                0.22248,                0.23359,                0.09119,                0.03572,                 2.4977,                 4.0659,                 2.9252,                0.00637,                0.00637,                0.00637
                     13,                 1.5854,                 1.8761,                 1.4208,                0.27893,                0.24935,                0.16682,                0.07114,                  2.092,                 3.1984,                 2.2092,                0.00604,                0.00604,                0.00604
                     14,                 1.5414,                 1.7238,                 1.3575,                 0.4738,                0.35306,                0.32742,                0.14808,                 1.8808,                 2.8973,                 1.9117,                0.00571,                0.00571,                0.00571
                     15,                 1.5607,                  1.767,                 1.3763,                0.43284,                0.48736,                0.34669,                0.17229,                 1.7335,                 3.9514,                 1.7445,                0.00538,                0.00538,                0.00538
                     16,                 1.4857,                 1.6857,                 1.3413,                0.37312,                 0.4089,                0.26649,                0.13735,                 1.7393,                 4.2855,                 1.8092,                0.00505,                0.00505,                0.00505
                     17,                 1.4862,                 1.5831,                 1.3478,                0.53613,                0.34317,                0.32268,                0.15688,                 1.7723,                  2.732,                 1.8161,                0.00472,                0.00472,                0.00472
                     18,                 1.4397,                 1.5323,                  1.318,                0.58116,                0.17744,                0.22278,                0.11241,                  1.798,                 3.1629,                 1.8798,                0.00439,                0.00439,                0.00439
                     19,                 1.4074,                  1.476,                  1.322,                0.38682,                 0.3166,                0.19799,                0.09057,                 1.8455,                 3.2607,                 1.9392,                0.00406,                0.00406,                0.00406
                     20,                 1.4193,                 1.4479,                 1.3145,                0.60738,                0.49156,                0.50975,                0.23914,                 1.7331,                 1.9559,                 1.7189,                0.00373,                0.00373,                0.00373
                     21,                 1.4639,                 1.6463,                 1.3595,                0.67558,                0.53134,                0.56623,                0.29982,                 1.6732,                 1.7434,                 1.6055,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3692,                 1.4882,                 1.3167,                0.60494,                0.55399,                0.56911,                0.31087,                 1.6019,                 1.7802,                 1.5364,                0.00307,                0.00307,                0.00307
                     23,                 1.3536,                 1.4373,                 1.3031,                0.48718,                0.41209,                0.32401,                0.17184,                  1.713,                 2.7904,                 1.6549,                0.00274,                0.00274,                0.00274
                     24,                 1.3262,                 1.3729,                 1.2717,                0.62687,                0.48775,                0.52233,                0.28569,                 1.6072,                 1.9277,                 1.4971,                0.00241,                0.00241,                0.00241
                     25,                 1.2598,                 1.2759,                 1.2294,                0.69824,                0.50252,                0.56975,                0.31686,                 1.5451,                 1.7353,                 1.4807,                0.00208,                0.00208,                0.00208
                     26,                 1.2685,                 1.2869,                 1.2391,                0.69819,                0.60691,                0.66134,                0.37933,                  1.501,                 1.5037,                 1.4478,                0.00175,                0.00175,                0.00175
                     27,                 1.2461,                 1.2309,                 1.2268,                0.74148,                0.61919,                0.68817,                0.40213,                 1.4727,                 1.4096,                 1.4383,                0.00142,                0.00142,                0.00142
                     28,                 1.2361,                 1.1624,                 1.2257,                0.75865,                0.63462,                0.70809,                0.41956,                 1.4516,                 1.3799,                 1.4104,                0.00109,                0.00109,                0.00109
                     29,                 1.1769,                 1.1283,                 1.1784,                0.78148,                 0.6403,                0.71827,                0.43076,                  1.433,                 1.3154,                 1.3908,                0.00076,                0.00076,                0.00076
                     30,                 1.1443,                 1.0882,                 1.1651,                0.73703,                0.64053,                0.70692,                0.42409,                 1.4237,                 1.3787,                 1.3845,                0.00043,                0.00043,                0.00043
