                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7866,                 4.0793,                 1.6651,                0.00267,                0.65226,                0.02822,                0.01687,                 1.4467,                 3.4073,                 1.4628,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.6423,                 3.8322,                 1.5804,                 0.0031,                  0.783,                0.16042,                0.08842,                 1.3726,                 3.1532,                 1.3075,               0.073804,              0.0028043,              0.0028043
                      3,                 1.5277,                 3.2187,                 1.4401,                0.72515,                0.02758,                0.15329,                0.07101,                 1.6668,                 3.2231,                 1.5355,                0.06011,              0.0041096,              0.0041096
                      4,                 1.5398,                 2.7408,                 1.4436,                0.63647,                0.09295,                0.28297,                0.15537,                 1.5105,                 2.8356,                 1.3452,               0.046316,              0.0053159,              0.0053159
                      5,                  1.573,                 2.5044,                 1.4393,                0.53413,                0.11888,                0.24901,                0.12924,                 1.8328,                 2.9478,                 1.6506,               0.032423,              0.0064232,              0.0064232
                      6,                 1.6866,                 2.5596,                 1.5384,                0.36162,                0.16916,                0.12304,                0.05732,                  2.021,                 3.5242,                  2.095,               0.018431,              0.0074315,              0.0074315
                      7,                 1.6901,                 2.4278,                 1.5578,                0.02661,                0.15672,                0.02331,                0.00927,                 2.3408,                 6.4005,                 2.5234,                0.00802,                0.00802,                0.00802
                      8,                 1.7588,                 2.4287,                 1.5885,                0.24189,                   0.25,                0.14552,                0.05868,                 2.1382,                 4.8534,                  2.352,                0.00769,                0.00769,                0.00769
                      9,                  1.765,                 2.3529,                 1.6027,                  0.163,                0.30525,                0.10807,                0.03976,                  2.374,                 9.0801,                 2.4282,                0.00736,                0.00736,                0.00736
                     10,                 1.7142,                 2.2334,                 1.5618,                0.26034,                0.38662,                 0.1958,                0.09156,                  2.051,                 10.089,                 2.2344,                0.00703,                0.00703,                0.00703
                     11,                 1.6413,                 2.0782,                 1.5448,                0.28873,                0.41229,                0.22844,                0.10989,                 2.1816,                 8.5675,                 2.5637,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6479,                 1.9305,                  1.498,                0.34799,                0.29939,                0.21478,                0.10009,                 1.9887,                 5.1507,                 2.1389,                0.00637,                0.00637,                0.00637
                     13,                 1.6172,                 1.9421,                 1.5125,                0.26757,                0.32097,                0.16014,                0.08113,                 1.8162,                 5.8982,                 1.8283,                0.00604,                0.00604,                0.00604
                     14,                 1.5794,                  1.816,                 1.4826,                0.39523,                 0.3342,                0.23923,                0.11397,                 1.8497,                 4.0526,                 1.8259,                0.00571,                0.00571,                0.00571
                     15,                 1.5521,                 1.7556,                 1.4625,                0.54271,                0.47179,                  0.441,                 0.2307,                  1.718,                 2.2673,                 1.7062,                0.00538,                0.00538,                0.00538
                     16,                 1.4711,                 1.6167,                 1.3909,                0.56571,                0.46359,                0.46033,                0.25377,                 1.6854,                 2.0746,                 1.6223,                0.00505,                0.00505,                0.00505
                     17,                 1.4262,                 1.5831,                  1.364,                0.52968,                0.44292,                0.43502,                0.23191,                 1.7168,                 2.0762,                 1.6475,                0.00472,                0.00472,                0.00472
                     18,                 1.4245,                 1.5407,                 1.3606,                0.70434,                0.54577,                0.59216,                0.33134,                 1.5916,                 1.7586,                 1.5598,                0.00439,                0.00439,                0.00439
                     19,                 1.4122,                 1.4974,                 1.3642,                0.68471,                0.56081,                0.60119,                0.32633,                 1.6197,                 1.7344,                 1.5462,                0.00406,                0.00406,                0.00406
                     20,                 1.3716,                  1.431,                 1.3227,                0.70214,                0.53434,                0.58323,                0.32589,                  1.602,                  1.799,                 1.4569,                0.00373,                0.00373,                0.00373
                     21,                 1.4804,                 1.6328,                 1.3786,                0.65034,                0.50881,                0.54577,                0.29915,                 1.6476,                 2.0055,                 1.5081,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4586,                 1.5879,                 1.3877,                0.71956,                0.56082,                0.62133,                0.35209,                 1.5666,                 1.6635,                 1.4513,                0.00307,                0.00307,                0.00307
                     23,                 1.4008,                 1.4727,                 1.3493,                0.76994,                0.63889,                0.70855,                0.41043,                 1.4886,                 1.4097,                 1.3973,                0.00274,                0.00274,                0.00274
                     24,                 1.3858,                 1.3841,                 1.3272,                0.70958,                0.60326,                 0.6439,                0.35824,                 1.5812,                 1.5561,                 1.4788,                0.00241,                0.00241,                0.00241
                     25,                 1.4051,                 1.3374,                 1.3386,                0.72965,                0.64288,                0.71013,                  0.408,                 1.4746,                 1.3901,                 1.4053,                0.00208,                0.00208,                0.00208
                     26,                 1.2392,                 1.2347,                 1.2343,                0.80747,                0.64209,                0.73059,                0.43447,                  1.456,                    1.3,                 1.3944,                0.00175,                0.00175,                0.00175
                     27,                 1.3099,                 1.2346,                 1.2822,                0.81458,                  0.658,                0.73774,                0.42442,                 1.4826,                 1.2602,                 1.4285,                0.00142,                0.00142,                0.00142
                     28,                 1.2881,                 1.1909,                 1.2634,                0.83113,                0.69817,                0.78002,                0.46645,                 1.4226,                 1.1648,                 1.3651,                0.00109,                0.00109,                0.00109
                     29,                  1.248,                 1.1282,                 1.2492,                0.83259,                0.68858,                0.77002,                0.45852,                 1.4403,                 1.1848,                 1.3689,                0.00076,                0.00076,                0.00076
                     30,                 1.2014,                 1.1036,                 1.2107,                0.82414,                0.69015,                0.77433,                0.46467,                 1.4194,                 1.1663,                 1.3581,                0.00043,                0.00043,                0.00043
