                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7879,                 4.0797,                 1.6703,                0.00273,                 0.6702,                0.01776,                0.01111,                 1.4798,                 3.3817,                 1.4557,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.6711,                 3.9484,                   1.58,                0.00311,                0.77853,                0.06171,                0.03655,                 1.3601,                  3.177,                 1.3175,               0.082837,              0.0018373,              0.0018373
                      3,                 1.5506,                 3.7662,                 1.4694,                0.00344,                0.78292,                0.11443,                  0.054,                 1.5012,                 3.2206,                 1.4145,               0.073709,              0.0027086,              0.0027086
                      4,                 1.5286,                 3.3931,                 1.3996,                0.00313,                 0.8005,                0.17584,                0.07276,                 1.6217,                 3.1725,                 1.4099,               0.064514,              0.0035139,              0.0035139
                      5,                 1.5625,                 2.9668,                 1.3793,                0.43598,                0.20451,                  0.216,                0.09724,                  1.619,                 3.1091,                 1.3865,               0.055253,              0.0042532,              0.0042532
                      6,                 1.5367,                 2.6088,                 1.3715,                0.75207,                0.06396,                0.24478,                 0.1106,                   1.59,                 2.9512,                 1.4329,               0.045927,              0.0049265,              0.0049265
                      7,                 1.5797,                  2.476,                 1.3707,                0.68941,                0.11415,                 0.3418,                0.16832,                 1.5408,                 2.7693,                 1.4303,               0.036534,              0.0055338,              0.0055338
                      8,                 1.5408,                 2.4263,                 1.3664,                0.54775,                0.26342,                 0.3102,                0.14436,                 1.6953,                 2.7295,                 1.5637,               0.027075,              0.0060751,              0.0060751
                      9,                 1.5973,                 2.2371,                  1.382,                0.52541,                0.16701,                0.27254,                0.13293,                 1.8508,                 3.0281,                 1.7177,                0.01755,              0.0065504,              0.0065504
                     10,                 1.6247,                 2.2716,                 1.4239,                0.35436,                0.15359,                0.12996,                0.05648,                 2.0213,                 3.0377,                 1.8441,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.6556,                 2.3199,                  1.451,                0.28555,                0.14414,                0.11927,                0.04941,                 2.1258,                 3.1812,                 2.0012,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.6043,                 2.1737,                 1.4569,                0.17534,                0.21132,                0.09746,                 0.0351,                 2.4158,                 6.4977,                 2.3894,                0.00637,                0.00637,                0.00637
                     13,                  1.628,                 2.0639,                 1.4907,                0.41451,                0.38705,                 0.3216,                0.15396,                 1.8442,                 2.9888,                 1.9041,                0.00604,                0.00604,                0.00604
                     14,                 1.5682,                 2.0077,                 1.4448,                0.39334,                0.18925,                0.17264,                0.07496,                 2.1815,                 4.0779,                  2.423,                0.00571,                0.00571,                0.00571
                     15,                 1.5509,                 1.9398,                 1.4362,                0.39355,                0.28086,                0.25285,                0.10771,                 2.0949,                 3.3963,                 2.3807,                0.00538,                0.00538,                0.00538
                     16,                 1.5471,                 1.8848,                 1.4015,                0.32188,                0.35692,                0.22328,                 0.1088,                 1.9415,                 4.1969,                 2.0808,                0.00505,                0.00505,                0.00505
                     17,                  1.491,                 1.7665,                 1.3989,                0.30037,                0.22139,                0.12717,                0.05826,                 2.0106,                  4.484,                  2.161,                0.00472,                0.00472,                0.00472
                     18,                 1.4715,                 1.7555,                 1.3923,                0.29412,                 0.2153,                0.08784,                0.04378,                 2.1468,                 4.9009,                 2.3138,                0.00439,                0.00439,                0.00439
                     19,                 1.4404,                 1.6676,                 1.3481,                0.38745,                 0.3717,                0.27223,                0.13912,                  1.858,                 3.0383,                  1.906,                0.00406,                0.00406,                0.00406
                     20,                 1.3972,                 1.6145,                 1.3175,                0.53714,                0.43077,                0.40962,                0.22415,                 1.7089,                 2.2274,                 1.6675,                0.00373,                0.00373,                0.00373
                     21,                 1.4313,                 1.7233,                 1.3589,                0.56374,                0.43132,                 0.4175,                0.21976,                 1.7783,                 2.2337,                  1.659,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4026,                 1.6468,                  1.326,                0.46829,                0.35428,                0.33673,                0.16577,                  1.925,                 2.5955,                 1.8305,                0.00307,                0.00307,                0.00307
                     23,                 1.3722,                 1.5582,                  1.277,                0.60686,                0.46875,                0.48542,                0.25794,                 1.7501,                 2.0227,                 1.6767,                0.00274,                0.00274,                0.00274
                     24,                 1.3743,                 1.4766,                 1.3008,                0.61266,                0.52956,                0.53029,                0.27793,                 1.6299,                 1.8159,                 1.5458,                0.00241,                0.00241,                0.00241
                     25,                 1.2874,                 1.4218,                  1.244,                0.69297,                0.56031,                0.59137,                0.32439,                 1.5609,                 1.6545,                 1.4677,                0.00208,                0.00208,                0.00208
                     26,                 1.2858,                 1.4658,                 1.2607,                0.75701,                0.60104,                0.66595,                0.37702,                 1.5107,                 1.4628,                 1.4381,                0.00175,                0.00175,                0.00175
                     27,                 1.2651,                 1.3362,                 1.2403,                0.74918,                0.60294,                0.67221,                0.39086,                 1.4671,                 1.4234,                 1.3845,                0.00142,                0.00142,                0.00142
                     28,                 1.2364,                 1.2952,                 1.2024,                0.75221,                0.62429,                 0.6866,                0.39753,                 1.4582,                 1.3663,                 1.3676,                0.00109,                0.00109,                0.00109
                     29,                  1.194,                 1.2501,                 1.1886,                0.79143,                0.65457,                0.72437,                0.42451,                 1.4782,                 1.3097,                 1.3751,                0.00076,                0.00076,                0.00076
                     30,                 1.1702,                 1.1977,                 1.1597,                0.79794,                0.65839,                0.72951,                0.43024,                 1.4467,                 1.2748,                 1.3515,                0.00043,                0.00043,                0.00043
