                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.4446,                 2.4406,                  1.319,                0.76402,                0.08445,                0.22127,                0.09936,                  1.668,                 2.8947,                 1.3677,               0.049618,               0.003618,               0.003618
                     12,                 1.3729,                 2.2641,                 1.2854,                0.76383,                0.14144,                0.29422,                0.14615,                  1.578,                 2.8786,                 1.3541,               0.044758,              0.0037583,              0.0037583
                     13,                  1.414,                 2.3272,                 1.3293,                 0.7451,                0.18538,                0.34164,                0.17056,                 1.5019,                 2.7356,                 1.2895,               0.039866,              0.0038656,              0.0038656
                     14,                 1.3981,                 2.1012,                 1.3146,                0.76376,                0.18532,                0.36001,                0.18316,                 1.5444,                 2.7174,                 1.3152,                0.03494,              0.0039399,              0.0039399
                     15,                 1.3838,                 2.0649,                 1.2848,                0.78306,                0.15785,                0.36672,                0.18824,                 1.5562,                 2.7707,                 1.3613,               0.029981,              0.0039812,              0.0039812
                     16,                 1.3155,                 1.9752,                 1.2878,                0.73686,                0.11524,                0.29903,                0.14985,                 1.5916,                  2.956,                 1.4332,               0.024989,              0.0039895,              0.0039895
                     17,                 1.3715,                 1.8987,                 1.2902,                0.58817,                0.07913,                0.18186,                0.09161,                 1.6763,                 3.1096,                 1.5064,               0.019965,              0.0039648,              0.0039648
                     18,                  1.334,                 1.8227,                 1.3065,                0.70671,                0.19699,                0.34948,                0.16568,                 1.7301,                 2.8363,                 1.4772,               0.014907,              0.0039071,              0.0039071
                     19,                 1.3344,                 1.7928,                  1.277,                0.50867,                0.24397,                 0.2466,                0.10254,                 1.9602,                 3.0422,                 1.7483,              0.0098164,              0.0038164,              0.0038164
                     20,                  1.367,                 1.7557,                 1.3012,                0.49022,                0.29844,                0.27368,                0.12593,                 1.8123,                 3.1845,                 1.6511,              0.0046927,              0.0036927,              0.0036927
                     21,                 1.3168,                 2.0419,                 1.2593,                 0.5186,                0.22219,                0.23143,                0.11143,                 1.8428,                 3.2669,                   1.78,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.305,                 1.9504,                 1.2451,                0.55948,                0.16052,                 0.2591,                 0.1362,                 1.7764,                 3.1795,                 1.6969,                0.00307,                0.00307,                0.00307
                     23,                 1.3186,                 1.8442,                  1.244,                0.55316,                 0.1675,                0.24985,                0.12472,                 1.7836,                 3.1538,                 1.6658,                0.00274,                0.00274,                0.00274
                     24,                 1.2716,                 1.8016,                 1.2239,                0.55517,                0.30448,                0.34609,                0.15358,                 1.8392,                 2.6505,                 1.6172,                0.00241,                0.00241,                0.00241
                     25,                 1.2141,                 1.7457,                 1.1986,                0.55501,                0.38303,                0.39477,                0.18058,                  1.772,                  2.355,                 1.5281,                0.00208,                0.00208,                0.00208
                     26,                 1.2084,                 1.6554,                 1.1858,                0.54388,                0.42029,                0.41768,                0.19021,                 1.7781,                 2.2501,                 1.5289,                0.00175,                0.00175,                0.00175
                     27,                 1.1763,                 1.6479,                 1.1758,                0.54624,                0.44164,                0.42937,                0.21165,                 1.7188,                 2.2039,                 1.5043,                0.00142,                0.00142,                0.00142
                     28,                 1.1496,                 1.6098,                  1.165,                0.57692,                0.47177,                0.48225,                0.23924,                 1.6963,                 2.0492,                 1.4972,                0.00109,                0.00109,                0.00109
                     29,                 1.1423,                 1.4976,                 1.1474,                 0.6203,                0.49379,                0.53472,                0.27665,                 1.6296,                 1.9394,                 1.4238,                0.00076,                0.00076,                0.00076
                     30,                 1.0893,                 1.5153,                 1.1235,                0.65247,                0.54583,                0.59731,                0.32388,                 1.5638,                 1.7809,                 1.3739,                0.00043,                0.00043,                0.00043
