                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7361,                 4.0645,                 1.6412,                0.00273,                0.70054,                0.07034,                0.03974,                 1.4792,                 3.3995,                  1.482,                 0.0919,                 0.0009,                 0.0009
                      2,                 1.5882,                 3.9077,                 1.5451,                0.00307,                0.76817,                0.12079,                0.06662,                 1.3755,                 3.2092,                 1.3519,               0.082837,              0.0018373,              0.0018373
                      3,                  1.487,                 3.6473,                 1.4156,                0.00335,                0.82165,                0.09112,                0.04358,                 1.5248,                 3.1948,                 1.3821,               0.073709,              0.0027086,              0.0027086
                      4,                 1.5198,                 3.2169,                  1.417,                0.00277,                0.65266,                 0.0316,                0.01146,                 2.1594,                 3.3673,                 1.6266,               0.064514,              0.0035139,              0.0035139
                      5,                 1.4848,                 2.6867,                 1.3932,                0.78505,                0.02343,                0.09495,                0.03982,                  2.144,                 3.3132,                 1.5741,               0.055253,              0.0042532,              0.0042532
                      6,                 1.4601,                 2.4883,                 1.3844,                 0.8463,                0.06639,                0.31114,                0.15116,                  1.637,                 2.9821,                 1.4301,               0.045927,              0.0049265,              0.0049265
                      7,                 1.4533,                 2.2045,                 1.3522,                0.66301,                0.08702,                 0.3092,                0.13366,                 1.7564,                 2.9203,                 1.5063,               0.036534,              0.0055338,              0.0055338
                      8,                 1.4684,                 2.2452,                 1.3644,                0.66652,                0.09767,                0.31298,                0.15908,                 1.6927,                 3.0149,                 1.6529,               0.027075,              0.0060751,              0.0060751
                      9,                 1.4816,                 2.1161,                 1.3685,                0.50361,                 0.1552,                0.22579,                0.12316,                 1.7247,                 3.0982,                 1.7292,                0.01755,              0.0065504,              0.0065504
                     10,                 1.5004,                 2.1075,                 1.3684,                0.52934,                0.18103,                0.22048,                0.11113,                 1.8595,                 3.0596,                 1.7851,              0.0079597,              0.0069597,              0.0069597
                     11,                 1.5628,                 2.0665,                 1.3897,                0.21687,                0.23606,                0.09936,                0.04686,                  1.988,                 3.8223,                 1.9188,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5298,                 2.0413,                 1.3883,                0.27198,                 0.3079,                0.19132,                0.08904,                   2.03,                 3.6761,                 2.0141,                0.00637,                0.00637,                0.00637
                     13,                 1.5214,                 1.9845,                 1.3998,                0.21358,                0.36022,                0.15415,                0.05741,                 2.3812,                 7.3846,                 2.6557,                0.00604,                0.00604,                0.00604
                     14,                  1.505,                 1.9523,                 1.4141,                0.40495,                0.34152,                 0.2692,                 0.1242,                 1.9264,                 3.8928,                 1.9953,                0.00571,                0.00571,                0.00571
                     15,                 1.4443,                 1.7996,                 1.3602,                 0.3884,                0.36751,                0.27366,                0.13172,                 1.8245,                 4.3174,                 1.8693,                0.00538,                0.00538,                0.00538
                     16,                 1.4312,                 1.7081,                 1.3634,                0.35564,                0.29437,                0.22963,                0.09936,                 2.1262,                 2.9115,                 2.1793,                0.00505,                0.00505,                0.00505
                     17,                 1.4044,                 1.6961,                 1.3578,                0.45918,                0.37119,                0.32266,                0.16209,                 1.7987,                 2.6064,                 1.8258,                0.00472,                0.00472,                0.00472
                     18,                 1.4063,                 1.5776,                 1.3116,                0.33795,                 0.3363,                0.25189,                0.11807,                 1.7998,                 2.6097,                 1.7677,                0.00439,                0.00439,                0.00439
                     19,                 1.3392,                 1.5204,                 1.2964,                0.51357,                0.46695,                0.40737,                0.21839,                 1.6404,                 2.4737,                 1.5857,                0.00406,                0.00406,                0.00406
                     20,                  1.346,                 1.5167,                 1.2934,                 0.5735,                0.50065,                 0.4853,                0.27149,                  1.559,                 1.9881,                 1.4998,                0.00373,                0.00373,                0.00373
                     21,                 1.3627,                 1.6317,                  1.288,                0.18331,                0.31349,                0.12929,                0.07055,                 1.7036,                 3.2898,                 1.6629,                 0.0034,                 0.0034,                 0.0034
                     22,                  1.302,                 1.5391,                 1.2286,                0.54365,                0.42889,                0.43479,                0.23756,                 1.6436,                 2.3908,                 1.5708,                0.00307,                0.00307,                0.00307
                     23,                 1.2569,                 1.4688,                 1.2176,                0.65763,                0.49921,                0.53941,                0.29233,                 1.6445,                 1.9091,                 1.5599,                0.00274,                0.00274,                0.00274
                     24,                 1.2794,                 1.4256,                 1.2254,                0.68259,                0.57815,                0.62843,                 0.3525,                 1.5802,                 1.6575,                  1.423,                0.00241,                0.00241,                0.00241
                     25,                  1.256,                  1.375,                 1.2159,                0.63498,                0.48541,                 0.5139,                0.27247,                 1.6044,                 1.8417,                 1.4584,                0.00208,                0.00208,                0.00208
                     26,                 1.2518,                 1.3072,                 1.2195,                0.62214,                0.52895,                0.55245,                0.31261,                 1.5127,                 1.6743,                 1.3979,                0.00175,                0.00175,                0.00175
                     27,                 1.1938,                 1.2537,                 1.1751,                0.61742,                0.54909,                 0.5701,                 0.3332,                 1.4658,                 1.6848,                  1.364,                0.00142,                0.00142,                0.00142
                     28,                 1.1786,                 1.2015,                 1.1731,                0.73278,                0.60363,                0.66623,                0.38735,                 1.4512,                  1.448,                 1.3586,                0.00109,                0.00109,                0.00109
                     29,                 1.1481,                 1.1896,                  1.157,                0.75311,                0.62936,                 0.6966,                0.41028,                   1.44,                 1.3751,                 1.3636,                0.00076,                0.00076,                0.00076
                     30,                 1.1232,                 1.1587,                 1.1488,                0.80661,                0.66752,                0.74694,                0.44603,                 1.3997,                 1.2325,                 1.3258,                0.00043,                0.00043,                0.00043
