                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6658,                 3.9495,                 1.5729,                0.00288,                0.70761,                0.04708,                0.02871,                 1.4376,                 3.2253,                  1.391,                 0.0874,                 0.0014,                 0.0014
                      2,                 1.5206,                 3.6864,                 1.4553,                0.00302,                0.77697,                0.13547,                0.06506,                 1.7008,                 3.2061,                 1.4323,               0.073804,              0.0028043,              0.0028043
                      3,                 1.4517,                 3.0318,                 1.3555,                0.84886,                0.03454,                0.19319,                0.08028,                   1.77,                 3.1176,                 1.5089,                0.06011,              0.0041096,              0.0041096
                      4,                 1.5212,                 2.5908,                 1.3291,                0.71662,                0.04655,                0.18651,                0.07056,                 1.9924,                 2.9914,                 1.5028,               0.046316,              0.0053159,              0.0053159
                      5,                  1.514,                 2.2718,                 1.3466,                0.69762,                 0.0252,                0.15281,                0.06986,                 1.9603,                  3.439,                 1.9901,               0.032423,              0.0064232,              0.0064232
                      6,                 1.5605,                  2.259,                 1.4123,                0.38882,                0.13714,                0.13436,                0.05516,                 2.0206,                 3.0873,                 1.7806,               0.018431,              0.0074315,              0.0074315
                      7,                 1.6025,                 2.2483,                 1.4608,                0.12951,                0.13689,                0.05485,                0.01934,                 2.4183,                 4.2664,                 2.0449,                0.00802,                0.00802,                0.00802
                      8,                 1.6023,                   2.12,                 1.4749,                0.06643,                0.09888,                0.02482,                0.00929,                 2.4972,                 5.6532,                 2.5069,                0.00769,                0.00769,                0.00769
                      9,                 1.6036,                 2.0663,                 1.4887,                0.13199,                0.21583,                0.05243,                0.01961,                 2.4302,                 12.214,                 2.8329,                0.00736,                0.00736,                0.00736
                     10,                 1.5711,                 1.9895,                 1.4644,                 0.0416,                0.05805,                0.01559,                0.00487,                 2.3813,                 18.804,                 2.9578,                0.00703,                0.00703,                0.00703
                     11,                 1.5727,                 1.8432,                 1.4882,                0.17652,                0.18602,                0.10686,                0.03926,                  2.318,                 4.1066,                 2.7783,                 0.0067,                 0.0067,                 0.0067
                     12,                 1.5033,                 1.7678,                 1.4213,                0.31403,                0.26245,                0.18644,                 0.0765,                 2.1459,                 3.3064,                 2.3167,                0.00637,                0.00637,                0.00637
                     13,                 1.4786,                 1.6912,                 1.3941,                0.28481,                0.22197,                0.15268,                0.07373,                 1.9844,                 3.7152,                 2.1729,                0.00604,                0.00604,                0.00604
                     14,                 1.4588,                 1.6578,                 1.3876,                0.49397,                0.40171,                0.33585,                0.17657,                 1.7488,                 3.4813,                  1.715,                0.00571,                0.00571,                0.00571
                     15,                 1.4647,                 1.6309,                 1.3854,                0.35957,                0.27137,                0.23568,                0.10712,                 1.9871,                 2.9475,                 2.0253,                0.00538,                0.00538,                0.00538
                     16,                 1.3855,                 1.5056,                 1.3511,                0.36799,                0.28356,                 0.2663,                0.12704,                 1.9314,                 3.2068,                 1.9825,                0.00505,                0.00505,                0.00505
                     17,                 1.3372,                 1.4635,                 1.3012,                0.32887,                0.30496,                0.25303,                0.12539,                  1.878,                 3.0714,                 1.8993,                0.00472,                0.00472,                0.00472
                     18,                 1.3872,                 1.4226,                   1.33,                0.59334,                0.48968,                0.50027,                0.27961,                 1.6018,                 1.8866,                 1.5586,                0.00439,                0.00439,                0.00439
                     19,                 1.3332,                 1.3526,                 1.2912,                0.47368,                0.39486,                0.37941,                0.20346,                 1.7263,                  2.388,                 1.6889,                0.00406,                0.00406,                0.00406
                     20,                 1.3238,                 1.3082,                 1.2813,                0.71084,                  0.559,                0.60922,                0.34013,                 1.5556,                 1.6116,                 1.4726,                0.00373,                0.00373,                0.00373
                     21,                 1.3557,                 1.5121,                 1.3047,                0.68224,                0.57982,                0.62141,                0.34714,                  1.611,                  1.687,                  1.477,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.3507,                 1.4299,                 1.3099,                0.72167,                0.61202,                0.66861,                0.36338,                 1.5794,                 1.4653,                 1.4677,                0.00307,                0.00307,                0.00307
                     23,                 1.3485,                 1.3421,                 1.3158,                 0.7645,                0.61822,                0.67901,                0.39329,                   1.52,                 1.4627,                 1.4082,                0.00274,                0.00274,                0.00274
                     24,                 1.2969,                 1.2669,                 1.2791,                0.70955,                0.58955,                0.63173,                0.34382,                 1.5957,                 1.5596,                 1.4342,                0.00241,                0.00241,                0.00241
                     25,                 1.2352,                 1.1779,                 1.2356,                0.78326,                0.63143,                0.70603,                0.39634,                  1.553,                 1.3504,                 1.4412,                0.00208,                0.00208,                0.00208
                     26,                 1.1944,                 1.1739,                 1.2093,                 0.7875,                0.62888,                0.70605,                0.41503,                 1.5109,                 1.3584,                 1.4134,                0.00175,                0.00175,                0.00175
                     27,                 1.1909,                 1.1651,                 1.2024,                0.78387,                0.65313,                0.73032,                0.43811,                 1.4549,                 1.2346,                 1.3793,                0.00142,                0.00142,                0.00142
                     28,                  1.186,                 1.0415,                 1.1961,                0.76384,                0.60075,                0.67753,                0.41267,                  1.509,                 1.5002,                 1.4138,                0.00109,                0.00109,                0.00109
                     29,                 1.1353,                 1.0807,                  1.184,                0.81215,                0.68587,                0.76314,                0.46631,                  1.402,                 1.1502,                 1.3502,                0.00076,                0.00076,                0.00076
                     30,                 1.1117,                0.99025,                 1.1545,                0.80325,                0.67606,                0.75664,                0.46427,                  1.396,                 1.1793,                 1.3391,                0.00043,                0.00043,                0.00043
