                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6894,                 4.0766,                 1.6206,                0.00285,                0.72568,                0.04046,                 0.0224,                 1.4901,                 3.3791,                 1.4486,                 0.0937,                 0.0007,                 0.0007
                      2,                 1.6652,                 4.2377,                 1.6193,                0.00306,                0.75287,                0.06371,                0.03658,                 1.4105,                 3.1998,                 1.3521,                0.08645,              0.0014505,              0.0014505
                      3,                 1.5895,                 3.7917,                 1.4786,                0.00317,                0.79978,                0.09504,                0.05431,                 1.4503,                 3.1517,                 1.3237,               0.079148,              0.0021482,              0.0021482
                      4,                 1.4249,                 3.5531,                 1.3299,                0.00322,                0.82892,                 0.2018,                0.09635,                 1.5411,                 3.1189,                 1.3369,               0.071793,              0.0027931,              0.0027931
                      5,                 1.4754,                 3.1154,                 1.4031,                0.00319,                0.80969,                 0.2841,                0.14528,                 1.4437,                 3.0623,                 1.3183,               0.064385,              0.0033852,              0.0033852
                      6,                 1.4888,                 2.7242,                 1.4061,                0.86451,                0.03527,                0.28952,                0.15063,                  1.541,                 3.1296,                 1.4262,               0.056925,              0.0039245,              0.0039245
                      7,                 1.5166,                 2.4205,                 1.3439,                0.61584,                0.04336,                 0.2194,                0.08977,                 1.7648,                 3.0244,                 1.4706,               0.049411,               0.004411,               0.004411
                      8,                 1.6155,                 2.3666,                 1.4174,                0.86931,                0.08621,                 0.3168,                0.14924,                 1.6426,                 2.7954,                 1.4044,               0.041845,              0.0048447,              0.0048447
                      9,                 1.4586,                 2.1259,                 1.2948,                0.81427,                  0.067,                0.34417,                0.17814,                 1.5332,                  2.855,                 1.3739,               0.034226,              0.0052256,              0.0052256
                     10,                 1.5529,                 2.2243,                 1.3607,                0.49337,                0.14762,                0.22701,                0.11185,                 1.6323,                 2.8319,                 1.4923,               0.026554,              0.0055537,              0.0055537
                     11,                 1.4701,                  2.097,                 1.2911,                0.61383,                0.09529,                0.28661,                0.15103,                 1.7103,                 2.9306,                 1.5505,               0.018829,               0.005829,               0.005829
                     12,                 1.5811,                 2.1559,                 1.3667,                0.37454,                0.21611,                 0.1976,                0.08935,                 1.8599,                 2.8254,                 1.5995,               0.011052,              0.0060515,              0.0060515
                     13,                 1.5702,                 2.0482,                 1.3575,                 0.2301,                0.21178,                0.10088,                 0.0392,                 2.0976,                 3.5126,                  1.996,                0.00604,                0.00604,                0.00604
                     14,                 1.5738,                  2.041,                 1.4105,                0.28007,                0.27037,                0.18136,                0.07693,                 1.9745,                 3.1204,                 2.0034,                0.00571,                0.00571,                0.00571
                     15,                  1.565,                 2.0498,                 1.3489,                0.09504,                0.10837,                0.03036,                0.00957,                 2.3432,                  3.754,                 2.6364,                0.00538,                0.00538,                0.00538
                     16,                 1.6429,                 2.3885,                 1.4701,                0.22107,                0.07833,                0.06112,                0.02345,                  2.186,                 3.4809,                  2.293,                0.00505,                0.00505,                0.00505
                     17,                 1.5009,                 2.1178,                 1.3754,                0.22903,                 0.0346,                0.02465,                0.00897,                 2.4573,                  3.784,                 2.5167,                0.00472,                0.00472,                0.00472
                     18,                 1.5443,                 1.9134,                 1.4254,                0.26879,                0.12044,                 0.0946,                 0.0381,                 2.4804,                 3.2803,                 2.2605,                0.00439,                0.00439,                0.00439
                     19,                 1.5085,                 1.8841,                 1.3782,                0.45554,                0.04182,                0.08489,                0.03649,                 2.3449,                 3.5159,                 2.1544,                0.00406,                0.00406,                0.00406
                     20,                 1.5152,                 1.7623,                 1.4466,                0.50063,                0.34585,                0.33864,                0.17736,                 1.8043,                 2.5244,                 1.6477,                0.00373,                0.00373,                0.00373
                     21,                 1.5808,                 2.0502,                 1.4621,                0.52531,                 0.4489,                0.44155,                0.22411,                  1.711,                 2.2186,                 1.5575,                 0.0034,                 0.0034,                 0.0034
                     22,                 1.4021,                 1.8124,                 1.3332,                0.61986,                0.50153,                0.52746,                0.28812,                 1.6233,                 1.9403,                 1.4926,                0.00307,                0.00307,                0.00307
                     23,                 1.3222,                 1.6734,                 1.2736,                0.60669,                0.48838,                0.52206,                0.28258,                 1.7135,                 1.9798,                 1.5803,                0.00274,                0.00274,                0.00274
                     24,                 1.3406,                 1.6276,                 1.2732,                0.71254,                0.52526,                0.59067,                0.31651,                 1.6491,                  1.809,                 1.5428,                0.00241,                0.00241,                0.00241
                     25,                 1.2129,                 1.4961,                 1.2117,                0.68407,                0.53385,                 0.5865,                0.31197,                 1.6479,                 1.7892,                  1.562,                0.00208,                0.00208,                0.00208
                     26,                 1.3162,                 1.4936,                  1.247,                0.73099,                0.55689,                0.62076,                0.32937,                  1.685,                 1.7383,                  1.567,                0.00175,                0.00175,                0.00175
                     27,                 1.2148,                  1.442,                 1.1882,                 0.7815,                0.60792,                0.68781,                 0.3756,                 1.5848,                 1.5241,                 1.4749,                0.00142,                0.00142,                0.00142
                     28,                 1.2729,                   1.35,                 1.1872,                0.79063,                0.61794,                0.70604,                0.39735,                 1.5405,                 1.4296,                 1.4114,                0.00109,                0.00109,                0.00109
                     29,                 1.3307,                 1.4995,                 1.2866,                0.79122,                0.62782,                 0.7104,                 0.4168,                 1.4659,                 1.3751,                 1.3536,                0.00076,                0.00076,                0.00076
                     30,                 1.2247,                 1.3853,                 1.1786,                0.78378,                0.64877,                0.71913,                0.42396,                 1.4441,                 1.3357,                  1.335,                0.00043,                0.00043,                0.00043
